arrest_key,arrest_date,pd_cd,pd_desc,ky_cd,ofns_desc,law_code,law_cat_cd,arrest_boro,arrest_precinct,jurisdiction_code,age_group,perp_sex,perp_race,x_coord_cd,y_coord_cd,latitude,longitude
173111107,2017-12-30T00:00:00.000,199,AGGRAVATED CRIMINAL CONTEMPT,126.0,MISCELLANEOUS PENAL LAW,PL 2155201,F,M,17,0,65+,M,WHITE,992254,214997,40.75679820100004,-73.97111078699999
173111959,2017-12-30T00:00:00.000,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348.0,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,K,61,0,25-44,F,BLACK HISPANIC,1002184,155832,40.594389111000055,-73.93542560699996
173111961,2017-12-30T00:00:00.000,639,AGGRAVATED HARASSMENT 2,361.0,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,PL 2403002,M,K,77,0,25-44,F,BLACK,998366,183303,40.66979809000002,-73.94911580699994
173111966,2017-12-30T00:00:00.000,106,"ASSAULT 2,1,PEACE OFFICER",106.0,FELONY ASSAULT,PL 12005A3,F,M,13,97,25-44,M,BLACK,991383,209177,40.74082451100002,-73.97426085799998
173112658,2017-12-30T00:00:00.000,793,WEAPONS POSSESSION 3,118.0,DANGEROUS WEAPONS,PL 2650201,F,M,14,1,18-24,M,BLACK,987866,214721,40.75604353500006,-73.98694954399997
173113417,2017-12-30T00:00:00.000,101,ASSAULT 3,344.0,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,M,9,2,18-24,F,WHITE HISPANIC,990896,201774,40.72050546500003,-73.976025587
173113418,2017-12-30T00:00:00.000,750,RESISTING ARREST,359.0,OFFENSES AGAINST PUBLIC ADMINISTRATION,PL 2053000,M,M,14,3,25-44,M,BLACK,986882,214802,40.75626620700007,-73.99050124799999
173113419,2017-12-30T00:00:00.000,101,ASSAULT 3,344.0,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,M,14,0,45-64,M,WHITE,987078,215157,40.757240531000036,-73.98979363699993
173113420,2017-12-30T00:00:00.000,101,ASSAULT 3,344.0,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,M,9,2,25-44,M,WHITE HISPANIC,990896,201774,40.72050546500003,-73.976025587
173113412,2017-12-30T00:00:00.000,112,MENACING 1ST DEGREE (VICT NOT PEACE OFFICER),126.0,MISCELLANEOUS PENAL LAW,PL 1201300,F,K,77,0,25-44,F,BLACK HISPANIC,1001026,184418,40.67285387400005,-73.93952421399997
173113399,2017-12-30T00:00:00.000,101,ASSAULT 3,344.0,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,M,14,0,25-44,M,WHITE HISPANIC,987078,215157,40.757240531000036,-73.98979363699993
173113395,2017-12-30T00:00:00.000,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348.0,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,M,20,0,25-44,M,WHITE,989197,222103,40.77630457400005,-73.98213988499998
173113236,2017-12-30T00:00:00.000,101,ASSAULT 3,344.0,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,K,73,2,25-44,M,BLACK,1010375,181718,40.66542032900003,-73.90583169299998
173113233,2017-12-30T00:00:00.000,567,"MARIJUANA, POSSESSION 4 & 5",235.0,DANGEROUS DRUGS,PL 2211001,M,B,52,0,25-44,M,WHITE HISPANIC,1018093,261557,40.88453099200007,-73.87760946199995
173112659,2017-12-30T00:00:00.000,244,"BURGLARY,UNCLASSIFIED,UNKNOWN TIME",107.0,BURGLARY,PL 1402000,F,M,9,0,25-44,F,WHITE HISPANIC,989249,205305,40.730198287000064,-73.98196461999999
173112645,2017-12-30T00:00:00.000,339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341.0,PETIT LARCENY,PL 1552500,M,B,45,0,18-24,F,BLACK,1033597,255731,40.86846737800005,-73.82158284599996
173111960,2017-12-30T00:00:00.000,109,"ASSAULT 2,1,UNCLASSIFIED",106.0,FELONY ASSAULT,PL 1200501,F,K,73,0,18-24,M,BLACK,1008223,186320,40.67805787200007,-73.91357238599994
173111952,2017-12-30T00:00:00.000,567,"MARIJUANA, POSSESSION 4 & 5",235.0,DANGEROUS DRUGS,PL 2211001,M,B,40,2,25-44,M,BLACK HISPANIC,1007217,234877,40.81133729000004,-73.91703347999999
173105386,2017-12-30T00:00:00.000,567,"MARIJUANA, POSSESSION 4 & 5",235.0,DANGEROUS DRUGS,PL 2211001,M,M,25,2,25-44,M,BLACK,1000868,231062,40.80088038900004,-73.93997858999995
173103590,2017-12-30T00:00:00.000,339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341.0,PETIT LARCENY,PL 1552500,M,K,77,0,45-64,M,BLACK,1003393,183441,40.67016742700008,-73.93099399199998
173111106,2017-12-30T00:00:00.000,439,"LARCENY,GRAND FROM OPEN AREAS,",109.0,GRAND LARCENY,PL 1553501,F,M,18,0,45-64,M,WHITE,990503,215519,40.758232371000084,-73.97743058499998
173103580,2017-12-30T00:00:00.000,101,ASSAULT 3,344.0,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,B,47,0,25-44,M,WHITE,1019171,266070,40.89691354100006,-73.87368738499998
173102773,2017-12-30T00:00:00.000,101,ASSAULT 3,344.0,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,Q,111,0,18-24,M,WHITE HISPANIC,1047595,217802,40.76427390200007,-73.77132998099995
173111963,2017-12-30T00:00:00.000,419,"LARCENY,GRAND FROM PERSON,UNCLASSIFIED",109.0,GRAND LARCENY,PL 1553005,F,M,24,0,45-64,M,WHITE,992363,229399,40.79632780800006,-73.97069996299997
173111105,2017-12-30T00:00:00.000,439,"LARCENY,GRAND FROM OPEN AREAS,UNCLASSIFIED",109.0,GRAND LARCENY,PL 1553001,F,M,18,0,18-24,M,BLACK,990503,215519,40.758232371000084,-73.97743058499998
173112650,2017-12-30T00:00:00.000,748,"CONTEMPT,CRIMINAL",359.0,OFFENSES AGAINST PUBLIC ADMINISTRATION,PL 2155003,M,B,52,0,25-44,M,BLACK,1015909,254861,40.866160653000065,-73.885539452
173106337,2017-12-30T00:00:00.000,101,ASSAULT 3,344.0,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,Q,109,0,25-44,M,ASIAN / PACIFIC ISLANDER,1033753,214337,40.75485172300005,-73.82132408599993
173097459,2017-12-30T00:00:00.000,104,VEHICULAR ASSAULT (INTOX DRIVE,126.0,MISCELLANEOUS PENAL LAW,PL 1200301,F,Q,108,0,18-24,M,ASIAN / PACIFIC ISLANDER,1009605,210132,40.74341228000004,-73.90850023899996
173097456,2017-12-30T00:00:00.000,101,ASSAULT 3,344.0,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,Q,114,0,25-44,M,WHITE,1010995,221645,40.775008410000055,-73.90343820799995
173112651,2017-12-30T00:00:00.000,567,"MARIJUANA, POSSESSION 4 & 5",235.0,DANGEROUS DRUGS,PL 2211001,M,B,40,2,25-44,F,BLACK,1010135,237045,40.81727977400004,-73.90648389199998
173097299,2017-12-30T00:00:00.000,969,"TRAFFIC,UNCLASSIFIED INFRACTION",881.0,OTHER TRAFFIC INFRACTION,VTL051101A,M,Q,101,0,25-44,M,BLACK,1052632,161443,40.609544464000074,-73.75371882299999
173095143,2017-12-30T00:00:00.000,567,"MARIJUANA, POSSESSION 4 & 5",235.0,DANGEROUS DRUGS,PL 2211001,M,K,60,0,25-44,M,BLACK,984164,148011,40.57294015400004,-74.00031100299998
173095136,2017-12-30T00:00:00.000,203,"TRESPASS 3, CRIMINAL",352.0,CRIMINAL TRESPASS,PL 140100E,M,K,60,2,<18,M,WHITE,990284,154582,40.59097419900007,-73.97827563199996
173095128,2017-12-30T00:00:00.000,114,OBSTR BREATH/CIRCUL,344.0,ASSAULT 3 & RELATED OFFENSES,PL 1211100,M,B,47,2,25-44,M,BLACK HISPANIC,1026323,261252,40.883658466000036,-73.847847932
173093902,2017-12-30T00:00:00.000,520,"CONTROLLED SUBSTANCE, SALE 4",117.0,DANGEROUS DRUGS,PL 2200914,F,K,68,0,25-44,M,ASIAN / PACIFIC ISLANDER,979724,170951,40.63590463100008,-74.01630856999998
173093894,2017-12-30T00:00:00.000,101,ASSAULT 3,344.0,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,B,45,0,45-64,M,BLACK,1032838,241266,40.82876950700007,-73.82443189399999
173093675,2017-12-30T00:00:00.000,905,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,S,123,0,18-24,M,WHITE,926731,142481,40.557574827000046,-74.20699897099996
173108365,2017-12-30T00:00:00.000,969,"TRAFFIC,UNCLASSIFIED INFRACTION",881.0,OTHER TRAFFIC INFRACTION,VTL051101A,M,K,72,0,45-64,M,BLACK HISPANIC,982518,175733,40.64903118400008,-74.006243048
173107284,2017-12-30T00:00:00.000,101,ASSAULT 3,344.0,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,K,70,0,25-44,M,BLACK,995849,172757,40.64085528000004,-73.95820727299997
173106335,2017-12-30T00:00:00.000,793,WEAPONS POSSESSION 3,118.0,DANGEROUS WEAPONS,PL 2650206,F,K,83,0,18-24,M,WHITE HISPANIC,1009023,193417,40.69753529900004,-73.91066207999995
173098048,2017-12-30T00:00:00.000,922,"TRAFFIC,UNCLASSIFIED MISDEMEANOR",348.0,VEHICLE AND TRAFFIC LAWS,VTL05110A4,M,K,60,0,25-44,M,WHITE HISPANIC,986593,149943,40.57824280700004,-73.99156692399998
173113400,2017-12-30T00:00:00.000,439,"LARCENY,GRAND FROM OPEN AREAS,UNCLASSIFIED",109.0,GRAND LARCENY,PL 1553004,F,M,7,0,25-44,F,ASIAN / PACIFIC ISLANDER,987393,201401,40.71948360700002,-73.98866305299998
173113397,2017-12-30T00:00:00.000,101,ASSAULT 3,344.0,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,M,9,2,45-64,F,WHITE HISPANIC,990896,201774,40.72050546500003,-73.976025587
173113385,2017-12-30T00:00:00.000,259,"MISCHIEF,CRIMINAL     UNCLASSIFIED 4TH DEG",351.0,CRIMINAL MISCHIEF & RELATED OFFENSES,PL 1450001,M,B,42,0,25-44,M,BLACK,1008691,238872,40.82229848500003,-73.91169413099993
173113243,2017-12-30T00:00:00.000,203,"TRESPASS 3, CRIMINAL",352.0,CRIMINAL TRESPASS,PL 1401000,M,M,5,0,25-44,F,BLACK,984742,198650,40.71193331300003,-73.99822675399997
173112663,2017-12-30T00:00:00.000,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348.0,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,M,20,0,45-64,M,ASIAN / PACIFIC ISLANDER,990391,224848,40.783838125000045,-73.97782633899999
173112655,2017-12-30T00:00:00.000,259,"MISCHIEF,CRIMINAL     UNCLASSIFIED 4TH DEG",351.0,CRIMINAL MISCHIEF & RELATED OFFENSES,PL 1450001,M,K,62,0,25-44,M,WHITE,988042,158760,40.602443211000036,-73.98634575399994
173112653,2017-12-30T00:00:00.000,625,"DISORDERLY CONDUCT SUBD 1,2,3,4,5,6,7",572.0,DISORDERLY CONDUCT,PL 2402005,V,K,69,0,18-24,M,BLACK,1011489,174179,40.644724074000074,-73.90184663899998
173111972,2017-12-30T00:00:00.000,478,"THEFT OF SERVICES, UNCLASSIFIED",343.0,OTHER OFFENSES RELATED TO THEFT,PL 1651503,M,Q,110,1,25-44,M,ASIAN / PACIFIC ISLANDER,1014244,211379,40.746820464000045,-73.89175345599993
173111971,2017-12-30T00:00:00.000,203,"TRESPASS 3, CRIMINAL",352.0,CRIMINAL TRESPASS,PL 1401000,M,Q,114,2,18-24,M,WHITE HISPANIC,998644,214588,40.755667508000045,-73.94804678299994
173111111,2017-12-30T00:00:00.000,729,"FORGERY,ETC.,UNCLASSIFIED-FELONY",113.0,FORGERY,PL 1701501,F,Q,104,0,45-64,M,WHITE,1010672,195561,40.70341530600007,-73.90470685199995
173110249,2017-12-30T00:00:00.000,339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341.0,PETIT LARCENY,PL 1552500,M,Q,110,0,25-44,F,WHITE,1019840,206689,40.73392684100002,-73.87158239799999
173110241,2017-12-30T00:00:00.000,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348.0,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,M,10,0,25-44,M,BLACK,983150,209922,40.74287215800007,-74.00397109999993
173097586,2017-12-30T00:00:00.000,101,ASSAULT 3,344.0,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,Q,104,0,18-24,M,WHITE HISPANIC,1011223,194410,40.70025442000008,-73.90272420599996
173097453,2017-12-30T00:00:00.000,750,RESISTING ARREST,359.0,OFFENSES AGAINST PUBLIC ADMINISTRATION,PL 2053000,M,M,17,0,18-24,M,BLACK,992020,212581,40.75016710300008,-73.971958209
173098054,2017-12-30T00:00:00.000,904,"INTOXICATED DRIVING,ALCOHOL",119.0,INTOXICATED/IMPAIRED DRIVING,VTL11920D3,F,M,24,0,25-44,M,BLACK,994640,231610,40.80239401800003,-73.96247276699995
173110221,2017-12-30T00:00:00.000,748,"CONTEMPT,CRIMINAL",359.0,OFFENSES AGAINST PUBLIC ADMINISTRATION,PL 2155007,M,B,46,0,25-44,M,BLACK,1011301,252369,40.85933619200006,-73.90220955699994
173112662,2017-12-30T00:00:00.000,478,"THEFT OF SERVICES, UNCLASSIFIED",343.0,OTHER OFFENSES RELATED TO THEFT,PL 1651503,M,M,18,1,18-24,M,ASIAN / PACIFIC ISLANDER,988757,216332,40.760464910000046,-73.98373241099996
173113227,2017-12-30T00:00:00.000,339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341.0,PETIT LARCENY,PL 1552500,M,B,45,0,45-64,F,BLACK,1033597,255731,40.86846737800005,-73.82158284599996
173113251,2017-12-30T00:00:00.000,729,"FORGERY,ETC.,UNCLASSIFIED-FELONY",113.0,FORGERY,PL 1702500,F,Q,113,11,25-44,M,BLACK,1042181,181380,40.66434162000007,-73.79118752099998
173113386,2017-12-30T00:00:00.000,905,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U3,M,B,46,0,25-44,M,BLACK,1007999,247211,40.84518851800004,-73.91416485899998
173113405,2017-12-30T00:00:00.000,905,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,Q,106,0,25-44,M,ASIAN / PACIFIC ISLANDER,1031687,187184,40.68033471300004,-73.82897248799998
173113426,2017-12-30T00:00:00.000,397,"ROBBERY,UNCLASSIFIED,OPEN AREAS",105.0,ROBBERY,PL 1600500,F,Q,114,2,25-44,M,WHITE,1001605,215914,40.759301724000075,-73.93735573299993
173127001,2017-12-30T00:00:00.000,175,"SEXUAL ABUSE 3,2",233.0,SEX CRIMES,PL 13052A2,M,K,90,1,25-44,M,BLACK,997843,196573,40.70622201300005,-73.95097435599996
173113415,2017-12-30T00:00:00.000,849,"NY STATE LAWS,UNCLASSIFIED VIOLATION",677.0,OTHER STATE LAWS,LOC000000V,V,K,84,1,45-64,M,WHITE HISPANIC,987772,191476,40.69224167400005,-73.987300996
173098056,2017-12-30T00:00:00.000,114,OBSTR BREATH/CIRCUL,344.0,ASSAULT 3 & RELATED OFFENSES,PL 1211100,M,Q,105,0,45-64,M,BLACK,1047242,180955,40.663140533000046,-73.77294905299993
173112664,2017-12-30T00:00:00.000,101,ASSAULT 3,344.0,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,M,34,0,25-44,M,WHITE HISPANIC,1002653,249241,40.85077302800004,-73.93348145899995
173110242,2017-12-30T00:00:00.000,339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341.0,PETIT LARCENY,PL 1552500,M,M,20,0,45-64,M,BLACK,988689,221787,40.77543750600006,-73.98397427099997
173110229,2017-12-30T00:00:00.000,567,"MARIJUANA, POSSESSION 4 & 5",235.0,DANGEROUS DRUGS,PL 2211001,M,B,52,0,18-24,F,WHITE HISPANIC,1011095,253282,40.861842730000035,-73.90295060899997
173112670,2017-12-30T00:00:00.000,101,ASSAULT 3,344.0,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,Q,114,2,25-44,M,BLACK,1001955,216397,40.760626741000074,-73.93609107899994
173108372,2017-12-30T00:00:00.000,793,WEAPONS POSSESSION 3,118.0,DANGEROUS WEAPONS,PL 2650201,F,K,77,2,25-44,M,BLACK,1003858,184542,40.673188407000055,-73.92931453899996
173099454,2017-12-30T00:00:00.000,114,OBSTR BREATH/CIRCUL,344.0,ASSAULT 3 & RELATED OFFENSES,PL 121110A,M,B,44,0,25-44,M,WHITE HISPANIC,1009528,244253,40.83706542900006,-73.90864970999998
173104471,2017-12-30T00:00:00.000,339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341.0,PETIT LARCENY,PL 1552500,M,Q,109,0,45-64,F,WHITE HISPANIC,1030234,215251,40.75737941700004,-73.83401937099995
173104462,2017-12-30T00:00:00.000,339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341.0,PETIT LARCENY,PL 1552500,M,K,62,0,45-64,F,WHITE,983955,156040,40.59497816600003,-74.00106366999995
173103593,2017-12-30T00:00:00.000,101,ASSAULT 3,344.0,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,M,18,0,18-24,M,BLACK,988211,218129,40.765397475000036,-73.98570226399994
173103585,2017-12-30T00:00:00.000,203,"TRESPASS 3, CRIMINAL",352.0,CRIMINAL TRESPASS,PL 140100A,M,K,75,0,45-64,M,BLACK,1016540,182056,40.66632772600008,-73.883607838
173102768,2017-12-30T00:00:00.000,203,"TRESPASS 3, CRIMINAL",352.0,CRIMINAL TRESPASS,PL 140100A,M,K,75,0,25-44,F,BLACK,1016540,182056,40.66632772600008,-73.883607838
173101846,2017-12-30T00:00:00.000,203,"TRESPASS 3, CRIMINAL",352.0,CRIMINAL TRESPASS,PL 140100A,M,M,14,3,45-64,M,BLACK,986882,214802,40.75626620700007,-73.99050124799999
173107281,2017-12-30T00:00:00.000,750,RESISTING ARREST,359.0,OFFENSES AGAINST PUBLIC ADMINISTRATION,PL 2053000,M,K,72,0,45-64,M,WHITE HISPANIC,980826,174916,40.64678820300003,-74.01234008899996
173100193,2017-12-30T00:00:00.000,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348.0,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,K,67,0,25-44,M,BLACK,999341,172861,40.641135477000034,-73.94562447299995
173100191,2017-12-30T00:00:00.000,847,"NY STATE LAWS,UNCLASSIFIED FELONY",125.0,OTHER STATE LAWS,VTL0511003,F,K,70,0,25-44,M,WHITE HISPANIC,993121,171227,40.63665890900006,-73.96803896699998
173092307,2017-12-29T00:00:00.000,567,"MARIJUANA, POSSESSION 4 & 5",235.0,DANGEROUS DRUGS,PL 2211001,M,M,25,2,25-44,F,WHITE HISPANIC,1002188,230929,40.80051276000006,-73.93521121499998
173092300,2017-12-29T00:00:00.000,567,"MARIJUANA, POSSESSION 4 & 5",235.0,DANGEROUS DRUGS,PL 2211001,M,K,73,0,45-64,M,BLACK,1009574,180396,40.661794060000034,-73.90872392799997
173091233,2017-12-29T00:00:00.000,339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341.0,PETIT LARCENY,PL 1552500,M,M,14,0,<18,F,BLACK HISPANIC,988139,215039,40.75691624800004,-73.98596396999993
173091231,2017-12-29T00:00:00.000,339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341.0,PETIT LARCENY,PL 1552500,M,M,6,0,25-44,F,WHITE HISPANIC,985056,207791,40.73702312300003,-73.99709303199995
173090136,2017-12-29T00:00:00.000,339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341.0,PETIT LARCENY,PL 1552500,M,M,14,0,25-44,F,BLACK,987873,212315,40.74943967000007,-73.98692557399994
173093411,2017-12-29T00:00:00.000,490,"STOLEN PROPERTY 3,POSSESSION",232.0,POSSESSION OF STOLEN PROPERTY 5,PL 1654000,M,K,68,0,25-44,M,WHITE,977801,170741,40.635327035000046,-74.02323691499998
173091218,2017-12-29T00:00:00.000,510,"CONTROLLED SUBSTANCE, INTENT TO SELL 5",117.0,DANGEROUS DRUGS,PL 2200601,F,B,45,0,45-64,M,BLACK,1031837,248501,40.84863289500004,-73.82799759999993
173085788,2017-12-29T00:00:00.000,969,"TRAFFIC,UNCLASSIFIED INFRACTION",881.0,OTHER TRAFFIC INFRACTION,VTL051101A,M,M,24,0,25-44,M,WHITE,993243,228137,40.79286310800006,-73.96752338099996
173088873,2017-12-29T00:00:00.000,905,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,B,41,0,45-64,M,BLACK,1014559,239546,40.824130238000066,-73.89048954399993
173092315,2017-12-29T00:00:00.000,792,WEAPONS POSSESSION 1 & 2,118.0,DANGEROUS WEAPONS,PL 265031B,F,Q,101,0,18-24,M,BLACK,1053921,158769,40.602194868000026,-73.74910400599998
173083144,2017-12-29T00:00:00.000,109,"ASSAULT 2,1,UNCLASSIFIED",106.0,FELONY ASSAULT,PL 1200501,F,Q,115,0,18-24,M,WHITE HISPANIC,1020827,216267,40.76021199300004,-73.86796893099995
173093570,2017-12-29T00:00:00.000,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348.0,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,B,40,0,25-44,M,BLACK,1004146,235018,40.81173174500003,-73.92812700299999
173093579,2017-12-29T00:00:00.000,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348.0,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,K,60,0,25-44,M,BLACK,988186,149315,40.57651850600007,-73.98583268399994
173093651,2017-12-29T00:00:00.000,511,"CONTROLLED SUBSTANCE, POSSESSION 7",235.0,DANGEROUS DRUGS,PL 2200300,M,K,73,2,45-64,M,WHITE HISPANIC,1010236,183947,40.671538843000064,-73.90632413799993
173090135,2017-12-29T00:00:00.000,565,"PROSTITUTION, PATRONIZING 4, 3",356.0,PROSTITUTION & RELATED OFFENSES,PL 2300400,M,M,7,0,25-44,M,ASIAN / PACIFIC ISLANDER,986352,199111,40.71319841300004,-73.99241918199994
173093897,2017-12-29T00:00:00.000,567,"MARIJUANA, POSSESSION 4 & 5",235.0,DANGEROUS DRUGS,PL 2211001,M,K,73,2,18-24,M,WHITE HISPANIC,1010475,182025,40.666262679000056,-73.90547003999995
173091220,2017-12-29T00:00:00.000,113,"MENACING,UNCLASSIFIED",344.0,ASSAULT 3 & RELATED OFFENSES,PL 1201401,M,K,81,2,<18,M,BLACK,1005141,187645,40.68170250500003,-73.92467970499997
173093907,2017-12-29T00:00:00.000,567,"MARIJUANA, POSSESSION 4 & 5",235.0,DANGEROUS DRUGS,PL 2211001,M,K,71,0,25-44,M,BLACK,1001356,179536,40.659453238000026,-73.93834695599996
173097444,2017-12-29T00:00:00.000,729,"FORGERY,ETC.,UNCLASSIFIED-FELONY",113.0,FORGERY,PL 1702500,F,K,67,0,25-44,M,BLACK,998470,173632,40.643253147000046,-73.94876129599999
173108377,2017-12-29T00:00:00.000,567,"MARIJUANA, POSSESSION 4 & 5",235.0,DANGEROUS DRUGS,PL 2211001,M,M,23,2,18-24,M,BLACK,998653,229701,40.79714870300006,-73.94798190599995
173084521,2017-12-29T00:00:00.000,478,"THEFT OF SERVICES, UNCLASSIFIED",343.0,OTHER OFFENSES RELATED TO THEFT,PL 1651503,M,M,14,1,18-24,M,BLACK HISPANIC,987078,215157,40.757240531000036,-73.98979363699993
173093664,2017-12-29T00:00:00.000,503,"CONTROLLED SUBSTANCE,INTENT TO SELL 3",117.0,DANGEROUS DRUGS,PL 2201601,F,Q,100,0,45-64,F,WHITE,1040803,156096,40.59495146000006,-73.79636640099994
173083120,2017-12-29T00:00:00.000,478,"THEFT OF SERVICES, UNCLASSIFIED",343.0,OTHER OFFENSES RELATED TO THEFT,PL 1651503,M,B,42,2,25-44,M,BLACK HISPANIC,1010169,244577,40.83795285700006,-73.90633196
173093427,2017-12-29T00:00:00.000,792,WEAPONS POSSESSION 1 & 2,118.0,DANGEROUS WEAPONS,PL 2650303,F,Q,101,0,18-24,M,BLACK,1053921,158769,40.602194868000026,-73.74910400599998
173093406,2017-12-29T00:00:00.000,101,ASSAULT 3,344.0,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,K,75,97,25-44,M,BLACK,1017228,183349,40.669874185000026,-73.88112152899998
173093577,2017-12-29T00:00:00.000,101,ASSAULT 3,344.0,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,K,73,0,25-44,F,BLACK,1006930,184324,40.67258270900004,-73.91824070899997
173093582,2017-12-29T00:00:00.000,847,"NY STATE LAWS,UNCLASSIFIED FELONY",125.0,OTHER STATE LAWS,VTL0511003,F,K,72,0,25-44,M,WHITE HISPANIC,981028,172597,40.640423121000026,-74.01161105899996
173093592,2017-12-29T00:00:00.000,566,"MARIJUANA, POSSESSION",678.0,MISCELLANEOUS PENAL LAW,PL 2210500,V,Q,114,0,25-44,M,BLACK,1002895,220799,40.77270715700007,-73.93268571799997
173093908,2017-12-29T00:00:00.000,113,"MENACING,UNCLASSIFIED",344.0,ASSAULT 3 & RELATED OFFENSES,PL 1201401,M,K,77,0,45-64,F,BLACK,1005395,184106,40.671988148000025,-73.92377501999994
173102765,2017-12-29T00:00:00.000,904,"INTOXICATED DRIVING,ALCOHOL",119.0,INTOXICATED/IMPAIRED DRIVING,VTL11920E3,F,K,68,0,25-44,M,WHITE,976480,166502,40.62369081100008,-74.02799154099996
173093920,2017-12-29T00:00:00.000,109,"ASSAULT 2,1,UNCLASSIFIED",106.0,FELONY ASSAULT,PL 1200502,F,Q,107,0,18-24,M,ASIAN / PACIFIC ISLANDER,1038637,203792,40.72587969400007,-73.80378096799996
173090116,2017-12-29T00:00:00.000,109,"ASSAULT 2,1,UNCLASSIFIED",106.0,FELONY ASSAULT,PL 1200502,F,K,75,0,25-44,M,BLACK,1013538,180203,40.66125209300003,-73.89443698499997
173093657,2017-12-29T00:00:00.000,567,"MARIJUANA, POSSESSION 4 & 5",235.0,DANGEROUS DRUGS,PL 2211001,M,M,14,1,18-24,M,WHITE HISPANIC,987212,214471,40.75535759100006,-73.98931025899996
173093655,2017-12-29T00:00:00.000,503,"CONTROLLED SUBSTANCE,INTENT TO SELL 3",117.0,DANGEROUS DRUGS,PL 2201601,F,M,6,0,25-44,M,BLACK,983427,206785,40.73426189800006,-74.00297108499996
173093415,2017-12-29T00:00:00.000,271,"TAMPERING 3,2, CRIMINAL",351.0,CRIMINAL MISCHIEF & RELATED OFFENSES,PL 1451400,M,M,33,0,25-44,M,BLACK HISPANIC,1001174,244309,40.83723909200007,-73.93883993799993
173083117,2017-12-29T00:00:00.000,567,"MARIJUANA, POSSESSION 4 & 5",235.0,DANGEROUS DRUGS,PL 2211001,M,B,49,0,<18,M,BLACK HISPANIC,1022947,249579,40.85163511800005,-73.86012434199995
173093407,2017-12-29T00:00:00.000,478,"THEFT OF SERVICES, UNCLASSIFIED",343.0,OTHER OFFENSES RELATED TO THEFT,PL 1651503,M,K,70,1,25-44,M,BLACK,998767,169858,40.632893841000055,-73.94769920999995
173093404,2017-12-29T00:00:00.000,101,ASSAULT 3,344.0,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,B,42,2,45-64,M,BLACK,1010896,244231,40.837001024000074,-73.90370600899996
