arrest_key,arrest_date,pd_cd,pd_desc,ky_cd,ofns_desc,law_code,law_cat_cd,arrest_boro,arrest_precinct,jurisdiction_code,age_group,perp_sex,perp_race,x_coord_cd,y_coord_cd,latitude,longitude
206873901,2019-12-30T00:00:00.000,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,Q,115,0,25-44,M,WHITE HISPANIC,1017832,215611,40.758423325000074,-73.87878328699998
206873360,2019-12-30T00:00:00.000,782,"WEAPONS, POSSESSION, ETC",236,DANGEROUS WEAPONS,PL 2650101,M,K,73,0,18-24,M,BLACK,1007524,188555,40.684194302000044,-73.91608474599997
206881140,2019-12-30T00:00:00.000,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,VTL0511002,M,Q,115,0,18-24,M,WHITE HISPANIC,1021013,216795,40.761660445000075,-73.86729463799998
206878025,2019-12-30T00:00:00.000,514,"CONTROLLED SUBSTANCE,SALE 2",117,DANGEROUS DRUGS,PL 2204101,F,Q,102,0,45-64,M,WHITE HISPANIC,1032428,198872,40.71241149700006,-73.82621729999995
206873462,2019-12-30T00:00:00.000,339,"LARCENY,PETIT FROM OPEN AREAS,",341,PETIT LARCENY,PL 1552500,M,M,20,0,45-64,M,WHITE HISPANIC,989172,222264,40.77674649000005,-73.98223003199998
206878016,2019-12-30T00:00:00.000,439,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",109,GRAND LARCENY,PL 1553004,F,Q,101,0,<18,F,BLACK,1053650,158969,40.60274595100003,-73.75007786499998
206873365,2019-12-30T00:00:00.000,681,"CHILD, ENDANGERING WELFARE",233,SEX CRIMES,PL 2601001,M,Q,104,0,18-24,F,WHITE HISPANIC,1013764,195875,40.70426739000004,-73.89355375999997
206877975,2019-12-30T00:00:00.000,339,"LARCENY,PETIT FROM OPEN AREAS,",341,PETIT LARCENY,PL 1552500,M,M,20,0,45-64,M,WHITE HISPANIC,991040,225092,40.78450736500002,-73.97548255699996
206880147,2019-12-30T00:00:00.000,969,"TRAFFIC,UNCLASSIFIED INFRACTIO",881,OTHER TRAFFIC INFRACTION,VTL051101A,M,Q,114,97,45-64,M,BLACK HISPANIC,1011189,217752,40.764322553000056,-73.90275337299995
206879561,2019-12-30T00:00:00.000,503,"CONTROLLED SUBSTANCE,INTENT TO",117,DANGEROUS DRUGS,PL 2201601,F,Q,101,0,45-64,F,WHITE HISPANIC,1053761,158917,40.602602353000066,-73.74967866799993
206873362,2019-12-30T00:00:00.000,849,"NY STATE LAWS,UNCLASSIFIED VIO",677,OTHER STATE LAWS,LOC00000V0,V,M,18,1,25-44,M,WHITE HISPANIC,988451,217993,40.76502407900006,-73.98483594999993
206873660,2019-12-30T00:00:00.000,175,"SEXUAL ABUSE 3,2",233,SEX CRIMES,PL 13052A1,M,M,13,0,18-24,F,BLACK HISPANIC,988874,207673,40.736698070000045,-73.98331602599995
206877927,2019-12-30T00:00:00.000,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,B,42,0,25-44,M,WHITE HISPANIC,1008691,238872,40.82229848500003,-73.91169413099993
206879011,2019-12-30T00:00:00.000,792,WEAPONS POSSESSION 1 & 2,118,DANGEROUS WEAPONS,PL 265031B,F,Q,115,3,45-64,M,WHITE HISPANIC,1018623,214936,40.75656758500002,-73.87593153399997
206881254,2019-12-30T00:00:00.000,419,"LARCENY,GRAND FROM PERSON,UNCL",109,GRAND LARCENY,PL 1553005,F,B,41,0,25-44,M,BLACK HISPANIC,1015150,240413,40.82650785700002,-73.88835016499998
206879269,2019-12-30T00:00:00.000,113,"MENACING,UNCLASSIFIED",344,ASSAULT 3 & RELATED OFFENSES,PL 1201401,M,K,69,0,25-44,M,BLACK,1011422,175170,40.64744436000007,-73.90208407899996
206873459,2019-12-30T00:00:00.000,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,K,73,0,25-44,M,BLACK HISPANIC,1010699,183606,40.67060150300006,-73.90465640199994
206880435,2019-12-30T00:00:00.000,113,"MENACING,UNCLASSIFIED",344,ASSAULT 3 & RELATED OFFENSES,PL 1201401,M,B,52,0,45-64,F,BLACK,1018899,259204,40.87806961800004,-73.87470676699996
206873653,2019-12-30T00:00:00.000,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,B,40,0,25-44,M,WHITE HISPANIC,1006883,234119,40.80925765200004,-73.91824260599996
206873897,2019-12-30T00:00:00.000,105,STRANGULATION 1ST,106,FELONY ASSAULT,PL 1211200,F,M,23,0,25-44,M,WHITE HISPANIC,1000523,228662,40.79429368500007,-73.94123051699995
206879559,2019-12-30T00:00:00.000,633,EXPOSURE OF A PERSON,678,MISCELLANEOUS PENAL LAW,PL 2450100,V,Q,110,14,25-44,M,WHITE HISPANIC,1015948,210428,40.74420426600005,-73.88560822899994
206879272,2019-12-30T00:00:00.000,439,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",109,GRAND LARCENY,PL 1554200,F,M,5,0,25-44,M,BLACK,983673,199405,40.71400560300003,-74.00208280699997
206877977,2019-12-30T00:00:00.000,397,"ROBBERY,OPEN AREA UNCLASSIFIED",105,ROBBERY,PL 1601001,F,M,9,0,25-44,M,WHITE HISPANIC,987633,203880,40.72628777500006,-73.98779600499995
206877981,2019-12-30T00:00:00.000,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTE,PL 1252501,F,M,13,0,25-44,M,BLACK,988972,207813,40.737082284000046,-73.98296229999994
206880674,2019-12-30T00:00:00.000,109,"ASSAULT 2,1,UNCLASSIFIED",106,FELONY ASSAULT,PL 1200502,F,K,75,0,25-44,F,BLACK,1016713,182958,40.66880288000005,-73.88297989399997
206877972,2019-12-30T00:00:00.000,494,"STOLEN PROPERTY 2,1,POSSESSION",111,POSSESSION OF STOLEN PROPERTY,PL 1655000,F,K,90,0,25-44,M,BLACK,995006,198043,40.710260719000075,-73.96120446799995
206881253,2019-12-30T00:00:00.000,748,"CONTEMPT,CRIMINAL",359,OFFENSES AGAINST PUBLIC ADMINI,PL 2155006,M,B,46,0,25-44,M,BLACK,1005623,248047,40.847489162000045,-73.92274982499998
206883993,2019-12-30T00:00:00.000,904,"INTOXICATED DRIVING,ALCOHOL",119,INTOXICATED/IMPAIRED DRIVING,VTL11920D2,F,K,79,0,45-64,M,BLACK HISPANIC,1000476,189124,40.68577180300008,-73.94149562499997
206881135,2019-12-30T00:00:00.000,397,"ROBBERY,OPEN AREA UNCLASSIFIED",105,ROBBERY,PL 160102A,F,B,48,0,18-24,M,BLACK,1013901,246045,40.84197034600004,-73.89283828899994
206877984,2019-12-30T00:00:00.000,397,"ROBBERY,OPEN AREA UNCLASSIFIED",105,ROBBERY,PL 1601001,F,M,6,0,<18,M,WHITE HISPANIC,986480,206535,40.733575468000026,-73.99195500499997
206880437,2019-12-30T00:00:00.000,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,VTL05110MU,M,K,71,0,25-44,M,BLACK,1002590,183000,40.66895868000006,-73.93388987699996
206881136,2019-12-30T00:00:00.000,109,"ASSAULT 2,1,UNCLASSIFIED",106,FELONY ASSAULT,PL 1200502,F,K,81,0,45-64,M,WHITE HISPANIC,1001322,188843,40.684998931000045,-73.93844592999993
206878004,2019-12-30T00:00:00.000,109,"ASSAULT 2,1,UNCLASSIFIED",106,FELONY ASSAULT,PL 1200501,F,Q,105,0,25-44,F,BLACK,1057767,203993,40.726293088000034,-73.73476084899994
206877920,2019-12-30T00:00:00.000,109,"ASSAULT 2,1,UNCLASSIFIED",106,FELONY ASSAULT,PL 1200507,F,B,41,0,25-44,M,BLACK,1017934,232221,40.804012949000025,-73.87833183299993
206880900,2019-12-30T00:00:00.000,511,"CONTROLLED SUBSTANCE, POSSESSI",235,DANGEROUS DRUGS,PL 2200300,M,Q,107,0,25-44,M,WHITE HISPANIC,1042047,198473,40.711258734000076,-73.79152389499995
206875415,2019-12-30T00:00:00.000,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,Q,113,0,25-44,M,BLACK,1046818,183140,40.66914086000003,-73.77445706099996
206875079,2019-12-30T00:00:00.000,905,"INTOXICATED DRIVING,ALCOHOL",347,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,B,46,0,25-44,M,BLACK,1009365,249625,40.85181045400003,-73.90921865299998
206881137,2019-12-30T00:00:00.000,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,M,32,2,25-44,M,WHITE HISPANIC,1001752,241629,40.82988213900006,-73.93675809999998
206877982,2019-12-30T00:00:00.000,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,M,32,0,25-44,M,WHITE HISPANIC,999428,236544,40.815929553000046,-73.94516735699995
206873658,2019-12-30T00:00:00.000,168,SODOMY 1,116,SEX CRIMES,PL 1305001,F,M,20,0,25-44,M,BLACK,991168,224929,40.784059874000036,-73.97502051299993
206873364,2019-12-30T00:00:00.000,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,Q,107,0,25-44,M,BLACK,1035933,204130,40.72682363200005,-73.81353398599998
206878006,2019-12-30T00:00:00.000,268,CRIMINAL MIS 2 & 3,121,CRIMINAL MISCHIEF & RELATED OF,PL 1450502,F,Q,104,0,25-44,F,WHITE,1013787,195967,40.70451983100002,-73.89347040299998
206877999,2019-12-30T00:00:00.000,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,Q,115,97,25-44,M,WHITE HISPANIC,1014591,211427,40.74695102800007,-73.89050092199994
206873149,2019-12-30T00:00:00.000,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,M,32,0,18-24,M,BLACK,1001374,238163,40.82036969600006,-73.93813284599996
206881255,2019-12-30T00:00:00.000,759,"PUBLIC ADMINISTATION,UNCLASS M",359,OFFENSES AGAINST PUBLIC ADMINI,PL 1950500,M,K,79,0,18-24,M,BLACK,1001329,187143,40.68033280500004,-73.93842499899995
206882206,2019-12-30T00:00:00.000,905,"INTOXICATED DRIVING,ALCOHOL",347,INTOXICATED & IMPAIRED DRIVING,VTL11920U3,M,M,5,0,45-64,F,WHITE,984656,199204,40.71345391500005,-73.99853693099993
206879884,2019-12-30T00:00:00.000,339,"LARCENY,PETIT FROM OPEN AREAS,",341,PETIT LARCENY,PL 1552500,M,K,60,0,45-64,M,BLACK,988506,150220,40.57900240600002,-73.98468018299997
206877995,2019-12-30T00:00:00.000,787,"WEAPONS,PROHIBITED USE IMITATI",236,DANGEROUS WEAPONS,PL 2653503,M,M,19,0,45-64,M,WHITE,995082,218842,40.76734872700007,-73.96089684899994
206881134,2019-12-30T00:00:00.000,397,"ROBBERY,OPEN AREA UNCLASSIFIED",105,ROBBERY,PL 1600500,F,B,44,0,25-44,F,BLACK,1006537,244511,40.83778161800007,-73.91945797099999
206879278,2019-12-30T00:00:00.000,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,Q,104,0,25-44,M,WHITE HISPANIC,1009454,197811,40.70959457600002,-73.90909131199999
206875414,2019-12-30T00:00:00.000,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,K,81,0,45-64,M,BLACK,1005162,188470,40.68396689300005,-73.92460142899995
206877970,2019-12-30T00:00:00.000,113,"MENACING,UNCLASSIFIED",344,ASSAULT 3 & RELATED OFFENSES,PL 1201401,M,K,73,0,18-24,F,BLACK,1007490,179986,40.660674415000074,-73.91623687999999
206879262,2019-12-30T00:00:00.000,503,"CONTROLLED SUBSTANCE,INTENT TO",117,DANGEROUS DRUGS,PL 2201601,F,K,60,0,18-24,M,BLACK HISPANIC,989392,155078,40.59233618200005,-73.98148695899994
206873463,2019-12-30T00:00:00.000,113,"MENACING,UNCLASSIFIED",344,ASSAULT 3 & RELATED OFFENSES,PL 1201401,M,M,13,0,18-24,F,BLACK HISPANIC,990238,209365,40.74134137300007,-73.97839260899997
206873145,2019-12-30T00:00:00.000,439,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",109,GRAND LARCENY,PL 1553001,F,K,84,0,45-64,M,BLACK,988897,192615,40.69536744700008,-73.98324342499996
206877943,2019-12-30T00:00:00.000,490,"STOLEN PROPERTY 3,POSSESSION",232,POSSESSION OF STOLEN PROPERTY,PL 1654000,M,K,75,0,18-24,M,BLACK,1018952,182357,40.66714477800008,-73.87491192499994
206879562,2019-12-30T00:00:00.000,109,"ASSAULT 2,1,UNCLASSIFIED",106,FELONY ASSAULT,PL 1200502,F,S,121,0,25-44,M,WHITE HISPANIC,942825,166367,40.623226819000074,-74.14922697299994
206880148,2019-12-30T00:00:00.000,779,"PUBLIC ADMINISTRATION,UNCLASSI",126,MISCELLANEOUS PENAL LAW,PL 215510B,F,Q,113,0,25-44,M,BLACK,1049056,194882,40.70135375800004,-73.76627664799997
206877915,2019-12-30T00:00:00.000,114,OBSTR BREATH/CIRCUL,344,ASSAULT 3 & RELATED OFFENSES,PL 1211100,M,B,43,2,18-24,M,BLACK,1020891,236726,40.816366145000075,-73.86762631099998
206879263,2019-12-30T00:00:00.000,904,"INTOXICATED DRIVING,ALCOHOL",119,INTOXICATED/IMPAIRED DRIVING,VTL11920E3,F,K,61,0,25-44,M,WHITE HISPANIC,994967,158292,40.601152978000066,-73.96140830599995
206873370,2019-12-30T00:00:00.000,779,"PUBLIC ADMINISTRATION,UNCLASSI",126,MISCELLANEOUS PENAL LAW,PL 215510B,F,Q,105,0,45-64,M,BLACK,1057258,200139,40.71571904900002,-73.73663905399997
206873900,2019-12-30T00:00:00.000,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,M,28,97,45-64,M,WHITE HISPANIC,997567,234085,40.80918328400003,-73.95189553499995
206873228,2019-12-30T00:00:00.000,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,B,49,0,18-24,M,WHITE HISPANIC,1019677,245233,40.839720362000044,-73.87196727499997
206879273,2019-12-30T00:00:00.000,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,VTL1220B01,M,Q,115,3,45-64,F,WHITE HISPANIC,1018623,214936,40.75656758500002,-73.87593153399997
206873898,2019-12-30T00:00:00.000,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,M,6,0,45-64,M,WHITE,983407,205709,40.73130854100003,-74.00304311599997
206873466,2019-12-30T00:00:00.000,339,"LARCENY,PETIT FROM OPEN AREAS,",341,PETIT LARCENY,PL 1552500,M,Q,103,0,25-44,M,BLACK,1039555,197025,40.707300254000074,-73.80052456299995
206878032,2019-12-30T00:00:00.000,198,CRIMINAL CONTEMPT 1,126,MISCELLANEOUS PENAL LAW,PL 21551B3,F,S,120,0,25-44,M,BLACK,962822,174282,40.645022746000045,-74.077216847
206879010,2019-12-30T00:00:00.000,339,"LARCENY,PETIT FROM OPEN AREAS,",341,PETIT LARCENY,PL 1552500,M,M,18,0,18-24,F,ASIAN / PACIFIC ISLANDER,988095,215517,40.758228256000045,-73.98612251699996
206875083,2019-12-30T00:00:00.000,109,"ASSAULT 2,1,UNCLASSIFIED",106,FELONY ASSAULT,PL 1200501,F,Q,113,0,45-64,F,BLACK,1046818,183140,40.66914086000003,-73.77445706099996
206873456,2019-12-30T00:00:00.000,223,"BURGLARY,RESIDENCE,NIGHT",107,BURGLARY,PL 1402502,F,B,40,0,18-24,F,BLACK HISPANIC,1007444,237864,40.81953517300008,-73.91620312499998
206877986,2019-12-30T00:00:00.000,707,"IMPERSONATION 2, PUBLIC SERVAN",340,FRAUDS,PL 1902300,M,M,14,0,25-44,M,BLACK,985802,213781,40.75346407600006,-73.99439974299997
206877998,2019-12-30T00:00:00.000,397,"ROBBERY,OPEN AREA UNCLASSIFIED",105,ROBBERY,PL 1601001,F,Q,115,0,25-44,M,WHITE HISPANIC,1013735,211309,40.74663004300004,-73.89359073599996
206877961,2019-12-30T00:00:00.000,729,"FORGERY,ETC.,UNCLASSIFIED-FELO",113,FORGERY,PL 1704001,F,K,71,0,25-44,M,BLACK,995407,182377,40.66726064900007,-73.95978399999996
206880680,2019-12-30T00:00:00.000,707,"IMPERSONATION 2, PUBLIC SERVAN",340,FRAUDS,PL 1902300,M,M,24,0,18-24,F,BLACK HISPANIC,993951,228963,40.79512950600008,-73.96496525899995
206877988,2019-12-30T00:00:00.000,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",351,CRIMINAL MISCHIEF & RELATED OF,PL 1456002,M,M,24,0,25-44,M,BLACK,991118,228696,40.794399319000036,-73.97519721199996
206877960,2019-12-30T00:00:00.000,729,"FORGERY,ETC.,UNCLASSIFIED-FELO",113,FORGERY,PL 1704001,F,K,71,0,25-44,M,BLACK,995407,182377,40.66726064900007,-73.95978399999996
206880896,2019-12-30T00:00:00.000,494,"STOLEN PROPERTY 2,1,POSSESSION",111,POSSESSION OF STOLEN PROPERTY,PL 1654502,F,K,71,0,25-44,M,BLACK,999005,181250,40.66416202000005,-73.94681681999998
206880146,2019-12-30T00:00:00.000,681,"CHILD, ENDANGERING WELFARE",233,SEX CRIMES,PL 2601001,M,Q,110,0,25-44,M,WHITE,1020255,210816,40.74525274100006,-73.87006286999997
206873894,2019-12-30T00:00:00.000,750,RESISTING ARREST,359,OFFENSES AGAINST PUBLIC ADMINI,PL 2053000,M,B,49,14,25-44,M,WHITE,1026424,251705,40.857454424000025,-73.84754276399997
206877922,2019-12-30T00:00:00.000,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,B,42,0,18-24,M,BLACK,1008691,238872,40.82229848500003,-73.91169413099993
206877917,2019-12-30T00:00:00.000,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,B,40,0,18-24,M,BLACK,1005041,234533,40.810398494000026,-73.92489531099994
206879000,2019-12-30T00:00:00.000,109,"ASSAULT 2,1,UNCLASSIFIED",106,FELONY ASSAULT,PL 1200502,F,K,79,0,45-64,M,BLACK,999499,187611,40.681620700000046,-73.94502180099995
206881417,2019-12-30T00:00:00.000,397,"ROBBERY,OPEN AREA UNCLASSIFIED",105,ROBBERY,PL 1600500,F,B,48,0,18-24,M,BLACK HISPANIC,1016453,246384,40.84289186400008,-73.88361336099996
206878997,2019-12-30T00:00:00.000,125,"HOMICIDE,NEGLIGENT,UNCLASSIFIE",103,"HOMICIDE-NEGLIGENT,UNCLASSIFIE",PL 1251000,F,B,40,0,18-24,M,BLACK,1005041,234533,40.810398494000026,-73.92489531099994
206879007,2019-12-30T00:00:00.000,339,"LARCENY,PETIT FROM OPEN AREAS,",341,PETIT LARCENY,PL 1552500,M,M,9,0,45-64,M,WHITE,986930,206925,40.73464579700004,-73.99033112999997
206877938,2019-12-30T00:00:00.000,109,"ASSAULT 2,1,UNCLASSIFIED",106,FELONY ASSAULT,PL 1200700,F,B,44,0,18-24,M,WHITE HISPANIC,1006537,244511,40.83778161800007,-73.91945797099999
206879274,2019-12-30T00:00:00.000,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,Q,104,0,25-44,F,WHITE HISPANIC,1010051,193910,40.69888553200008,-73.90695289699994
206877918,2019-12-30T00:00:00.000,109,"ASSAULT 2,1,UNCLASSIFIED",106,FELONY ASSAULT,PL 1200508,F,B,40,0,25-44,F,WHITE HISPANIC,1007962,235829,40.813948295000046,-73.91433881599994
206873895,2019-12-30T00:00:00.000,117,RECKLESS ENDANGERMENT 1,126,MISCELLANEOUS PENAL LAW,PL 1202500,F,K,68,0,25-44,M,BLACK,978360,164603,40.61847990100006,-74.02121750499998
206877987,2019-12-30T00:00:00.000,397,"ROBBERY,OPEN AREA UNCLASSIFIED",105,ROBBERY,PL 1601001,F,M,6,0,<18,M,WHITE HISPANIC,986480,206535,40.733575468000026,-73.99195500499997
206877946,2019-12-30T00:00:00.000,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,K,72,0,18-24,F,BLACK HISPANIC,984058,178998,40.65799306600008,-74.00069344599996
206877965,2019-12-30T00:00:00.000,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",351,CRIMINAL MISCHIEF & RELATED OF,PL 1450001,M,K,60,0,18-24,M,BLACK,990824,149705,40.57758741600002,-73.97633607099993
206873229,2019-12-30T00:00:00.000,849,"NY STATE LAWS,UNCLASSIFIED VIO",677,OTHER STATE LAWS,LOC000000V,V,K,84,1,45-64,M,WHITE,989563,190211,40.68876864600002,-73.98084358999995
206873230,2019-12-30T00:00:00.000,782,"WEAPONS, POSSESSION, ETC",236,DANGEROUS WEAPONS,PL 2650102,M,M,5,1,25-44,M,BLACK,984262,200870,40.71802669700002,-73.99995815799997
206880439,2019-12-30T00:00:00.000,750,RESISTING ARREST,359,OFFENSES AGAINST PUBLIC ADMINI,PL 2053000,M,K,71,0,25-44,M,BLACK,1002948,182618,40.66790942700004,-73.93260042799993
206880893,2019-12-30T00:00:00.000,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,B,43,0,45-64,M,AMERICAN INDIAN/ALASKAN NATIVE,1023345,245125,40.83940845700005,-73.85871167099998
206879261,2019-12-30T00:00:00.000,339,"LARCENY,PETIT FROM OPEN AREAS,",341,PETIT LARCENY,PL 1552500,M,B,49,0,45-64,M,WHITE,1030251,254038,40.863838685000076,-73.83369220799993
206875080,2019-12-30T00:00:00.000,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200002,M,B,40,1,25-44,F,BLACK,1004369,237509,40.818568337000045,-73.92731394599997
206877921,2019-12-30T00:00:00.000,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTE,PL 1252501,F,B,40,0,18-24,M,BLACK,1005041,234533,40.810398494000026,-73.92489531099994
206879009,2019-12-30T00:00:00.000,439,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",109,GRAND LARCENY,PL 1553001,F,M,14,2,25-44,M,WHITE HISPANIC,988331,211598,40.747471486000045,-73.98527302699993
206877924,2019-12-30T00:00:00.000,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTE,PL 1252501,F,B,40,0,18-24,M,BLACK,1005041,234533,40.810398494000026,-73.92489531099994
206879003,2019-12-30T00:00:00.000,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",351,CRIMINAL MISCHIEF & RELATED OF,PL 1450001,M,K,79,0,25-44,M,WHITE HISPANIC,1000876,191779,40.69305842500006,-73.94004680099994
206879013,2019-12-30T00:00:00.000,339,"LARCENY,PETIT FROM OPEN AREAS,",341,PETIT LARCENY,PL 1552500,M,Q,102,0,25-44,M,BLACK,1032428,198872,40.71241149700006,-73.82621729999995
206877958,2019-12-30T00:00:00.000,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,K,77,0,25-44,F,BLACK,1003508,185056,40.67459999000005,-73.93057482199998
206880144,2019-12-30T00:00:00.000,209,"BURGLARS TOOLS,UNCLASSIFIED",231,BURGLAR'S TOOLS,PL 1403500,M,M,18,0,25-44,M,WHITE,989615,218590,40.766662060000044,-73.98063346399994
206878009,2019-12-30T00:00:00.000,397,"ROBBERY,OPEN AREA UNCLASSIFIED",105,ROBBERY,PL 160102A,F,Q,106,0,45-64,M,ASIAN / PACIFIC ISLANDER,1028605,187930,40.68239828900005,-73.84007936899997
206878005,2019-12-30T00:00:00.000,105,STRANGULATION 1ST,106,FELONY ASSAULT,PL 1211300,F,Q,105,0,18-24,M,ASIAN / PACIFIC ISLANDER,1057767,203993,40.726293088000034,-73.73476084899994
206880436,2019-12-30T00:00:00.000,109,"ASSAULT 2,1,UNCLASSIFIED",106,FELONY ASSAULT,PL 1201001,F,K,73,0,25-44,M,BLACK,1008228,183789,40.67111083400005,-73.91356336299998
206877969,2019-12-30T00:00:00.000,397,"ROBBERY,OPEN AREA UNCLASSIFIED",105,ROBBERY,PL 1600500,F,K,67,0,25-44,M,BLACK,997897,175677,40.64886713300007,-73.95082189999994
206878002,2019-12-30T00:00:00.000,782,"WEAPONS, POSSESSION, ETC",236,DANGEROUS WEAPONS,PL 2650101,M,Q,113,3,25-44,M,WHITE,1046315,187088,40.67998073800004,-73.77623390699993
206877990,2019-12-30T00:00:00.000,511,"CONTROLLED SUBSTANCE, POSSESSI",235,DANGEROUS DRUGS,PL 2200300,M,M,23,2,25-44,F,WHITE,999155,226676,40.788845063000046,-73.94617553799998
206879267,2019-12-30T00:00:00.000,729,"FORGERY,ETC.,UNCLASSIFIED-FELO",113,FORGERY,PL 1702500,F,K,60,0,45-64,M,WHITE HISPANIC,990824,149705,40.57758741600002,-73.97633607099993
206878027,2019-12-30T00:00:00.000,779,"PUBLIC ADMINISTRATION,UNCLASSI",126,MISCELLANEOUS PENAL LAW,PL 215510B,F,S,121,0,25-44,M,WHITE,942825,166367,40.623226819000074,-74.14922697299994
206878029,2019-12-30T00:00:00.000,779,"PUBLIC ADMINISTRATION,UNCLASSI",126,MISCELLANEOUS PENAL LAW,PL 215510B,F,S,120,0,45-64,F,BLACK,962822,174282,40.645022746000045,-74.077216847
206880140,2019-12-30T00:00:00.000,244,"BURGLARY,UNCLASSIFIED,UNKNOWN",107,BURGLARY,PL 1402000,F,K,70,0,18-24,M,BLACK,991591,169049,40.63068215900006,-73.97355396999995
206877971,2019-12-30T00:00:00.000,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,K,79,2,45-64,M,WHITE HISPANIC,998989,189991,40.688154120000036,-73.94685537799995
206877959,2019-12-30T00:00:00.000,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,K,71,0,45-64,M,BLACK,997986,179519,40.65941244600003,-73.95049334599996
206879277,2019-12-30T00:00:00.000,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,Q,106,0,25-44,M,BLACK,1033910,188462,40.68383033400005,-73.82094830499993
206879276,2019-12-30T00:00:00.000,969,"TRAFFIC,UNCLASSIFIED INFRACTIO",881,OTHER TRAFFIC INFRACTION,VTL051101A,M,Q,115,97,65+,M,BLACK HISPANIC,1024193,213129,40.75158442700007,-73.85583729399998
206873367,2019-12-30T00:00:00.000,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",351,CRIMINAL MISCHIEF & RELATED OF,PL 1450001,M,Q,101,0,<18,M,BLACK,1043370,155646,40.593699554000075,-73.78712716699994
206877950,2019-12-30T00:00:00.000,779,"PUBLIC ADMINISTRATION,UNCLASSI",126,MISCELLANEOUS PENAL LAW,PL 215510B,F,K,68,0,18-24,M,WHITE,978016,171958,40.638667594000026,-74.02246340399995
206880672,2019-12-30T00:00:00.000,779,"PUBLIC ADMINISTRATION,UNCLASSI",126,MISCELLANEOUS PENAL LAW,PL 215510B,F,K,61,0,45-64,M,WHITE,996179,153237,40.58727647000006,-73.95705268099994
206878011,2019-12-30T00:00:00.000,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,Q,106,0,25-44,M,WHITE HISPANIC,1028605,187930,40.68239828900005,-73.84007936899997
206873359,2019-12-30T00:00:00.000,223,"BURGLARY,RESIDENCE,NIGHT",107,BURGLARY,PL 1402502,F,B,40,0,18-24,M,BLACK,1007444,237864,40.81953517300008,-73.91620312499998
