bbl,benchmarking_submission,bin,block,borough,borough_number,building_address,building_name,census_tract,community_board,community_council,council_district,energy_star_score,entry_number,fy15_energy_usage_mmbtu_utility_energy_excluding_fuel_oil,ghg,indoor_water_intensity_all_water_sources_gal_ft2,latitude,longitude,lot,nta,number_of_buildings,primary_property_type_self_selected,property_floor_area_buildngs_and_parking_ft2,reported_bins,reported_building_square_footage,reported_facility_type,reported_water_method,site_eui,site_eui_kbtu_ft2,state,street_name,street_number,total_ghg_emissions_mtco2e,water_per_square_foot,weather_normalized_source_eui,weather_normalized_source_eui_kbtu_ft2,zip,zip_code
1014330031.0,Yes,,,MANHATTAN,,,,134.0,8.0,4.0,,,2312.0,,,0.0,40.773863,-73.956324,,Lenox Hill-Roosevelt Island                                                ,1.0,Multifamily Housing,61300.0,1047475,,,ABS,,67.8,,EAST   79 STREET,240.0,341.05,,,106.0,10075.0,
1005320020.0,Yes,,,MANHATTAN,,,,5501.0,2.0,1.0,,,1421.0,,,,40.726634000000004,-73.996042,,West Village                                                               ,2.0,Multifamily Housing,198020.0,1084804;1077824;1077826;1084761,,,Manual,,72.2,,BLEECKER STREET,77.0,1199.5,,,171.4,10012.0,
1014600047.0,Yes,,,MANHATTAN,,,,116.0,8.0,5.0,,,7986.0,,,0.0,40.763843,-73.95845,,Lenox Hill-Roosevelt Island                                                ,1.0,Multifamily Housing,138500.0,1045408,,,ABS,,50.2,,EAST   66 STREET,400.0,424.0,,,80.9,10065.0,
1017360001.0,Yes,,,MANHATTAN,,,,212.0,10.0,9.0,,,5722.0,,,0.0,40.816237,-73.939288,,Central Harlem North-Polo Grounds                                          ,2.0,Multifamily Housing,99430.0,1083987,,,ABS,,94.1,,LENOX AVENUE,560.0,577.55,,,151.0,10037.0,
1018690001.0,Yes,,,MANHATTAN,,,,183.0,7.0,6.0,,,2172.0,,,0.0,40.796018,-73.972638,,Upper West Side                                                            ,1.0,Multifamily Housing,100752.0,1056372,,,ABS,,73.6,,WEST END AVENUE,760.0,572.56,,,108.6,10025.0,
1018787501.0,Yes,,,MANHATTAN,,,,195.0,7.0,7.0,,,2059.0,,,0.0,40.801811,-73.967825,,Morningside Heights                                                        ,1.0,Multifamily Housing,127072.0,1056646,,,ABS,,200.3,,BROADWAY,2770.0,1573.8,,,313.4,10025.0,
1018880087.0,Yes,,,MANHATTAN,,,,187.0,7.0,6.0,,,7532.0,,,0.0,40.798390000000005,-73.972955,,Upper West Side                                                            ,1.0,Multifamily Housing,153653.0,1057094,,,ABS,,68.0,,RIVERSIDE DRIVE,276.0,857.65,,,106.2,10025.0,
1019580001.0,Yes,,,MANHATTAN,,,,215.0,10.0,9.0,,,5232.0,,,0.0,40.814225,-73.94952099999999,,Central Harlem North-Polo Grounds                                          ,1.0,Multifamily Housing,353151.0,1084089,,,ABS,,161.5,,ST NICHOLAS AVENUE,410.0,3644.2,,,282.1,10027.0,
1019580001.0,Yes,,,MANHATTAN,,,,215.0,10.0,9.0,,,10654.0,,,0.0,40.814225,-73.94952099999999,,Central Harlem North-Polo Grounds                                          ,1.0,Retail (Misc),12000.0,1084088;1084087;1084089;1084090,,,ABS,,,,ST NICHOLAS AVENUE,410.0,,,,,10027.0,
4093630020.0,No Record as of 08/1/13,,,QUEENS,,,,,,,,,,,,,,,,,1.0,,,,,,,,,, 134 STREET,,,,,,11418.0,
1019580001.0,Yes,,,MANHATTAN,,,,215.0,10.0,9.0,,,10664.0,,,0.0,40.814225,-73.94952099999999,,Central Harlem North-Polo Grounds                                          ,1.0,Multifamily Housing,335684.0,1084087;1084088;1084089;1084090,,,ABS,,,,ST NICHOLAS AVENUE,410.0,,,,,10027.0,
2023790007.0,Yes,,,BRONX,,,,69.0,1.0,17.0,,,5384.0,,,0.0,40.822205,-73.91454399999999,,Melrose South-Mott Haven North                                             ,2.0,Multifamily Housing,96782.0,2114612,,,ABS,,79.9,,EAST  158 STREET,404.0,525.17,,,154.7,10451.0,
2024180033.0,Yes,,,BRONX,,,,69.0,1.0,17.0,,,5346.0,,,0.0,40.823071,-73.91731,,Melrose South-Mott Haven North                                             ,1.0,Multifamily Housing,97234.0,2113089,,,ABS,,81.8,,EAST  158 STREET,303.0,501.01,,,140.3,10451.0,
2024300045.0,Yes,,,BRONX,,,,17701.0,4.0,16.0,,27,7528.0,,,0.0,40.831568,-73.912013,,East Concourse-Concourse Village                                           ,1.0,Senior Care Facility,264600.0,2002160,,,ABS,,186.4,,TELLER AVENUE,1160.0,3115.65,,,305.5,10456.0,
1005387501.0,No Record as of 08/1/13,,,MANHATTAN,,,,65.0,2.0,1.0,,,,,,,40.73023,-73.997972,,West Village                                                               ,0.0,,,,,,,,,,WASHINGTON SQUARE S,58.0,,,,,10012.0,
1005390001.0,No Record as of 08/1/13,,,MANHATTAN,,,,65.0,2.0,1.0,,,,,,,40.729212,-74.000072,,West Village                                                               ,1.0,,,,,,,,,,SULLIVAN STREET,209.0,,,,,10012.0,
1005390031.0,Yes,,,MANHATTAN,,,,65.0,2.0,1.0,,,4571.0,,,56.85,40.728852,-73.999325,,West Village                                                               ,1.0,Multifamily Housing,65100.0,1008680,,,Manual,,63.7,,THOMPSON STREET,211.0,270.9,,,113.6,10012.0,
2024390090.0,Yes,,,BRONX,,,,175.0,4.0,16.0,,,7551.0,,,0.0,40.832519,-73.91354,,East Concourse-Concourse Village                                           ,1.0,Multifamily Housing,58153.0,2002440,,,ABS,,107.2,,COLLEGE AVENUE,1205.0,500.34,,,147.5,10456.0,
2024420060.0,Yes,,,BRONX,,,,65.0,1.0,17.0,,,5440.0,,,0.0,40.820467,-73.921371,,Melrose South-Mott Haven North                                             ,1.0,Multifamily Housing,205084.0,2115818,,,ABS,,88.0,,MORRIS AVENUE,675.0,1206.73,,,161.9,10451.0,
1005400030.0,Yes,,,MANHATTAN,,,,65.0,2.0,1.0,,,12317.0,,,,40.729248,-74.000065,,West Village                                                               ,1.0,Office,48000.0,,,,Manual,,1.8,,SULLIVAN STREET,214.0,5.75,,,3.0,10012.0,
1005410001.0,Yes,,,MANHATTAN,,,,65.0,2.0,1.0,,,3579.0,,,0.0,40.730979999999995,-73.999495,,West Village                                                               ,1.0,Library,257259.0,1008716,,,Manual,,7.9,,WASHINGTON SQUARE S,40.0,189.86,,,25.6,10012.0,
2024610090.0,Yes,,,BRONX,,,,18301.0,4.0,16.0,,,9287.0,,,0.0,40.829705,-73.921121,,East Concourse-Concourse Village                                           ,1.0,Multifamily Housing,131600.0,2002822,,,ABS,,78.1,,GRAND CONCOURSE,1000.0,784.99,,,114.2,10451.0,
2024630053.0,Yes,,,BRONX,,,,197.0,4.0,16.0,,,8826.0,,,0.0,40.833985,-73.91823199999999,,West Concourse                                                             ,1.0,Multifamily Housing,68200.0,,,,ABS,,95.9,,GRAND CONCOURSE,1185.0,492.88,,,130.4,10452.0,
1005418001.0,No Record as of 08/1/13,,,MANHATTAN,,,,65.0,2.0,1.0,,,,,,,40.730979999999995,-73.999495,,West Village                                                               ,1.0,,,,,,,,,,WASHINGTON SQUARE S,40.0,,,,,10012.0,
1005420025.0,Yes,,,MANHATTAN,,,,65.0,2.0,1.0,,,2386.0,,,,40.730162,-74.00191600000001,,West Village                                                               ,1.0,Multifamily Housing,54914.0,1008725,,,Manual,,88.2,,AVENUE OF THE AMER,290.0,391.63,,,120.3,10014.0,
1005440001.0,Yes,,,MANHATTAN,,,,57.0,2.0,2.0,,,8691.0,,,35.83,40.728159999999995,-73.992878,,West Village                                                               ,3.0,Office,105000.0,,,,Manual,,177.7,,LAFAYETTE STREET,393.0,1160.69,,,272.5,10003.0,
2024960046.0,Yes,,,BRONX,,,,197.0,4.0,16.0,,,9290.0,,,0.0,40.835487,-73.92264300000001,,West Concourse                                                             ,1.0,Multifamily Housing,69969.0,2003025,,,ABS,,129.4,,CROMWELL AVENUE,1184.0,680.84,,,167.8,10452.0,
1005440038.0,Yes,,,MANHATTAN,,,,57.0,2.0,2.0,,,1728.0,,,,40.728108,-73.991272,,West Village                                                               ,1.0,Office,164208.0,1082209;1082210;1082211;1082212;1082213,,,Manual,,29.1,,COOPER SQUARE,32.0,354.63,,,60.0,10003.0,
1005440050.0,Yes,,,MANHATTAN,,,,57.0,2.0,2.0,,,3780.0,,,0.0,40.727592,-73.991373,,West Village                                                               ,1.0,College/University (Campus-Level),137314.0,1008780,,,Manual,,18.3,,COOPER SQUARE,16.0,145.07,,,21.0,10003.0,
1005440065.0,No Record as of 08/1/13,,,MANHATTAN,,,,57.0,2.0,2.0,,,,,,,40.727167,-73.991536,,West Village                                                               ,1.0,,,,,,,,,,COOPER SQUARE,2.0,,,,,10003.0,
2025040141.0,Yes,,,BRONX,,,,189.0,4.0,8.0,,,9343.0,,,0.0,40.831367,-73.92649300000001,,Highbridge                                                                 ,1.0,Multifamily Housing,122850.0,2003054,,,ABS,,17.1,,JEROME AVENUE,1001.0,185.34,,,49.9,10452.0,
2026000001.0,Yes,,,BRONX,,,,31.0,1.0,8.0,,100,12979.0,,,0.0,40.809593,-73.90734599999999,,Mott Haven-Port Morris                                                     ,1.0,Warehouse (Unrefrigerated),186600.0,2004065,,,ABS,,5.6,,SOUTHERN BOULEVARD,430.0,80.58,,,13.8,10455.0,
1005447502.0,Yes,,,MANHATTAN,,,,57.0,2.0,2.0,,,10015.0,,,38.46,40.729365,-73.991846,,West Village                                                               ,1.0,Multifamily Housing,140970.0,1087152,,,Manual,,125.4,,LAFAYETTE STREET,443.0,1219.61,,,256.3,10003.0,
1005450006.0,No Record as of 08/1/13,,,MANHATTAN,,,,57.0,2.0,2.0,,,,,,,40.728775,-73.993931,,West Village                                                               ,2.0,,,,,,,,,,BROADWAY,708.0,,,,,10003.0,
2027230040.0,Yes,,,BRONX,,,,89.0,2.0,17.0,,,9515.0,,,0.0,40.82097,-73.892412,,Hunts Point                                                                ,1.0,Multifamily Housing,124532.0,2005764,,,ABS,,124.6,,EAST  163 STREET,1018.0,932.43,,,174.2,10459.0,
2028350026.0,Yes,,,BRONX,,,,209.0,4.0,14.0,,,9295.0,,,0.0,40.841229999999996,-73.912611,,West Concourse                                                             ,1.0,Multifamily Housing,99000.0,2008010,,,ABS,,112.6,,GRAND CONCOURSE,1505.0,839.9,,,149.2,10452.0,
2029850031.0,Yes,,,BRONX,,,,359.0,6.0,17.0,,,9185.0,,,0.0,40.841909,-73.88541,,East Tremont                                                               ,1.0,Multifamily Housing,50392.0,2115777,,,ABS,,87.6,,CROTONA PARKWAY,1932.0,268.05,,,141.2,10460.0,
2031420001.0,Yes,,,BRONX,,,,379.0,5.0,15.0,,,5222.0,,,0.0,40.850599,-73.900576,,Mount Hope                                                                 ,2.0,Multifamily Housing,393986.0,2092392,,,ABS,,51.3,,VALENTINE AVENUE,2010.0,1827.56,,,176.1,10457.0,
2031430140.0,Yes,,,BRONX,,,,38302.0,5.0,15.0,,,8896.0,,,0.0,40.854958,-73.898224,,Fordham South                                                              ,1.0,Multifamily Housing,75502.0,2013319,,,ABS,,126.2,,TIEBOUT AVENUE,2200.0,758.15,,,162.3,10457.0,
2032400037.0,Yes,,,BRONX,,,,269.0,7.0,14.0,,,5600.0,,,0.0,40.871994,-73.904453,,Kingsbridge Heights                                                        ,1.0,Multifamily Housing,58990.0,2015210,,,ABS,,116.1,,WEST KINGSBRIDGE RD,212.0,524.13,,,164.5,10463.0,
1005450059.0,Yes,,,MANHATTAN,,,,57.0,2.0,2.0,,,2701.0,,,0.0,40.730419,-73.992542,,West Village                                                               ,1.0,Multifamily Housing,90000.0,1008806,,,Manual,,262.6,,BROADWAY,752.0,1433.47,,,413.0,10003.0,
1005457501.0,No Record as of 08/1/13,,,MANHATTAN,,,,57.0,2.0,2.0,,,,,,,40.728497999999995,-73.994166,,West Village                                                               ,1.0,,,,,,,,,,BROADWAY,696.0,,,,,10003.0,
1005457502.0,Yes,,,MANHATTAN,,,,57.0,2.0,2.0,,,3946.0,,,,40.728682,-73.994011,,West Village                                                               ,1.0,Multifamily Housing,61237.0,1008790,,,Manual,,87.0,,BROADWAY,704.0,412.48,,,157.3,10003.0,
1005457503.0,Yes,,,MANHATTAN,,,,57.0,2.0,2.0,,,2677.0,,,,40.729991,-73.992221,,West Village                                                               ,1.0,Multifamily Housing,100000.0,1008807,,,Manual,,58.6,,ASTOR PLACE,21.0,448.81,,,137.8,10003.0,
1005460010.0,Yes,,,MANHATTAN,,,,59.0,2.0,1.0,,,3592.0,,,0.0,40.729827,-73.995429,,West Village                                                               ,1.0,College/University (Campus-Level),103680.0,1008810,,,Manual,,59.7,,WASHINGTON PLACE,18.0,580.98,,,192.5,10003.0,
2032910001.0,Yes,,,BRONX,,,,40702.0,7.0,15.0,,,6315.0,,,0.0,40.869094,-73.884839,,Bedford Park-Fordham North                                                 ,1.0,K-12 School,122050.0,2016731;2113537;2113537;2113537;2113539;2113540,,,ABS,,50.4,,BEDFORD PARK BLVD,330.0,424.93,,,77.8,10458.0,
2033260150.0,Yes,,,BRONX,,,,419.0,7.0,11.0,,,12497.0,,,0.0,40.879634,-73.882311,,Norwood                                                                    ,1.0,Multifamily Housing,54775.0,2017762,,,ABS,,76.2,,EAST  208 STREET,55.0,315.55,,,99.8,10467.0,
2033310020.0,Yes,,,BRONX,,,,425.0,7.0,11.0,,,12499.0,,,0.0,40.870993,-73.879025,,Norwood                                                                    ,1.0,Multifamily Housing,52800.0,2017883,,,ABS,,78.1,,DECATUR AVENUE,3060.0,308.05,,,92.0,10467.0,
1005460021.0,Yes,,,MANHATTAN,,,,59.0,2.0,1.0,,,8513.0,,,2.73,40.729456,-73.994667,,West Village                                                               ,1.0,College/University (Campus-Level),128679.0,1080100,,,Manual,,29.7,,WASHINGTON PLACE,8.0,359.2,,,102.6,10003.0,
1005460026.0,Yes,,,MANHATTAN,,,,59.0,2.0,1.0,,,3781.0,,,0.0,40.728978000000005,-73.995378,,West Village                                                               ,1.0,College/University (Campus-Level),73913.0,1008814,,,Manual,,32.2,,WEST    4 STREET,21.0,223.11,,,107.4,10012.0,
2044320028.0,Yes,,,BRONX,,,,330.0,11.0,13.0,,,5599.0,,,0.0,40.863169,-73.865337,,Bronxdale                                                                  ,1.0,Multifamily Housing,67390.0,2051318,,,ABS,,71.2,,MACE AVENUE,750.0,364.25,,,96.1,10467.0,
1005460033.0,Yes,,,MANHATTAN,,,,57.0,2.0,1.0,,,8028.0,,,2.16,40.728924,-73.99383399999999,,West Village                                                               ,1.0,College/University (Campus-Level),258686.0,1008816;1008817;1008818,,,Manual,,21.7,,BROADWAY,713.0,527.79,,,72.6,10003.0,
1005460035.0,Yes,,,MANHATTAN,,,,57.0,2.0,1.0,,,8028.0,,,2.16,40.728745,-73.993985,,West Village                                                               ,1.0,College/University (Campus-Level),258686.0,1008816;1008817;1008818,,,Manual,,21.7,,BROADWAY,707.0,527.79,,,72.6,10003.0,
1005460040.0,No Record as of 08/1/13,,,MANHATTAN,,,,57.0,2.0,1.0,,,,,,,40.728506,-73.994188,,West Village                                                               ,1.0,,,,,,,,,,BROADWAY,699.0,,,,,10003.0,
2052230001.0,Yes,,,BRONX,,,,46202.0,12.0,12.0,,92,7203.0,,,0.0,40.87696,-73.836309,,Co-op City                                                                 ,1.0,Senior Care Facility,107658.0,2072372,,,ABS,,176.8,,BAYCHESTER AVENUE,3200.0,1098.71,,,235.7,10475.0,
1005470005.0,Yes,,,MANHATTAN,,,,59.0,2.0,1.0,,,8043.0,,,0.0,40.730398,-73.994938,,West Village                                                               ,1.0,College/University (Campus-Level),60329.0,1008822,,,Manual,,25.8,,WAVERLY PLACE,24.0,146.33,,,86.3,10003.0,
1005470008.0,Yes,,,MANHATTAN,,,,59.0,2.0,1.0,,,3800.0,,,0.0,40.72984,-73.995418,,West Village                                                               ,1.0,College/University (Campus-Level),124526.0,1008823,,,Manual,,4.4,,WASHINGTON PLACE,23.0,50.97,,,14.6,10003.0,
2057460584.0,Yes,,,BRONX,,,,301.0,8.0,11.0,,,2385.0,,,0.0,40.880741,-73.918291,,Spuyten Duyvil-Kingsbridge                                                 ,1.0,Multifamily Housing,92161.0,2083481,,,ABS,,68.3,,HENRY HUDSON PKWY W,2601.0,507.19,,,94.6,10463.0,
1005470030.0,Yes,,,MANHATTAN,,,,57.0,2.0,1.0,,,3787.0,,,0.0,40.729099,-73.99368199999999,,West Village                                                               ,1.0,College/University (Campus-Level),262739.0,1088447,,,Manual,,0.2,,BROADWAY,715.0,3.84,,,0.5,10003.0,
1005470030.0,Yes,,,MANHATTAN,,,,57.0,2.0,1.0,,,3788.0,,,0.0,40.729099,-73.99368199999999,,West Village                                                               ,1.0,College/University (Campus-Level),97711.0,1008831,,,Manual,,21.6,,BROADWAY,715.0,198.02,,,72.1,10003.0,
2057870137.0,Yes,,,BRONX,,,,297.0,8.0,11.0,,,2388.0,,,0.0,40.884192,-73.911459,,Spuyten Duyvil-Kingsbridge                                                 ,1.0,Multifamily Housing,100488.0,2084098,,,ABS,,73.5,,NETHERLAND AVENUE,3220.0,591.58,,,95.6,10463.0,
3011700005.0,Yes,,,BROOKLYN,,,,207.0,8.0,35.0,,,2389.0,,,0.0,40.675243,-73.969483,,Prospect Heights                                                           ,1.0,Multifamily Housing,75525.0,3029313,,,ABS,,89.1,,PLAZA ST EAST,36.0,397.15,,,134.4,11238.0,
3012960052.0,Yes,,,BROOKLYN,,,,321.0,9.0,35.0,,,11652.0,,,0.0,40.665465999999995,-73.952001,,Crown Heights South                                                        ,1.0,Multifamily Housing,102070.0,3034169,,,ABS,,91.6,,MONTGOMERY STREET,377.0,559.9,,,130.4,11225.0,
1005480028.0,Yes,,,MANHATTAN,,,,59.0,2.0,1.0,,,1358.0,,,0.0,40.731119,-73.993686,,West Village                                                               ,1.0,Multifamily Housing,100581.0,1008837,,,Manual,,98.3,,EAST    8 STREET,50.0,811.07,,,137.2,10003.0,
1005480040.0,Yes,,,MANHATTAN,,,,59.0,2.0,1.0,,,3238.0,,,,40.730041,-73.994173,,West Village                                                               ,1.0,Multifamily Housing,82500.0,1008838,,,Manual,,85.6,,WAVERLY PLACE,11.0,567.47,,,154.6,10003.0,
1005480045.0,Yes,,,MANHATTAN,,,,59.0,2.0,1.0,,,4210.0,,,26.44,40.730129,-73.99435,,West Village                                                               ,1.0,Multifamily Housing,116599.0,1008839,,,Manual,,28.1,,WAVERLY PLACE,15.0,307.69,,,99.2,10003.0,
3017200001.0,Yes,,,BROOKLYN,,,,257.0,3.0,36.0,,,5645.0,,,0.0,40.699094,-73.94994,,Bedford                                                                    ,7.0,Other,575000.0,3338519;3338520;3329629;3851381;3329626;3329628;3338503;3338893;3829161;3850597,,,ABS,,26.2,,MARCY AVENUE,475.0,1331.92,,,79.4,11206.0,
1005487501.0,Yes,,,MANHATTAN,,,,57.0,2.0,1.0,,,5303.0,,,,40.730886,-73.99313000000001,,West Village                                                               ,1.0,Multifamily Housing,470253.0,1080855,,,Manual,,34.7,,EAST    8 STREET,60.0,1444.15,,,95.5,10003.0,
1005500022.0,Yes,,,MANHATTAN,,,,59.0,2.0,1.0,,,5308.0,,,,40.731913,-73.996587,,West Village                                                               ,1.0,Multifamily Housing,238923.0,1008847,,,Manual,,79.9,,   5 AVENUE,1.0,1485.12,,,140.5,10003.0,
1005510001.0,Yes,,,MANHATTAN,,,,63.0,2.0,1.0,,,10380.0,,,29.48,40.731921,-73.996608,,West Village                                                               ,1.0,Multifamily Housing,492726.0,1008850,,,Manual,,69.7,,   5 AVENUE,2.0,2845.18,,,114.3,10011.0,
3030920027.0,Yes,,,BROOKLYN,,,,485.0,1.0,34.0,,,11955.0,,,0.0,40.705572,-73.93396,,Bushwick South                                                             ,1.0,Multifamily Housing,61180.0,3071423,,,ABS,,3.3,,SEIGEL STREET,315.0,16.22,,,8.4,11206.0,
3032210031.0,Yes,,,BROOKLYN,,,,445.0,4.0,34.0,,,9095.0,,,0.0,40.705090999999996,-73.920497,,Bushwick North                                                             ,1.0,Other,67000.0,3073257,,,ABS,,36.9,,WYCKOFF AVENUE,70.0,178.58,,,82.1,11237.0,
3046880001.0,Yes,,,BROOKLYN,,,,888.0,17.0,42.0,,,12938.0,,,0.0,40.653504999999996,-73.918868,,Rugby-Remsen Village                                                       ,1.0,Multifamily Housing,73656.0,3102483,,,ABS,,,,CHURCH AVENUE,9101.0,,,,,11236.0,
3053000045.0,Yes,,,BROOKLYN,,,,226.0,12.0,39.0,,87,7343.0,,,0.0,40.640387,-73.984362,,Borough Park                                                               ,1.0,Warehouse (Unrefrigerated),98800.0,3123385,,,ABS,,29.1,,  38 STREET,1365.0,227.98,,,49.2,11218.0,
1005527501.0,Yes,,,MANHATTAN,,,,65.0,2.0,1.0,,,3961.0,,,40.49,40.732451,-74.000401,,West Village                                                               ,1.0,Multifamily Housing,67395.0,1008904,,,Manual,,77.8,,AVENUE OF THE AMER,360.0,395.11,,,179.0,10011.0,
1005537501.0,Yes,,,MANHATTAN,,,,63.0,2.0,1.0,,78,11140.0,,,,40.73236,-73.998889,,West Village                                                               ,1.0,Hotel,90828.0,1080117,,,Manual,,113.2,,WAVERLY PLACE,103.0,661.96,,,192.1,10011.0,
1005540001.0,Yes,,,MANHATTAN,,,,57.0,2.0,2.0,,83,108.0,,,12.74,40.730675,-73.992326,,West Village                                                               ,1.0,Office,1137698.0,1008952,,,Manual,,82.8,,BROADWAY,756.0,7828.8,,,206.6,10003.0,
1005540001.0,Yes,,,MANHATTAN,,,,57.0,2.0,2.0,,1,242.0,,,,40.730675,-73.992326,,West Village                                                               ,1.0,Retail,154099.0,1008952,,,Manual,,602.4,,BROADWAY,756.0,7457.73,,,858.4,10003.0,
1005540035.0,No Record as of 08/1/13,,,MANHATTAN,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,PARK AVENUE SOUTH,45.0,,,,,10003.0,
1005550001.0,Yes,,,MANHATTAN,,,,57.0,2.0,2.0,,,3249.0,,,,40.731248,-73.991842,,West Village                                                               ,1.0,Multifamily Housing,503960.0,1008954,,,Manual,,68.5,,BROADWAY,772.0,2834.58,,,115.0,10003.0,
3053990015.0,Yes,,,BROOKLYN,,,,484.0,12.0,39.0,,,7557.0,,,0.0,40.635535,-73.97263199999999,,Kensington-Ocean Parkway                                                   ,1.0,Multifamily Housing,64800.0,3127186,,,ABS,,92.5,,OCEAN PARKWAY,514.0,367.83,,,147.9,11218.0,
1005560001.0,Yes,,,MANHATTAN,,,,42.0,3.0,2.0,,,3924.0,,,,40.731704,-73.990276,,East Village                                                               ,1.0,Multifamily Housing,115240.0,1008968,,,Manual,,113.2,,   4 AVENUE,85.0,1049.73,,,202.2,10003.0,
3054380049.0,Yes,,,BROOKLYN,,,,476.0,12.0,44.0,,,9526.0,,,0.0,40.630041999999996,-73.980823,,Borough Park                                                               ,1.0,Multifamily Housing,50479.0,3128695,,,ABS,,77.9,,  47 STREET,1753.0,236.85,,,110.4,11204.0,
3065030051.0,Yes,,,BROOKLYN,,,,46201.0,12.0,44.0,,,6547.0,,,0.0,40.627468,-73.972297,,Flatbush                                                                   ,1.0,Multifamily Housing,71500.0,3170331,,,ABS,,72.7,,ELMWOOD AVENUE,505.0,305.26,,,105.8,11230.0,
3065110012.0,Yes,,,BROOKLYN,,,,456.0,14.0,45.0,,,7996.0,,,0.0,40.628993,-73.96794799999999,,Midwood                                                                    ,1.0,Multifamily Housing,75000.0,3170521,,,ABS,,85.9,,EAST    9 STREET,814.0,384.16,,,127.9,11230.0,
1005560065.0,Yes,,,MANHATTAN,,,,42.0,3.0,2.0,,,3526.0,,,,40.731424,-73.988555,,East Village                                                               ,1.0,Entertainment/Culture,55079.0,,,,Manual,,97.2,,   3 AVENUE,66.0,463.44,,,279.7,10003.0,
1005570017.0,Yes,,,MANHATTAN,,,,61.0,2.0,2.0,,,9502.0,,,,40.73312,-73.990911,,West Village                                                               ,1.0,Multifamily Housing,119556.0,1009001,,,Manual,,87.7,,EAST   12 STREET,60.0,863.51,,,137.3,10003.0,
3065870051.0,Yes,,,BROOKLYN,,,,440.0,12.0,44.0,,,2378.0,,,0.0,40.612453,-73.96826899999999,,Ocean Parkway South                                                        ,1.0,Multifamily Housing,71990.0,3173783,,,ABS,,84.4,,OCEAN PARKWAY,1500.0,388.4,,,148.9,11230.0,
1005580037.0,Yes,,,MANHATTAN,,,,42.0,3.0,2.0,,49,898.0,,,53.79,40.732475,-73.989338,,East Village                                                               ,1.0,Residence Hall/Dormitory,57263.0,1076070,,,Manual,,91.6,,EAST   12 STREET,131.0,362.68,,,182.2,10003.0,
1005587501.0,No Record as of 08/1/13,,,MANHATTAN,,,,42.0,3.0,2.0,,,,,,,40.733287,-73.989327,,East Village                                                               ,1.0,,,,,,,,,,EAST   13 STREET,114.0,,,,,10003.0,
3072240050.0,Yes,,,BROOKLYN,,,,370.0,13.0,48.0,,,12454.0,,,0.0,40.588357,-73.962271,,Brighton Beach                                                             ,1.0,Multifamily Housing,128109.0,3196017,,,ABS,,90.3,,EAST    7 STREET,2531.0,839.42,,,196.2,11235.0,
3073350068.0,Yes,,,BROOKLYN,,,,566.0,15.0,46.0,,,6456.0,,,0.0,40.601378000000004,-73.94205799999999,,Madison                                                                    ,1.0,Multifamily Housing,90000.0,3198972,,,ABS,,80.7,,NOSTRAND AVENUE,3395.0,442.23,,,129.3,11229.0,
1005590009.0,Yes,,,MANHATTAN,,,,,,,,,7703.0,,,73.77,,,,,1.0,Multifamily Housing,212205.0,1077569,,,Manual,,88.3,,PARK AVENUE SOUTH,92.0,1520.65,,,173.6,10003.0,
4002520018.0,Yes,,,QUEENS,,,,,,,,100,8509.0,,,0.0,,,,,1.0,Office,390400.0,4003447,,,ABS,,8.6,,  47 AVENUE,,258.36,,,12.0,11101.0,
4005870034.0,Yes,,,QUEENS,,,,,,,,,5892.0,,,0.0,,,,,1.0,Multifamily Housing,77164.0,4430914,,,ABS,,43.9,,BROADWAY,,256.92,,,57.6,11106.0,
1005590055.0,No Record as of 08/1/13,,,MANHATTAN,,,,42.0,3.0,2.0,,,,,,,40.733315000000005,-73.98934799999999,,East Village                                                               ,1.0,,,,,,,,,,EAST   13 STREET,113.0,,,,,10003.0,
4009467501.0,Yes,,,QUEENS,,,,,,,,,912.0,,,0.0,,,,,152.0,Multifamily Housing,21888.0,4430192;4444581;4444582;4444583;4444584;4444585;4444586;4444879,,,ABS,,71.7,,  78 STREET,,96.21,,,117.2,11370.0,
4009477501.0,Yes,,,QUEENS,,,,,,,,,913.0,,,0.0,,,,,152.0,Multifamily Housing,204459.0,4020932;4444588;4444589;4444590;4444591;4444730;4444592;4444593;4444594;4444596;4444599;4444600;4444601;4444602;4444878;4444606;4444605;4444607;4444608;4444609;4444610;4444611;4444612;4444613;4444614;4444615;4444616;4444617;4444618;4444619;4444620;4444621,,,ABS,,66.4,,  19 DRIVE,,835.03,,,109.2,11370.0,
1005607502.0,Yes,,,MANHATTAN,,,,59.0,2.0,2.0,,,4216.0,,,47.63,40.731808,-73.993473,,West Village                                                               ,1.0,Multifamily Housing,215923.0,1009091,,,Manual,,68.6,,EAST    9 STREET,40.0,962.38,,,121.8,10003.0,
1005607503.0,Yes,,,MANHATTAN,,,,59.0,2.0,2.0,,,5931.0,,,,40.731476,-73.99267900000001,,West Village                                                               ,1.0,Multifamily Housing,189126.0,,,,Manual,,236.2,,EAST    9 STREET,60.0,3602.77,,,304.1,10003.0,
1005610014.0,Yes,,,MANHATTAN,,,,59.0,2.0,2.0,,,1340.0,,,,40.732357,-73.992953,,West Village                                                               ,1.0,Multifamily Housing,160896.0,1009098,,,Manual,,69.1,,EAST   10 STREET,38.0,680.92,,,110.6,10003.0,
