project_id,project_name,program_group,project_start_date,project_completion_date,building_id,house_number,street_name,borough,postcode,bbl,bin,community_board,council_district,census_tract,neighborhood_tabulation_area,latitude,longitude,latitude_internal,longitude_internal,building_completion_date,reporting_construction_type,extended_affordability_status,prevailing_wage_status,extremely_low_income_units,very_low_income_units,low_income_units,moderate_income_units,middle_income_units,other_income_units,studio_units,_1_br_units,_2_br_units,_3_br_units,_4_br_units,_5_br_units,_6_br_units,unknown_br_units,counted_rental_units,counted_homeownership_units,all_counted_units,total_units
44256,WSFSSH. 145 WEST 108TH ST. VALLEY LODGE,Multifamily Finance Program,2018-12-31T00:00:00.000,,988143.0,137-159,WEST 108 STREET,Manhattan,10025.0,1018630017.0,,MN-07,7.0,193.0,MN09,40.801083,-73.963173,40.80118,-73.962848,,New Construction,No,Non Prevailing Wage,129,0,69,0,0,1,119,53,19,8,0,0,0,0,199,0,199,199
48038,165 WEST 80TH STREET,Multifamily Finance Program,2018-12-31T00:00:00.000,,35779.0,165,WEST 80 STREET,Manhattan,10024.0,1012110007.0,1031954.0,MN-07,6.0,165.0,MN12,40.783556,-73.977157,40.78373,-73.977009,,Preservation,No,Non Prevailing Wage,0,14,14,0,0,1,20,9,0,0,0,0,0,0,29,0,29,29
68087,151 SOMERS STREET CONDOMINIUMS,Multifamily Incentives Program,2018-12-31T00:00:00.000,2019-10-01T00:00:00.000,371705.0,151,SOMERS STREET,Brooklyn,11233.0,3015407503.0,3413909.0,BK-16,37.0,369.0,BK79,40.679263,-73.906809,40.67949,-73.906686,2019-10-01T00:00:00.000,New Construction,No,Non Prevailing Wage,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,2,2,8
63168,MANHANTANVILLE (PHASE II),Multifamily Finance Program,2018-12-27T00:00:00.000,2018-12-27T00:00:00.000,967819.0,3595,BROADWAY,Manhattan,10031.0,1020947503.0,1083034.0,MN-09,7.0,233.0,MN04,40.828165,-73.949199,40.8283,-73.949528,2018-12-27T00:00:00.000,Preservation,Yes,Non Prevailing Wage,0,0,7,0,0,0,0,0,7,0,0,0,0,0,0,7,7,43
64492,3377 WHITE PLAINS ROAD LLC.YR15.FY19,Multifamily Finance Program,2018-12-27T00:00:00.000,,874245.0,3377,WHITE PLAINS ROAD,Bronx,10467.0,2046240037.0,2087299.0,BX-12,12.0,374.0,BX44,40.874872,-73.86706,40.87459,-73.867429,,Preservation,No,Non Prevailing Wage,6,30,36,0,0,0,0,72,0,0,0,0,0,0,72,0,72,72
66653,CAMBER. 3-11 W118TH ST. VICTORY PLAZA,Multifamily Finance Program,2018-12-27T00:00:00.000,,985501.0,11,WEST 118 STREET,Manhattan,10026.0,1017170028.0,,MN-10,9.0,190.0,MN11,40.80227,-73.946199,40.80244,-73.946051,,New Construction,No,Prevailing Wage,135,0,0,0,0,1,134,2,0,0,0,0,0,0,136,0,136,136
66931,2178 BERGEN STREET,Multifamily Incentives Program,2018-12-27T00:00:00.000,,986562.0,2178,BERGEN STREET,Brooklyn,11233.0,3014560001.0,3039146.0,BK-16,37.0,36502.0,BK79,40.673791,-73.908007,40.67364,-73.908122,,New Construction,No,Non Prevailing Wage,0,7,0,0,0,0,0,3,4,0,0,0,0,0,7,0,7,33
67577,ESPLANADE GARDENS INCORPORATED.PLP.FY19,Multifamily Finance Program,2018-12-27T00:00:00.000,,3638.0,2541,ADAM C POWELL BOULEVARD,Manhattan,10039.0,1020160050.0,1079770.0,MN-10,9.0,236.0,MN03,40.823024,-73.938049,40.82292,-73.936261,,Preservation,No,Non Prevailing Wage,19,293,0,0,0,0,0,51,210,51,0,0,0,0,0,312,312,312
67577,ESPLANADE GARDENS INCORPORATED.PLP.FY19,Multifamily Finance Program,2018-12-27T00:00:00.000,,23412.0,700,ESPLANADE GDNS PLAZA,Manhattan,10039.0,1017440001.0,1083992.0,MN-10,9.0,236.0,MN03,40.820534,-73.936144,40.82096,-73.934709,,Preservation,No,Non Prevailing Wage,19,292,0,0,0,1,0,51,209,52,0,0,0,0,0,312,312,312
67577,ESPLANADE GARDENS INCORPORATED.PLP.FY19,Multifamily Finance Program,2018-12-27T00:00:00.000,,803887.0,2569,7 AVENUE,Manhattan,10039.0,1020160050.0,1079773.0,MN-10,9.0,236.0,MN03,40.823872,-73.937438,40.82292,-73.936261,,Preservation,No,Non Prevailing Wage,27,285,0,0,0,0,0,53,206,53,0,0,0,0,0,312,312,312
67577,ESPLANADE GARDENS INCORPORATED.PLP.FY19,Multifamily Finance Program,2018-12-27T00:00:00.000,,804988.0,720,LENOX AVENUE,Manhattan,10039.0,1017440001.0,1083993.0,MN-10,9.0,236.0,MN03,40.821198,-73.935663,40.82096,-73.934709,,Preservation,No,Non Prevailing Wage,16,296,0,0,0,0,0,52,208,52,0,0,0,0,0,312,312,312
67577,ESPLANADE GARDENS INCORPORATED.PLP.FY19,Multifamily Finance Program,2018-12-27T00:00:00.000,,805981.0,101,WEST 147 STREET,Manhattan,10039.0,1020160050.0,1079771.0,MN-10,9.0,236.0,MN03,40.821922,-73.93572,40.82292,-73.936261,,Preservation,No,Non Prevailing Wage,17,294,0,0,0,1,0,54,207,51,0,0,0,0,0,312,312,312
67577,ESPLANADE GARDENS INCORPORATED.PLP.FY19,Multifamily Finance Program,2018-12-27T00:00:00.000,,805982.0,129,WEST 147 STREET,Manhattan,10039.0,1020160050.0,1079772.0,MN-10,9.0,236.0,MN03,40.822211,-73.936399,40.82292,-73.936261,,Preservation,No,Non Prevailing Wage,26,286,0,0,0,0,0,51,208,53,0,0,0,0,0,312,312,312
61931,HUNTERS POINT SOUTH PARCEL C -NORTH TOWER,Multifamily Finance Program,2018-12-26T00:00:00.000,,981672.0,52-03,CENTER BOULEVARD,Queens,11101.0,4000060060.0,,QN-02,26.0,1.0,QN31,40.742166,-73.960033,40.74191,-73.959553,,New Construction,No,Non Prevailing Wage,0,160,0,90,284,1,174,145,216,0,0,0,0,0,535,0,535,800
62102,VAN DYKE III,Multifamily Finance Program,2018-12-26T00:00:00.000,,987587.0,405,DUMONT AVENUE,Brooklyn,11212.0,3037770001.0,,BK-16,41.0,910.0,BK81,40.664846,-73.904371,40.66567,-73.904384,,New Construction,No,Non Prevailing Wage,18,36,125,0,0,1,56,52,44,28,0,0,0,0,180,0,180,180
62109,CATON FLATS,Multifamily Finance Program,2018-12-26T00:00:00.000,,987706.0,800,FLATBUSH AVENUE,Brooklyn,11226.0,3050630058.0,3397264.0,BK-14,40.0,50803.0,BK42,40.653312,-73.959413,40.65322,-73.959816,,New Construction,No,Non Prevailing Wage,0,27,37,63,127,1,64,97,54,40,0,0,0,0,255,0,255,255
63209,HUNTERS POINT SOUTH PARCEL C -SOUTH TOWER,Multifamily Finance Program,2018-12-26T00:00:00.000,,986657.0,52-41,CENTER BOULEVARD,Queens,11101.0,4000060165.0,,QN-02,26.0,1.0,QN31,40.741411,-73.960647,40.74138,-73.960164,,New Construction,No,Non Prevailing Wage,0,80,0,65,40,1,89,36,61,0,0,0,0,0,186,0,186,394
63877,TYPE A. 1490 SOUTHERN BLVD. MWBE RFP SITE E,Multifamily Finance Program,2018-12-26T00:00:00.000,,975693.0,1490,SOUTHERN BOULEVARD,Bronx,10460.0,2029810014.0,2010571.0,BX-03,17.0,157.0,BX75,40.833251,-73.890198,40.8333,-73.889786,,New Construction,No,Prevailing Wage,114,0,0,0,0,1,75,39,1,0,0,0,0,0,115,0,115,115
68075,1980 AMSTERDAM AVENUE,Multifamily Incentives Program,2018-12-26T00:00:00.000,,5729.0,1980,AMSTERDAM AVENUE,Manhattan,10032.0,1021170041.0,1062769.0,MN-12,7.0,245.0,MN36,40.833588,-73.94152,40.83371,-73.941816,,New Construction,No,Non Prevailing Wage,0,0,0,0,5,0,0,5,0,0,0,0,0,0,5,0,5,14
65054,NCV HOPE LLC.PLP.FY19 (MOUNT HOPE RENAISSANCE),Multifamily Finance Program,2018-12-21T00:00:00.000,,65840.0,54,EAST 176 STREET,Bronx,10453.0,2028500047.0,2008215.0,BX-05,14.0,22701.0,BX41,40.84837,-73.910375,40.8482,-73.910513,,Preservation,No,Non Prevailing Wage,7,25,18,0,0,1,0,41,8,2,0,0,0,0,51,0,51,51
65054,NCV HOPE LLC.PLP.FY19 (MOUNT HOPE RENAISSANCE),Multifamily Finance Program,2018-12-21T00:00:00.000,,66071.0,20,EAST 179 STREET,Bronx,10453.0,2028540015.0,2008263.0,BX-05,14.0,241.0,BX41,40.852458,-73.908078,40.85218,-73.907966,,Preservation,No,Non Prevailing Wage,0,17,12,0,0,1,0,5,16,9,0,0,0,0,30,0,30,30
65054,NCV HOPE LLC.PLP.FY19 (MOUNT HOPE RENAISSANCE),Multifamily Finance Program,2018-12-21T00:00:00.000,,66100.0,54,EAST 179 STREET,Bronx,10453.0,2028290009.0,2007926.0,BX-05,14.0,241.0,BX41,40.852125,-73.907442,40.85196,-73.907464,,Preservation,No,Non Prevailing Wage,3,11,10,0,0,0,0,22,2,0,0,0,0,0,24,0,24,24
65054,NCV HOPE LLC.PLP.FY19 (MOUNT HOPE RENAISSANCE),Multifamily Finance Program,2018-12-21T00:00:00.000,,74425.0,52,EAST TREMONT AVENUE,Bronx,10453.0,2028280017.0,2007914.0,BX-05,14.0,23301.0,BX41,40.851223,-73.908267,40.85096,-73.908326,,Preservation,No,Non Prevailing Wage,0,12,11,0,0,1,0,3,17,4,0,0,0,0,24,0,24,24
65054,NCV HOPE LLC.PLP.FY19 (MOUNT HOPE RENAISSANCE),Multifamily Finance Program,2018-12-21T00:00:00.000,,83651.0,1731,HARRISON AVENUE,Bronx,10453.0,2028660110.0,2008471.0,BX-05,14.0,21502.0,BX36,40.849227,-73.914664,40.8498,-73.914602,,Preservation,No,Non Prevailing Wage,0,18,20,0,0,1,0,7,21,6,5,0,0,0,39,0,39,39
65054,NCV HOPE LLC.PLP.FY19 (MOUNT HOPE RENAISSANCE),Multifamily Finance Program,2018-12-21T00:00:00.000,,97470.0,2001,MORRIS AVENUE,Bronx,10453.0,2028290068.0,2007957.0,BX-05,14.0,241.0,BX41,40.851951,-73.906705,40.8521,-73.906893,,Preservation,No,Non Prevailing Wage,0,27,14,0,0,1,0,6,24,12,0,0,0,0,42,0,42,42
65054,NCV HOPE LLC.PLP.FY19 (MOUNT HOPE RENAISSANCE),Multifamily Finance Program,2018-12-21T00:00:00.000,,97472.0,2011,MORRIS AVENUE,Bronx,10453.0,2028290063.0,2007956.0,BX-05,14.0,241.0,BX41,40.852143,-73.906531,40.8523,-73.906708,,Preservation,No,Non Prevailing Wage,2,13,15,0,0,0,0,6,12,12,0,0,0,0,30,0,30,30
65054,NCV HOPE LLC.PLP.FY19 (MOUNT HOPE RENAISSANCE),Multifamily Finance Program,2018-12-21T00:00:00.000,,115524.0,1650,TOPPING AVENUE,Bronx,10457.0,2027900007.0,2007313.0,BX-04,16.0,22902.0,BX41,40.843069,-73.905904,40.84303,-73.905611,,Preservation,No,Non Prevailing Wage,12,2,11,0,0,1,0,16,9,1,0,0,0,0,26,0,26,26
65054,NCV HOPE LLC.PLP.FY19 (MOUNT HOPE RENAISSANCE),Multifamily Finance Program,2018-12-21T00:00:00.000,,119086.0,1895,WALTON AVENUE,Bronx,10453.0,2028520021.0,2008238.0,BX-05,14.0,23301.0,BX41,40.849651,-73.909271,40.8497,-73.909477,,Preservation,No,Non Prevailing Wage,0,17,13,0,0,1,0,5,16,10,0,0,0,0,31,0,31,31
65054,NCV HOPE LLC.PLP.FY19 (MOUNT HOPE RENAISSANCE),Multifamily Finance Program,2018-12-21T00:00:00.000,,119099.0,1975,WALTON AVENUE,Bronx,10453.0,2028540021.0,2008265.0,BX-05,14.0,241.0,BX41,40.851689,-73.90809,40.85184,-73.908274,,Preservation,No,Non Prevailing Wage,0,20,8,0,0,1,0,5,18,6,0,0,0,0,29,0,29,29
65054,NCV HOPE LLC.PLP.FY19 (MOUNT HOPE RENAISSANCE),Multifamily Finance Program,2018-12-21T00:00:00.000,,119100.0,1979,WALTON AVENUE,Bronx,10453.0,2028540018.0,2008264.0,BX-05,14.0,241.0,BX41,40.851755,-73.908028,40.85201,-73.908122,,Preservation,No,Non Prevailing Wage,0,17,12,0,0,0,0,5,18,6,0,0,0,0,29,0,29,29
65054,NCV HOPE LLC.PLP.FY19 (MOUNT HOPE RENAISSANCE),Multifamily Finance Program,2018-12-21T00:00:00.000,,119102.0,2003,WALTON AVENUE,Bronx,10453.0,2028540064.0,2008272.0,BX-05,14.0,241.0,BX41,40.852399,-73.907445,40.85257,-73.907615,,Preservation,No,Non Prevailing Wage,0,30,18,0,0,1,0,8,21,20,0,0,0,0,49,0,49,49
65054,NCV HOPE LLC.PLP.FY19 (MOUNT HOPE RENAISSANCE),Multifamily Finance Program,2018-12-21T00:00:00.000,,806197.0,1892,MORRIS AVENUE,Bronx,10453.0,2028050031.0,2007622.0,BX-05,14.0,23301.0,BX41,40.849197,-73.908169,40.8492,-73.907898,,Preservation,No,Non Prevailing Wage,0,62,48,0,0,1,8,50,32,21,0,0,0,0,111,0,111,111
68066,WILSON AVENUE APARTMENTS,Multifamily Incentives Program,2018-12-21T00:00:00.000,2019-02-12T00:00:00.000,396928.0,435,WILSON AVENUE,Brooklyn,11221.0,3033700006.0,,BK-04,37.0,435.0,BK77,40.693907,-73.913763,40.69405,-73.913539,2019-02-12T00:00:00.000,New Construction,No,Non Prevailing Wage,0,0,0,0,3,0,0,2,1,0,0,0,0,0,3,0,3,9
63778,153-19 JAMAICA AVENUE,Multifamily Incentives Program,2018-12-20T00:00:00.000,,975355.0,153-19,JAMAICA AVENUE,Queens,11432.0,4097540048.0,4208823.0,QN-12,24.0,240.0,QN61,40.702843,-73.801961,40.70326,-73.801588,,New Construction,No,Non Prevailing Wage,0,0,138,0,0,0,37,64,37,0,0,0,0,0,138,0,138,139
65341,FRIENDSET APTS HDFC.HUDMF.FY18,Multifamily Finance Program,2018-12-20T00:00:00.000,,336169.0,3528,MERMAID AVENUE,Brooklyn,11224.0,3070460001.0,3189510.0,BK-13,47.0,342.0,BK21,40.574821,-74.001044,40.5743,-74.001127,,Preservation,Yes,Non Prevailing Wage,250,4,1,4,0,0,0,241,18,0,0,0,0,0,259,0,259,259
66651,FOXY.2016 ARTHUR AVENUE,Multifamily Finance Program,2018-12-20T00:00:00.000,,986550.0,600,EAST 179 STREET,Bronx,10457.0,2030680069.0,,BX-06,17.0,373.0,BX17,40.847915,-73.892263,40.84761,-73.892253,,New Construction,No,Prevailing Wage,176,0,0,0,0,1,88,88,1,0,0,0,0,0,177,0,177,177
67687,WEST FARMS PRESERVATION HDFC.HPO.FY19,Multifamily Finance Program,2018-12-20T00:00:00.000,2018-12-20T00:00:00.000,46134.0,1892,ARTHUR AVENUE,Bronx,10457.0,2029470009.0,2009909.0,BX-06,17.0,36901.0,BX17,40.84515,-73.893667,40.84519,-73.893186,2018-12-20T00:00:00.000,Preservation,Yes,Non Prevailing Wage,0,0,50,1,0,0,1,16,16,17,1,0,0,0,51,0,51,51
67687,WEST FARMS PRESERVATION HDFC.HPO.FY19,Multifamily Finance Program,2018-12-20T00:00:00.000,2018-12-20T00:00:00.000,49398.0,1898,BELMONT AVENUE,Bronx,10457.0,2029460016.0,2009895.0,BX-06,17.0,36901.0,BX17,40.844855,-73.892821,40.84487,-73.892453,2018-12-20T00:00:00.000,Preservation,Yes,Non Prevailing Wage,0,0,16,4,0,1,0,1,2,18,0,0,0,0,21,0,21,21
67687,WEST FARMS PRESERVATION HDFC.HPO.FY19,Multifamily Finance Program,2018-12-20T00:00:00.000,2018-12-20T00:00:00.000,49399.0,1899,BELMONT AVENUE,Bronx,10457.0,2029470035.0,2009913.0,BX-06,17.0,36901.0,BX17,40.844866,-73.892839,40.84527,-73.892748,2018-12-20T00:00:00.000,Preservation,Yes,Non Prevailing Wage,0,0,26,1,0,0,0,0,26,1,0,0,0,0,27,0,27,27
67687,WEST FARMS PRESERVATION HDFC.HPO.FY19,Multifamily Finance Program,2018-12-20T00:00:00.000,2018-12-20T00:00:00.000,49400.0,1900,BELMONT AVENUE,Bronx,10457.0,2029460018.0,2009896.0,BX-06,17.0,36901.0,BX17,40.844883,-73.8928,40.84505,-73.892315,2018-12-20T00:00:00.000,Preservation,Yes,Non Prevailing Wage,0,0,35,10,0,0,0,21,16,7,1,0,0,0,45,0,45,45
67687,WEST FARMS PRESERVATION HDFC.HPO.FY19,Multifamily Finance Program,2018-12-20T00:00:00.000,2018-12-20T00:00:00.000,49401.0,1908,BELMONT AVENUE,Bronx,10457.0,2029460022.0,2009897.0,BX-06,17.0,36901.0,BX17,40.844981,-73.892716,40.84527,-73.892109,2018-12-20T00:00:00.000,Preservation,Yes,Non Prevailing Wage,0,0,39,7,0,0,0,19,16,10,1,0,0,0,46,0,46,46
67687,WEST FARMS PRESERVATION HDFC.HPO.FY19,Multifamily Finance Program,2018-12-20T00:00:00.000,2018-12-20T00:00:00.000,66276.0,876,EAST 180 STREET,Bronx,10460.0,2031230053.0,2013148.0,BX-06,17.0,363.0,BX17,40.845252,-73.883001,40.84497,-73.883063,2018-12-20T00:00:00.000,Preservation,Yes,Non Prevailing Wage,0,0,24,1,0,0,0,12,8,5,0,0,0,0,25,0,25,25
67687,WEST FARMS PRESERVATION HDFC.HPO.FY19,Multifamily Finance Program,2018-12-20T00:00:00.000,2018-12-20T00:00:00.000,66278.0,882,EAST 180 STREET,Bronx,10460.0,2031230056.0,2013150.0,BX-06,17.0,363.0,BX17,40.845191,-73.882878,40.84484,-73.882806,2018-12-20T00:00:00.000,Preservation,Yes,Non Prevailing Wage,0,1,24,3,0,0,4,1,13,10,0,0,0,0,28,0,28,28
67687,WEST FARMS PRESERVATION HDFC.HPO.FY19,Multifamily Finance Program,2018-12-20T00:00:00.000,2018-12-20T00:00:00.000,96758.0,2082,MOHEGAN AVENUE,Bronx,10460.0,2031230044.0,2013144.0,BX-06,17.0,363.0,BX17,40.844998,-73.88389,40.8449,-73.883547,2018-12-20T00:00:00.000,Preservation,Yes,Non Prevailing Wage,0,0,27,6,0,1,6,8,6,14,0,0,0,0,34,0,34,34
67687,WEST FARMS PRESERVATION HDFC.HPO.FY19,Multifamily Finance Program,2018-12-20T00:00:00.000,2018-12-20T00:00:00.000,96759.0,2083,MOHEGAN AVENUE,Bronx,10460.0,2031180033.0,2092359.0,BX-06,17.0,363.0,BX17,40.845006,-73.883908,40.84521,-73.884164,2018-12-20T00:00:00.000,Preservation,Yes,Non Prevailing Wage,0,0,20,1,0,0,0,5,12,4,0,0,0,0,21,0,21,21
67687,WEST FARMS PRESERVATION HDFC.HPO.FY19,Multifamily Finance Program,2018-12-20T00:00:00.000,2018-12-20T00:00:00.000,96760.0,2090,MOHEGAN AVENUE,Bronx,10460.0,2031230046.0,2013145.0,BX-06,17.0,363.0,BX17,40.845162,-73.883753,40.84509,-73.883489,2018-12-20T00:00:00.000,Preservation,Yes,Non Prevailing Wage,0,0,23,1,0,0,1,3,10,10,0,0,0,0,24,0,24,24
67687,WEST FARMS PRESERVATION HDFC.HPO.FY19,Multifamily Finance Program,2018-12-20T00:00:00.000,2018-12-20T00:00:00.000,806416.0,2082,CROTONA PARKWAY,Bronx,10460.0,2031180033.0,2092360.0,BX-06,17.0,363.0,BX17,40.845311,-73.884558,40.84521,-73.884164,2018-12-20T00:00:00.000,Preservation,Yes,Non Prevailing Wage,0,0,19,2,0,0,0,5,12,4,0,0,0,0,21,0,21,21
68065,46 COOK STREET,Multifamily Incentives Program,2018-12-20T00:00:00.000,2019-03-13T00:00:00.000,976381.0,31,DEBEVOISE STREET,Brooklyn,11206.0,,,BK-01,34.0,491.0,BK90,40.7017,-73.941675,,,2019-03-13T00:00:00.000,New Construction,No,Non Prevailing Wage,0,0,0,0,14,0,0,4,8,2,0,0,0,0,14,0,14,45
68063,1817 UNIVERSITY AVENUE APARTMENTS,Multifamily Incentives Program,2018-12-19T00:00:00.000,2019-01-09T00:00:00.000,987225.0,1817,UNIVERSITY AVENUE,Bronx,10453.0,2028790120.0,2128508.0,BX-05,14.0,24501.0,BX36,40.851233,-73.914698,40.85119,-73.915182,2019-01-09T00:00:00.000,New Construction,No,Non Prevailing Wage,0,0,0,0,3,0,0,1,2,0,0,0,0,0,3,0,3,8
63154,RIVERWALK 8,Multifamily Finance Program,2018-12-18T00:00:00.000,,975397.0,460,MAIN STREET,Manhattan,10044.0,1013730009.0,,MN-08,5.0,23801.0,MN31,40.759347,-73.951807,40.75899,-73.951288,,New Construction,No,Non Prevailing Wage,0,69,33,68,170,1,82,158,51,50,0,0,0,0,341,0,341,341
66929,9 ARGYLE ROAD HDFC.GHPP.FY19,Multifamily Finance Program,2018-12-18T00:00:00.000,,243980.0,9,ARGYLE ROAD,Brooklyn,11218.0,3050740060.0,3116436.0,BK-14,40.0,506.0,BK42,40.649164,-73.967815,40.64932,-73.96757,,Preservation,No,Non Prevailing Wage,0,12,0,0,0,0,5,0,0,1,4,2,0,0,0,12,12,12
68010,CONFIDENTIAL,Homeowner Assistance Program,2018-12-18T00:00:00.000,2018-12-18T00:00:00.000,,----,----,Brooklyn,,,,BK-10,43.0,,,,,,,2018-12-18T00:00:00.000,New Construction,No,Non Prevailing Wage,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1
62241,PARK AND ELTON APARTMENTS,Small Homes Program,2018-12-14T00:00:00.000,,965108.0,451,EAST 159 STREET,Bronx,10451.0,2023810043.0,,BX-03,17.0,141.0,BX35,40.822393,-73.912686,40.82249,-73.912563,,New Construction,No,Non Prevailing Wage,6,3,5,9,0,1,14,5,5,0,0,0,0,0,24,0,24,24
62241,PARK AND ELTON APARTMENTS,Small Homes Program,2018-12-14T00:00:00.000,,976490.0,3120,PARK AVENUE,Bronx,10451.0,2024180006.0,,BX-01,17.0,69.0,BX34,40.823766,-73.917732,40.82363,-73.917526,,New Construction,No,Non Prevailing Wage,3,1,2,8,0,0,4,5,5,0,0,0,0,0,14,0,14,14
65523,AILEEN AVERY HDFC.HRP.FY19,Multifamily Finance Program,2018-12-14T00:00:00.000,,42263.0,474,WEST 148 STREET,Manhattan,10031.0,1020620061.0,1061468.0,MN-09,7.0,231.0,MN04,40.826895,-73.945612,40.82692,-73.945966,,Preservation,No,Non Prevailing Wage,6,4,11,0,0,1,0,4,18,0,0,0,0,0,22,0,22,22
68009,CONFIDENTIAL,Homeowner Assistance Program,2018-12-14T00:00:00.000,2018-12-14T00:00:00.000,,----,----,Queens,,,,QN-13,27.0,,,,,,,2018-12-14T00:00:00.000,New Construction,No,Non Prevailing Wage,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1
66342,64 SCHOLES STREET,Multifamily Incentives Program,2018-12-13T00:00:00.000,,987866.0,64,SCHOLES STREET,Brooklyn,11206.0,3030410009.0,,BK-01,34.0,511.0,BK90,40.708378,-73.947584,40.70818,-73.947383,,New Construction,No,Non Prevailing Wage,0,0,64,0,0,0,64,0,0,0,0,0,0,0,64,0,64,65
68008,CONFIDENTIAL,Homeowner Assistance Program,2018-12-12T00:00:00.000,2018-12-12T00:00:00.000,,----,----,Queens,,,,QN-13,27.0,,,,,,,2018-12-12T00:00:00.000,New Construction,No,Non Prevailing Wage,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1
64671,683 THWAITES PLACE,Small Homes Program,2018-12-11T00:00:00.000,,983110.0,695,THWAITES PLACE,Bronx,10467.0,2043420046.0,2128720.0,BX-11,15.0,33201.0,BX07,40.858597,-73.868018,40.85881,-73.868104,,New Construction,No,Non Prevailing Wage,0,0,4,31,0,1,3,24,8,1,0,0,0,0,36,0,36,36
67723,NEIGHBORHOOD WOMEN HDFC,Multifamily Incentives Program,2018-12-11T00:00:00.000,2019-06-20T00:00:00.000,368730.0,110,SEIGEL STREET,Brooklyn,11206.0,3030970012.0,3071457.0,BK-01,34.0,491.0,BK90,40.704519,-73.942174,40.70433,-73.941972,2019-06-20T00:00:00.000,Preservation,No,Non Prevailing Wage,0,0,6,0,0,0,3,3,0,0,0,0,0,0,6,0,6,6
67723,NEIGHBORHOOD WOMEN HDFC,Multifamily Incentives Program,2018-12-11T00:00:00.000,2019-06-20T00:00:00.000,810123.0,28,KINGSLAND AVENUE,Brooklyn,11211.0,3028850020.0,3338305.0,BK-01,34.0,449.0,BK90,40.71679,-73.940176,40.71678,-73.939959,2019-06-20T00:00:00.000,Preservation,No,Non Prevailing Wage,0,0,12,0,0,0,0,0,12,0,0,0,0,0,12,0,12,12
67723,NEIGHBORHOOD WOMEN HDFC,Multifamily Incentives Program,2018-12-11T00:00:00.000,2019-06-20T00:00:00.000,810124.0,276,JACKSON STREET,Brooklyn,11211.0,3028850023.0,3338308.0,BK-01,34.0,449.0,BK90,40.717207,-73.939836,40.71708,-73.939692,2019-06-20T00:00:00.000,Preservation,No,Non Prevailing Wage,0,0,12,0,0,0,6,3,0,3,0,0,0,0,12,0,12,12
67723,NEIGHBORHOOD WOMEN HDFC,Multifamily Incentives Program,2018-12-11T00:00:00.000,2019-06-20T00:00:00.000,810125.0,302,JACKSON STREET,Brooklyn,11211.0,3028850028.0,3339195.0,BK-01,34.0,449.0,BK90,40.717454,-73.939042,40.71733,-73.93884,2019-06-20T00:00:00.000,Preservation,No,Non Prevailing Wage,0,0,9,0,0,0,0,0,6,3,0,0,0,0,9,0,9,9
67723,NEIGHBORHOOD WOMEN HDFC,Multifamily Incentives Program,2018-12-11T00:00:00.000,2019-06-20T00:00:00.000,810143.0,29,DEBEVOISE AVENUE,Brooklyn,11211.0,3028850032.0,3338307.0,BK-01,34.0,449.0,BK90,40.717149,-73.938234,40.71731,-73.938541,2019-06-20T00:00:00.000,Preservation,No,Non Prevailing Wage,0,0,11,0,0,0,0,0,11,0,0,0,0,0,11,0,11,12
68061,797 STERLING PLACE,Multifamily Incentives Program,2018-12-11T00:00:00.000,2019-05-31T00:00:00.000,939780.0,797,STERLING PLACE,Brooklyn,11216.0,3012400069.0,3418414.0,BK-08,36.0,31701.0,BK61,40.672635,-73.951989,40.67289,-73.952079,2019-05-31T00:00:00.000,New Construction,No,Non Prevailing Wage,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,3,9
68062,STAN GREEN APARTMENTS,Multifamily Incentives Program,2018-12-11T00:00:00.000,2019-07-17T00:00:00.000,980881.0,314,EVERGREEN AVENUE,Brooklyn,11221.0,3032530028.0,3325569.0,BK-04,34.0,395.0,BK78,40.695428,-73.926019,40.69526,-73.926188,2019-07-17T00:00:00.000,New Construction,No,Non Prevailing Wage,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,3,8
68062,STAN GREEN APARTMENTS,Multifamily Incentives Program,2018-12-11T00:00:00.000,2019-07-17T00:00:00.000,981237.0,316,EVERGREEN AVENUE,Brooklyn,11221.0,3032530029.0,3325568.0,BK-04,34.0,395.0,BK78,40.695384,-73.925943,40.69522,-73.926116,2019-07-17T00:00:00.000,New Construction,No,Non Prevailing Wage,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,3,8
68006,CONFIDENTIAL,Homeowner Assistance Program,2018-12-10T00:00:00.000,2018-12-10T00:00:00.000,,----,----,Queens,,,,QN-14,31.0,,,,,,,2018-12-10T00:00:00.000,New Construction,No,Non Prevailing Wage,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1
68060,924 MYRTLE AVENUE APARTMENTS,Multifamily Incentives Program,2018-12-10T00:00:00.000,2019-03-13T00:00:00.000,986878.0,924,MYRTLE AVENUE,Brooklyn,11206.0,3017560024.0,3048668.0,BK-03,36.0,25901.0,BK75,40.69585,-73.945023,40.69561,-73.945009,2019-03-13T00:00:00.000,New Construction,No,Non Prevailing Wage,0,0,0,0,7,0,1,2,4,0,0,0,0,0,7,0,7,23
