,domain,indicator,dimension_category,dimension,_2000,_2001,_2002,_2003,_2004,_2005,_2006,_2007,_2008,_2009,_2010,_2011,_2012,_2013,_2014,_2015,_2016,_2017,defintion,source,notes
926,Housing,"Serious Housing Code Violations (per 1,000 privately owned rental units)",Community District,BK 17 - East Flatbush,*,*,*,*,62.3,85.4,103.8,97.0,109.7,123.2,123.6,126.4,103.5,97.7,91.8,93.1,98.0,106.6,The New York City Department of Housing Preservation and Development investigates housing code complaints from tenants and issues code violations if housing inspections reveal problems. Serious Housing Code Violations are class C (immediately hazardous). The New York City Housing Authority has a parellel process for recording and inspecting violations within public housing. NYCHA violations are not included in this indicator.,"New York City Department of Housing Preservation and Development, New York City Department of Finance Final Tax Roll File, New York City Housing Authority, NYU Furman Center",
927,Housing,"Serious Housing Code Violations (per 1,000 privately owned rental units)",Community District,BK 18 - Flatlands/Canarsie,*,*,*,*,20.7,19.2,18.0,21.7,26.9,32.1,37.8,36.9,38.4,28.4,28.5,22.8,33.0,38.0,The New York City Department of Housing Preservation and Development investigates housing code complaints from tenants and issues code violations if housing inspections reveal problems. Serious Housing Code Violations are class C (immediately hazardous). The New York City Housing Authority has a parellel process for recording and inspecting violations within public housing. NYCHA violations are not included in this indicator.,"New York City Department of Housing Preservation and Development, New York City Department of Finance Final Tax Roll File, New York City Housing Authority, NYU Furman Center",
928,Housing,"Serious Housing Code Violations (per 1,000 privately owned rental units)",Community District,MN 01 - Financial District,*,*,*,*,1.5,1.7,1.8,1.0,1.4,1.2,1.5,1.5,3.2,1.1,2.0,1.8,4.6,3.5,The New York City Department of Housing Preservation and Development investigates housing code complaints from tenants and issues code violations if housing inspections reveal problems. Serious Housing Code Violations are class C (immediately hazardous). The New York City Housing Authority has a parellel process for recording and inspecting violations within public housing. NYCHA violations are not included in this indicator.,"New York City Department of Housing Preservation and Development, New York City Department of Finance Final Tax Roll File, New York City Housing Authority, NYU Furman Center",
929,Housing,"Serious Housing Code Violations (per 1,000 privately owned rental units)",Community District,MN 02 - Greenwich Village/Soho,*,*,*,*,11.0,11.4,22.6,15.4,15.0,18.9,13.9,17.1,15.0,15.5,14.1,25.4,24.5,21.7,The New York City Department of Housing Preservation and Development investigates housing code complaints from tenants and issues code violations if housing inspections reveal problems. Serious Housing Code Violations are class C (immediately hazardous). The New York City Housing Authority has a parellel process for recording and inspecting violations within public housing. NYCHA violations are not included in this indicator.,"New York City Department of Housing Preservation and Development, New York City Department of Finance Final Tax Roll File, New York City Housing Authority, NYU Furman Center",
930,Housing,"Serious Housing Code Violations (per 1,000 privately owned rental units)",Community District,MN 03 - Lower East Side/Chinatown,*,*,*,*,26.6,28.5,23.4,28.1,19.3,24.9,24.2,29.2,26.3,24.4,21.3,35.4,29.3,38.2,The New York City Department of Housing Preservation and Development investigates housing code complaints from tenants and issues code violations if housing inspections reveal problems. Serious Housing Code Violations are class C (immediately hazardous). The New York City Housing Authority has a parellel process for recording and inspecting violations within public housing. NYCHA violations are not included in this indicator.,"New York City Department of Housing Preservation and Development, New York City Department of Finance Final Tax Roll File, New York City Housing Authority, NYU Furman Center",
931,Housing,"Serious Housing Code Violations (per 1,000 privately owned rental units)",Community District,MN 04 - Clinton/Chelsea,*,*,*,*,12.1,13.7,18.3,13.7,13.2,13.3,16.5,13.7,11.7,11.0,11.0,17.5,20.4,17.4,The New York City Department of Housing Preservation and Development investigates housing code complaints from tenants and issues code violations if housing inspections reveal problems. Serious Housing Code Violations are class C (immediately hazardous). The New York City Housing Authority has a parellel process for recording and inspecting violations within public housing. NYCHA violations are not included in this indicator.,"New York City Department of Housing Preservation and Development, New York City Department of Finance Final Tax Roll File, New York City Housing Authority, NYU Furman Center",
932,Housing,"Serious Housing Code Violations (per 1,000 privately owned rental units)",Community District,MN 05 - Midtown,*,*,*,*,5.6,7.5,6.8,6.7,6.0,7.7,7.1,7.0,6.3,5.7,5.1,6.5,6.6,8.4,The New York City Department of Housing Preservation and Development investigates housing code complaints from tenants and issues code violations if housing inspections reveal problems. Serious Housing Code Violations are class C (immediately hazardous). The New York City Housing Authority has a parellel process for recording and inspecting violations within public housing. NYCHA violations are not included in this indicator.,"New York City Department of Housing Preservation and Development, New York City Department of Finance Final Tax Roll File, New York City Housing Authority, NYU Furman Center",
933,Empowered Residents & Neighborhoods,Turnout Among Voting Age Population (percent),Borough,Queens,*,*,*,*,*,*,*,*,*,*,*,*,*,*,18%,*,37%,*,Turnout among NYC population age 18+,"2016 Source: NYC Board of Elections Annual Report 2016, Voting Age Population Data from the U.S. Census Bureau 2015; 2014 Source: NYC Board of Elections voter file data, Population data from U.S. Census Bureau, 2009-2013 American Community Survey Five-Year Estimates",
934,Economic Security and Mobility,Number of Jobs in the City,Citywide by Industry,Information,*,*,*,*,*,*,*,*,*,*,*,173859,180836,183463,194323,197524,196330,*,Quarterly Employer Survey of Employers compiled by Bureau of Labor Statisitcs,"U.S. Census Bureau, Quarterly Workforce Indicators (QWI) via NYC Economic Development Corporation",
935,Housing,"Serious Housing Code Violations (per 1,000 privately owned rental units)",Community District,MN 06 - Stuyvesant Town/Turtle Bay,*,*,*,*,6.7,6.6,5.2,4.3,4.1,6.2,5.5,5.4,5.7,5.8,6.3,7.3,8.2,9.4,The New York City Department of Housing Preservation and Development investigates housing code complaints from tenants and issues code violations if housing inspections reveal problems. Serious Housing Code Violations are class C (immediately hazardous). The New York City Housing Authority has a parellel process for recording and inspecting violations within public housing. NYCHA violations are not included in this indicator.,"New York City Department of Housing Preservation and Development, New York City Department of Finance Final Tax Roll File, New York City Housing Authority, NYU Furman Center",
936,Housing,"Serious Housing Code Violations (per 1,000 privately owned rental units)",Community District,MN 07 - Upper West Side,*,*,*,*,17.6,18.2,13.9,14.4,12.5,13.9,14.8,13.3,13.8,14.7,19.8,21.1,18.5,24.2,The New York City Department of Housing Preservation and Development investigates housing code complaints from tenants and issues code violations if housing inspections reveal problems. Serious Housing Code Violations are class C (immediately hazardous). The New York City Housing Authority has a parellel process for recording and inspecting violations within public housing. NYCHA violations are not included in this indicator.,"New York City Department of Housing Preservation and Development, New York City Department of Finance Final Tax Roll File, New York City Housing Authority, NYU Furman Center",
937,Housing,"Serious Housing Code Violations (per 1,000 privately owned rental units)",Community District,MN 08 - Upper East Side,*,*,*,*,10.2,12.9,9.9,10.7,8.9,11.4,12.1,11.5,11.3,10.9,14.2,15.0,14.2,18.7,The New York City Department of Housing Preservation and Development investigates housing code complaints from tenants and issues code violations if housing inspections reveal problems. Serious Housing Code Violations are class C (immediately hazardous). The New York City Housing Authority has a parellel process for recording and inspecting violations within public housing. NYCHA violations are not included in this indicator.,"New York City Department of Housing Preservation and Development, New York City Department of Finance Final Tax Roll File, New York City Housing Authority, NYU Furman Center",
938,Housing,"Serious Housing Code Violations (per 1,000 privately owned rental units)",Community District,MN 09 - Morningside Heights/Hamilton,*,*,*,*,86.0,125.7,114.4,113.1,116.5,101.4,120.1,134.8,130.4,92.7,117.2,112.2,100.4,106.3,The New York City Department of Housing Preservation and Development investigates housing code complaints from tenants and issues code violations if housing inspections reveal problems. Serious Housing Code Violations are class C (immediately hazardous). The New York City Housing Authority has a parellel process for recording and inspecting violations within public housing. NYCHA violations are not included in this indicator.,"New York City Department of Housing Preservation and Development, New York City Department of Finance Final Tax Roll File, New York City Housing Authority, NYU Furman Center",
939,Housing,"Serious Housing Code Violations (per 1,000 privately owned rental units)",Community District,MN 10 - Central Harlem,*,*,*,*,68.5,60.8,52.5,54.1,51.4,48.6,50.5,72.0,69.1,55.8,62.5,72.7,63.7,71.3,The New York City Department of Housing Preservation and Development investigates housing code complaints from tenants and issues code violations if housing inspections reveal problems. Serious Housing Code Violations are class C (immediately hazardous). The New York City Housing Authority has a parellel process for recording and inspecting violations within public housing. NYCHA violations are not included in this indicator.,"New York City Department of Housing Preservation and Development, New York City Department of Finance Final Tax Roll File, New York City Housing Authority, NYU Furman Center",
940,Housing,"Serious Housing Code Violations (per 1,000 privately owned rental units)",Community District,MN 11 - East Harlem,*,*,*,*,54.3,65.9,62.4,50.3,38.6,39.0,51.0,51.2,48.1,41.9,52.9,64.5,62.6,77.0,The New York City Department of Housing Preservation and Development investigates housing code complaints from tenants and issues code violations if housing inspections reveal problems. Serious Housing Code Violations are class C (immediately hazardous). The New York City Housing Authority has a parellel process for recording and inspecting violations within public housing. NYCHA violations are not included in this indicator.,"New York City Department of Housing Preservation and Development, New York City Department of Finance Final Tax Roll File, New York City Housing Authority, NYU Furman Center",
941,Housing,"Serious Housing Code Violations (per 1,000 privately owned rental units)",Community District,MN 12 - Washington Heights/Inwood,*,*,*,*,96.2,142.2,122.1,108.6,125.2,122.0,153.9,166.7,134.7,115.7,123.7,118.0,103.7,115.8,The New York City Department of Housing Preservation and Development investigates housing code complaints from tenants and issues code violations if housing inspections reveal problems. Serious Housing Code Violations are class C (immediately hazardous). The New York City Housing Authority has a parellel process for recording and inspecting violations within public housing. NYCHA violations are not included in this indicator.,"New York City Department of Housing Preservation and Development, New York City Department of Finance Final Tax Roll File, New York City Housing Authority, NYU Furman Center",
942,Housing,"Serious Housing Code Violations (per 1,000 privately owned rental units)",Community District,QN 01 - Astoria,*,*,*,*,17.9,20.3,16.0,16.7,12.4,12.2,10.7,11.4,13.2,13.8,13.9,15.8,13.7,12.8,The New York City Department of Housing Preservation and Development investigates housing code complaints from tenants and issues code violations if housing inspections reveal problems. Serious Housing Code Violations are class C (immediately hazardous). The New York City Housing Authority has a parellel process for recording and inspecting violations within public housing. NYCHA violations are not included in this indicator.,"New York City Department of Housing Preservation and Development, New York City Department of Finance Final Tax Roll File, New York City Housing Authority, NYU Furman Center",
943,Empowered Residents & Neighborhoods,Turnout Among Voting Age Population (percent),Borough,Staten Island,*,*,*,*,*,*,*,*,*,*,*,*,*,*,25%,*,49%,*,Turnout among NYC population age 18+,"2016 Source: NYC Board of Elections Annual Report 2016, Voting Age Population Data from the U.S. Census Bureau 2015; 2014 Source: NYC Board of Elections voter file data, Population data from U.S. Census Bureau, 2009-2013 American Community Survey Five-Year Estimates",
944,Economic Security and Mobility,Number of Jobs in the City,Citywide by Industry,Management of Companies and Enterprises,*,*,*,*,*,*,*,*,*,*,*,65648,68274,69338,71435,72473,72065,*,Quarterly Employer Survey of Employers compiled by Bureau of Labor Statisitcs,"U.S. Census Bureau, Quarterly Workforce Indicators (QWI) via NYC Economic Development Corporation",
945,Housing,"Serious Housing Code Violations (per 1,000 privately owned rental units)",Community District,QN 02 - Woodside/Sunnyside,*,*,*,*,26.2,28.1,28.2,29.4,21.3,21.0,15.9,18.3,14.5,14.4,15.5,11.7,12.9,13.0,The New York City Department of Housing Preservation and Development investigates housing code complaints from tenants and issues code violations if housing inspections reveal problems. Serious Housing Code Violations are class C (immediately hazardous). The New York City Housing Authority has a parellel process for recording and inspecting violations within public housing. NYCHA violations are not included in this indicator.,"New York City Department of Housing Preservation and Development, New York City Department of Finance Final Tax Roll File, New York City Housing Authority, NYU Furman Center",
946,Housing,"Serious Housing Code Violations (per 1,000 privately owned rental units)",Community District,QN 03 - Jackson Heights,*,*,*,*,30.7,42.2,39.1,35.1,33.6,29.8,28.3,28.0,28.7,29.1,29.4,30.0,26.0,23.6,The New York City Department of Housing Preservation and Development investigates housing code complaints from tenants and issues code violations if housing inspections reveal problems. Serious Housing Code Violations are class C (immediately hazardous). The New York City Housing Authority has a parellel process for recording and inspecting violations within public housing. NYCHA violations are not included in this indicator.,"New York City Department of Housing Preservation and Development, New York City Department of Finance Final Tax Roll File, New York City Housing Authority, NYU Furman Center",
947,Housing,"Serious Housing Code Violations (per 1,000 privately owned rental units)",Community District,QN 04 - Elmhurst/Corona,*,*,*,*,21.6,24.9,19.5,15.9,16.1,19.9,19.7,17.3,17.8,16.6,15.7,16.7,17.8,19.5,The New York City Department of Housing Preservation and Development investigates housing code complaints from tenants and issues code violations if housing inspections reveal problems. Serious Housing Code Violations are class C (immediately hazardous). The New York City Housing Authority has a parellel process for recording and inspecting violations within public housing. NYCHA violations are not included in this indicator.,"New York City Department of Housing Preservation and Development, New York City Department of Finance Final Tax Roll File, New York City Housing Authority, NYU Furman Center",
948,Housing,"Serious Housing Code Violations (per 1,000 privately owned rental units)",Community District,QN 05 - Ridgewood/Maspeth,*,*,*,*,19.8,23.1,22.7,18.7,22.8,21.5,17.3,19.6,21.0,19.0,19.7,20.2,16.9,17.9,The New York City Department of Housing Preservation and Development investigates housing code complaints from tenants and issues code violations if housing inspections reveal problems. Serious Housing Code Violations are class C (immediately hazardous). The New York City Housing Authority has a parellel process for recording and inspecting violations within public housing. NYCHA violations are not included in this indicator.,"New York City Department of Housing Preservation and Development, New York City Department of Finance Final Tax Roll File, New York City Housing Authority, NYU Furman Center",
949,Housing,"Serious Housing Code Violations (per 1,000 privately owned rental units)",Community District,QN 06 - Rego Park/Forest Hills,*,*,*,*,11.1,12.2,9.9,8.8,7.9,7.5,9.3,9.9,10.0,7.5,11.9,13.7,13.9,12.3,The New York City Department of Housing Preservation and Development investigates housing code complaints from tenants and issues code violations if housing inspections reveal problems. Serious Housing Code Violations are class C (immediately hazardous). The New York City Housing Authority has a parellel process for recording and inspecting violations within public housing. NYCHA violations are not included in this indicator.,"New York City Department of Housing Preservation and Development, New York City Department of Finance Final Tax Roll File, New York City Housing Authority, NYU Furman Center",
950,Housing,"Serious Housing Code Violations (per 1,000 privately owned rental units)",Community District,QN 07 - Flushing/Whitestone,*,*,*,*,16.5,16.7,16.8,9.8,12.1,12.7,9.4,9.5,11.2,10.3,10.6,12.0,15.3,14.1,The New York City Department of Housing Preservation and Development investigates housing code complaints from tenants and issues code violations if housing inspections reveal problems. Serious Housing Code Violations are class C (immediately hazardous). The New York City Housing Authority has a parellel process for recording and inspecting violations within public housing. NYCHA violations are not included in this indicator.,"New York City Department of Housing Preservation and Development, New York City Department of Finance Final Tax Roll File, New York City Housing Authority, NYU Furman Center",
951,Housing,"Serious Housing Code Violations (per 1,000 privately owned rental units)",Community District,QN 08 - Hillcrest/Fresh Meadows,*,*,*,*,20.0,18.0,19.0,15.2,12.8,21.6,20.9,18.1,19.5,17.3,19.0,16.6,13.4,19.4,The New York City Department of Housing Preservation and Development investigates housing code complaints from tenants and issues code violations if housing inspections reveal problems. Serious Housing Code Violations are class C (immediately hazardous). The New York City Housing Authority has a parellel process for recording and inspecting violations within public housing. NYCHA violations are not included in this indicator.,"New York City Department of Housing Preservation and Development, New York City Department of Finance Final Tax Roll File, New York City Housing Authority, NYU Furman Center",
952,Housing,"Serious Housing Code Violations (per 1,000 privately owned rental units)",Community District,QN 09 - Kew Gardens/Woodhaven,*,*,*,*,24.3,25.7,21.5,24.1,26.5,33.6,32.6,27.8,25.2,24.6,29.9,22.3,21.8,25.8,The New York City Department of Housing Preservation and Development investigates housing code complaints from tenants and issues code violations if housing inspections reveal problems. Serious Housing Code Violations are class C (immediately hazardous). The New York City Housing Authority has a parellel process for recording and inspecting violations within public housing. NYCHA violations are not included in this indicator.,"New York City Department of Housing Preservation and Development, New York City Department of Finance Final Tax Roll File, New York City Housing Authority, NYU Furman Center",
953,Economic Security and Mobility,Number of Jobs in the City,Citywide by Industry,Administrative and Support and Waste Management and Remediation Services,*,*,*,*,*,*,*,*,*,*,*,196826,200821,210231,216776,230159,236006,*,Quarterly Employer Survey of Employers compiled by Bureau of Labor Statisitcs,"U.S. Census Bureau, Quarterly Workforce Indicators (QWI) via NYC Economic Development Corporation",
954,Economic Security and Mobility,Number of Jobs in the City,Citywide by Industry,Manufacturing,*,*,*,*,*,*,*,*,*,*,*,75185,76831,76686,76364,77679,77243,*,Quarterly Employer Survey of Employers compiled by Bureau of Labor Statisitcs,"U.S. Census Bureau, Quarterly Workforce Indicators (QWI) via NYC Economic Development Corporation",
955,Housing,"Serious Housing Code Violations (per 1,000 privately owned rental units)",Community District,QN 10 - South Ozone Park/Howard Beach,*,*,*,*,25.2,23.4,20.5,33.0,34.0,32.1,26.8,28.1,28.2,22.3,26.3,25.1,26.4,25.8,The New York City Department of Housing Preservation and Development investigates housing code complaints from tenants and issues code violations if housing inspections reveal problems. Serious Housing Code Violations are class C (immediately hazardous). The New York City Housing Authority has a parellel process for recording and inspecting violations within public housing. NYCHA violations are not included in this indicator.,"New York City Department of Housing Preservation and Development, New York City Department of Finance Final Tax Roll File, New York City Housing Authority, NYU Furman Center",
956,Housing,"Serious Housing Code Violations (per 1,000 privately owned rental units)",Community District,QN 11 - Bayside/Little Neck,*,*,*,*,6.8,6.7,5.4,5.1,6.0,13.6,7.1,5.4,4.1,5.2,4.5,7.4,7.4,6.6,The New York City Department of Housing Preservation and Development investigates housing code complaints from tenants and issues code violations if housing inspections reveal problems. Serious Housing Code Violations are class C (immediately hazardous). The New York City Housing Authority has a parellel process for recording and inspecting violations within public housing. NYCHA violations are not included in this indicator.,"New York City Department of Housing Preservation and Development, New York City Department of Finance Final Tax Roll File, New York City Housing Authority, NYU Furman Center",
957,Housing,"Serious Housing Code Violations (per 1,000 privately owned rental units)",Community District,QN 12 - Jamaica/Hollis,*,*,*,*,49.1,49.1,52.0,62.7,55.6,62.4,67.0,62.3,56.0,55.7,53.0,54.0,51.7,47.1,The New York City Department of Housing Preservation and Development investigates housing code complaints from tenants and issues code violations if housing inspections reveal problems. Serious Housing Code Violations are class C (immediately hazardous). The New York City Housing Authority has a parellel process for recording and inspecting violations within public housing. NYCHA violations are not included in this indicator.,"New York City Department of Housing Preservation and Development, New York City Department of Finance Final Tax Roll File, New York City Housing Authority, NYU Furman Center",
958,Housing,"Serious Housing Code Violations (per 1,000 privately owned rental units)",Community District,QN 13 - Queens Village,*,*,*,*,26.8,30.1,21.9,26.0,31.6,35.9,38.1,28.7,29.2,30.4,32.5,31.2,31.0,30.3,The New York City Department of Housing Preservation and Development investigates housing code complaints from tenants and issues code violations if housing inspections reveal problems. Serious Housing Code Violations are class C (immediately hazardous). The New York City Housing Authority has a parellel process for recording and inspecting violations within public housing. NYCHA violations are not included in this indicator.,"New York City Department of Housing Preservation and Development, New York City Department of Finance Final Tax Roll File, New York City Housing Authority, NYU Furman Center",
959,Housing,"Serious Housing Code Violations (per 1,000 privately owned rental units)",Community District,QN 14 - Rockaway/Broad Channel,*,*,*,*,39.6,35.7,34.3,30.9,39.0,35.9,39.6,40.8,65.2,36.9,43.2,44.2,35.5,36.0,The New York City Department of Housing Preservation and Development investigates housing code complaints from tenants and issues code violations if housing inspections reveal problems. Serious Housing Code Violations are class C (immediately hazardous). The New York City Housing Authority has a parellel process for recording and inspecting violations within public housing. NYCHA violations are not included in this indicator.,"New York City Department of Housing Preservation and Development, New York City Department of Finance Final Tax Roll File, New York City Housing Authority, NYU Furman Center",
960,Housing,"Serious Housing Code Violations (per 1,000 privately owned rental units)",Community District,SI 01 - St. George/Stapleton,*,*,*,*,41.1,40.1,34.9,40.7,52.3,54.9,69.4,57.0,53.0,57.5,59.6,51.6,50.8,46.7,The New York City Department of Housing Preservation and Development investigates housing code complaints from tenants and issues code violations if housing inspections reveal problems. Serious Housing Code Violations are class C (immediately hazardous). The New York City Housing Authority has a parellel process for recording and inspecting violations within public housing. NYCHA violations are not included in this indicator.,"New York City Department of Housing Preservation and Development, New York City Department of Finance Final Tax Roll File, New York City Housing Authority, NYU Furman Center",
961,Housing,"Serious Housing Code Violations (per 1,000 privately owned rental units)",Community District,SI 02 - South Beach/Willowbrook,*,*,*,*,9.9,9.8,6.2,9.5,9.4,8.8,10.0,16.1,13.5,16.2,17.7,8.6,6.7,8.4,The New York City Department of Housing Preservation and Development investigates housing code complaints from tenants and issues code violations if housing inspections reveal problems. Serious Housing Code Violations are class C (immediately hazardous). The New York City Housing Authority has a parellel process for recording and inspecting violations within public housing. NYCHA violations are not included in this indicator.,"New York City Department of Housing Preservation and Development, New York City Department of Finance Final Tax Roll File, New York City Housing Authority, NYU Furman Center",
962,Housing,"Serious Housing Code Violations (per 1,000 privately owned rental units)",Community District,SI 03 - Tottenville/Great Kills,*,*,*,*,6.4,4.0,2.6,3.9,3.0,5.6,6.2,2.7,4.4,7.5,11.8,8.5,3.5,4.9,The New York City Department of Housing Preservation and Development investigates housing code complaints from tenants and issues code violations if housing inspections reveal problems. Serious Housing Code Violations are class C (immediately hazardous). The New York City Housing Authority has a parellel process for recording and inspecting violations within public housing. NYCHA violations are not included in this indicator.,"New York City Department of Housing Preservation and Development, New York City Department of Finance Final Tax Roll File, New York City Housing Authority, NYU Furman Center",
963,Empowered Residents & Neighborhoods,New York City Households with Internet Access,Citywide,Citywide,*,*,*,*,*,*,*,*,*,*,*,*,*,78.1%,79.0%,80.2%,83.3%,*,Percent of persons in NYC households with Internet access. Households with access include those with and without a subscription.,"2013-2016 American Community Survey PUMS, U.S. Bureau of the Census",Users should use caution when comparing 2016 to prior years. Revised wording  and improved measurement  increased the number of households reporting access to the internet in 2016
964,Economic Security and Mobility,Number of Jobs in the City,Citywide by Industry,"Mining, Quarrying, and Oil and Gas Extraction",*,*,*,*,*,*,*,*,*,*,*,n/a,n/a,n/a,n/a,n/a,n/a,*,Quarterly Employer Survey of Employers compiled by Bureau of Labor Statisitcs,"U.S. Census Bureau, Quarterly Workforce Indicators (QWI) via NYC Economic Development Corporation",
965,Empowered Residents & Neighborhoods,Eligible Voter Registration Rate,Borough,Staten Island,*,*,*,*,*,*,*,*,*,*,*,*,*,*,80%,*,81%,*,Percent of NYC residents who meet the eligibility requirements to vote and registered to vote,"2016 Source: Enrollment by County Data from New York State 11/01/16  (Active and Inactive) http://www.elections.ny.gov/enrollmentcounty.html, Voting Age Population Data from U.S. Census Bureau 2015; 2014 Source: NYC Board of Elections voter file data, Population data from U.S. Census Bureau, 2009-2013 American Community Survey Five-Year Estimates",
966,Empowered Residents & Neighborhoods,Turnout Among Registered Voters (percent),Citywide,Citywide,*,*,*,*,*,*,*,*,*,*,*,*,*,*,25%,*,56%,*,Turnout among registered voters (Active + Inactive),"2016 Source: NYC Board of Elections Annual Report 2016, Enrollment by County Data from New York State 11/01/16 (Active and Inactive) http://www.elections.ny.gov/enrollmentcounty.html; 2014 Source: NYC Board of Elections voter file data, Population data from U.S. Census Bureau, 2009-2013 American Community Survey Five-Year Estimates",
967,Empowered Residents & Neighborhoods,Turnout Among Registered Voters (percent),Borough,Bronx,*,*,*,*,*,*,*,*,*,*,*,*,*,*,22%,*,52%,*,Turnout among registered voters (Active + Inactive),"2016 Source: NYC Board of Elections Annual Report 2016, Enrollment by County Data from New York State 11/01/16 (Active and Inactive) http://www.elections.ny.gov/enrollmentcounty.html; 2014 Source: NYC Board of Elections voter file data, Population data from U.S. Census Bureau, 2009-2013 American Community Survey Five-Year Estimates",
968,Empowered Residents & Neighborhoods,Turnout Among Registered Voters (percent),Borough,Brooklyn,*,*,*,*,*,*,*,*,*,*,*,*,*,*,24%,*,53%,*,Turnout among registered voters (Active + Inactive),"2016 Source: NYC Board of Elections Annual Report 2016, Enrollment by County Data from New York State 11/01/16 (Active and Inactive) http://www.elections.ny.gov/enrollmentcounty.html; 2014 Source: NYC Board of Elections voter file data, Population data from U.S. Census Bureau, 2009-2013 American Community Survey Five-Year Estimates",
969,Empowered Residents & Neighborhoods,Turnout Among Registered Voters (percent),Borough,Manhattan,*,*,*,*,*,*,*,*,*,*,*,*,*,*,28%,*,60%,*,Turnout among registered voters (Active + Inactive),"2016 Source: NYC Board of Elections Annual Report 2016, Enrollment by County Data from New York State 11/01/16 (Active and Inactive) http://www.elections.ny.gov/enrollmentcounty.html; 2014 Source: NYC Board of Elections voter file data, Population data from U.S. Census Bureau, 2009-2013 American Community Survey Five-Year Estimates",
970,Empowered Residents & Neighborhoods,Turnout Among Registered Voters (percent),Borough,Queens,*,*,*,*,*,*,*,*,*,*,*,*,*,*,24%,*,58%,*,Turnout among registered voters (Active + Inactive),"2016 Source: NYC Board of Elections Annual Report 2016, Enrollment by County Data from New York State 11/01/16 (Active and Inactive) http://www.elections.ny.gov/enrollmentcounty.html; 2014 Source: NYC Board of Elections voter file data, Population data from U.S. Census Bureau, 2009-2013 American Community Survey Five-Year Estimates",
971,Empowered Residents & Neighborhoods,Turnout Among Registered Voters (percent),Borough,Staten Island,*,*,*,*,*,*,*,*,*,*,*,*,*,*,31%,*,61%,*,Turnout among registered voters (Active + Inactive),"2016 Source: NYC Board of Elections Annual Report 2016, Enrollment by County Data from New York State 11/01/16 (Active and Inactive) http://www.elections.ny.gov/enrollmentcounty.html; 2014 Source: NYC Board of Elections voter file data, Population data from U.S. Census Bureau, 2009-2013 American Community Survey Five-Year Estimates",
972,Empowered Residents & Neighborhoods,Turnout Among Voting Age Population (percent),Citywide,Citywide,*,*,*,*,*,*,*,*,*,*,*,*,*,*,20%,*,41%,*,Turnout among NYC population age 18+,"2016 Source: NYC Board of Elections Annual Report 2016, Voting Age Population Data from the U.S. Census Bureau 2015; 2014 Source: NYC Board of Elections voter file data, Population data from U.S. Census Bureau, 2009-2013 American Community Survey Five-Year Estimates",
973,Empowered Residents & Neighborhoods,New York City Households with Internet Access,Borough,Bronx,*,*,*,*,*,*,*,*,*,*,*,*,*,73.2%,73.0%,74.2%,78.7%,*,Percent of persons in NYC households with Internet access. Households with access include those with and without a subscription.,"2013-2016 American Community Survey PUMS, U.S. Bureau of the Census",Users should use caution when comparing 2016 to prior years. Revised wording  and improved measurement  increased the number of households reporting access to the internet in 2017
974,Empowered Residents & Neighborhoods,New York City Households with Internet Access,Borough,Brooklyn,*,*,*,*,*,*,*,*,*,*,*,*,*,75.2%,76.2%,77.7%,82.4%,*,Percent of persons in NYC households with Internet access. Households with access include those with and without a subscription.,"2013-2016 American Community Survey PUMS, U.S. Bureau of the Census",Users should use caution when comparing 2016 to prior years. Revised wording  and improved measurement  increased the number of households reporting access to the internet in 2018
975,Empowered Residents & Neighborhoods,New York City Households with Internet Access,Borough,Manhattan,*,*,*,*,*,*,*,*,*,*,*,*,*,84.8%,83.8%,85.0%,87.0%,*,Percent of persons in NYC households with Internet access. Households with access include those with and without a subscription.,"2013-2016 American Community Survey PUMS, U.S. Bureau of the Census",Users should use caution when comparing 2016 to prior years. Revised wording  and improved measurement  increased the number of households reporting access to the internet in 2019
976,Empowered Residents & Neighborhoods,New York City Households with Internet Access,Borough,Queens,*,*,*,*,*,*,*,*,*,*,*,*,*,77.6%,81.0%,81.8%,83.9%,*,Percent of persons in NYC households with Internet access. Households with access include those with and without a subscription.,"2013-2016 American Community Survey PUMS, U.S. Bureau of the Census",Users should use caution when comparing 2016 to prior years. Revised wording  and improved measurement  increased the number of households reporting access to the internet in 2020
977,Empowered Residents & Neighborhoods,New York City Households with Internet Access,Borough,Staten Island,*,*,*,*,*,*,*,*,*,*,*,*,*,82.2%,81.1%,84.1%,83.2%,*,Percent of persons in NYC households with Internet access. Households with access include those with and without a subscription.,"2013-2016 American Community Survey PUMS, U.S. Bureau of the Census",Users should use caution when comparing 2016 to prior years. Revised wording  and improved measurement  increased the number of households reporting access to the internet in 2021
978,Empowered Residents & Neighborhoods,New York City Households with Internet Access,Race/Ethnicity,White non-Hispanic,*,*,*,*,*,*,*,*,*,*,*,*,*,85.0%,86.9%,87.2%,89.3%,*,Percent of persons in NYC households with Internet access. Households with access include those with and without a subscription.,"2013-2016 American Community Survey PUMS, U.S. Bureau of the Census",Users should use caution when comparing 2016 to prior years. Revised wording  and improved measurement  increased the number of households reporting access to the internet in 2024
