summons_key,summons_date,offense_description,law_section_number,law_description,summons_category_type,age_group,sex,race,jurisdiction_code,boro,precinct_of_occur,x_coordinate_cd,y_coordinate_cd,latitude,longitude
173130336,2017-12-29T00:00:00.000,UNLICENSED VEHICLE FOR HIRE,19-506,Administrative Code,TLC,25-44,M,,0,BROOKLYN,70,995708,176233,40.65039633400005,-73.95870942899995
173135598,2017-12-29T00:00:00.000,RECKLESS DRIVING,1212,VTL,VTL,45-64,M,BLACK,0,BRONX,49,1027295,251236,40.85616295700004,-73.84439712399995
173093759,2017-12-29T00:00:00.000,OTHER ADMIN CODE,9999,Administrative Code,OTHER ADMIN CODE,25-44,M,WHITE HISPANIC,0,BRONX,44,1006261,242012,40.83092327800006,-73.92046361299998
173093775,2017-12-29T00:00:00.000,DISCON: CREATE HAZARDOUS CONDITION,240.20-7,Penal Law,DISORDERLY CONDUCT,25-44,M,BLACK,0,BRONX,41,1012971,240655,40.827179433000026,-73.89622252399994
173130412,2017-12-29T00:00:00.000,DISCON: FIGHTING,240.20-1,Penal Law,DISORDERLY CONDUCT,18-24,M,,0,BRONX,40,1007562,233891,40.80863009000007,-73.91579059699995
173130413,2017-12-29T00:00:00.000,"MARIJUANA, POSSESSION OF",221.05,Penal Law,MARIJUANA,18-24,M,,0,BRONX,40,1007562,233891,40.80863009000007,-73.91579059699995
173130443,2017-12-29T00:00:00.000,LITTERING,153.01,Health Code,LITTERNG,18-24,F,WHITE HISPANIC,0,STATEN ISLAND,123,929984,143714,40.560979671000034,-74.19530211099999
173130461,2017-12-29T00:00:00.000,OTHER ABC,9999,ABC,OTHER ABC,25-44,M,ASIAN / PACIFIC ISLANDER,0,QUEENS,109,1038429,217143,40.76252604300004,-73.80442385699997
173135601,2017-12-29T00:00:00.000,KEY IN IGNITION,10-111,Administrative Code,KEY,25-44,M,BLACK,0,BRONX,47,1021569,259724,40.87948596900002,-73.86504886299997
173193585,2017-12-29T00:00:00.000,KEY IN IGNITION,10-111,Administrative Code,KEY,25-44,M,BLACK,0,QUEENS,113,1051435,191825,40.69294529300004,-73.75772724699993
173193586,2017-12-29T00:00:00.000,KEY IN IGNITION,10-111,Administrative Code,KEY,18-24,F,BLACK,0,QUEENS,113,1050500,191479,40.69200265400008,-73.76110231399997
173193569,2017-12-29T00:00:00.000,KEY IN IGNITION,10-111,Administrative Code,KEY,25-44,F,BLACK,0,QUEENS,113,1042452,184664,40.673353666000025,-73.79018234399997
173135632,2017-12-29T00:00:00.000,KEY IN IGNITION,10-111,Administrative Code,KEY,25-44,M,BLACK,0,BRONX,47,1022347,261604,40.88464265500005,-73.86222478099995
173138613,2017-12-29T00:00:00.000,"MARIJUANA, POSSESSION OF",221.05,Penal Law,MARIJUANA,18-24,M,BLACK,0,QUEENS,105,1051834,184355,40.672438882000044,-73.75636335099993
173151594,2017-12-29T00:00:00.000,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,,D,,0,BROOKLYN,72,982697,177248,40.65318956300007,-74.00559833399994
173151591,2017-12-29T00:00:00.000,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,,D,,0,BROOKLYN,72,982697,177248,40.65318956300007,-74.00559833399994
173130315,2017-12-29T00:00:00.000,OTHER HEALTH CODE,9999,Health Code,OTHER HEALTH CODE,,D,,0,MANHATTAN,9,988650,202744,40.72316928300006,-73.98412753799995
173130392,2017-12-29T00:00:00.000,"MARIJUANA, POSSESSION OF",221.05,Penal Law,MARIJUANA,25-44,M,UNKNOWN,2,BROOKLYN,60,987828,148671,40.57475100400006,-73.98712174699995
173130367,2017-12-29T00:00:00.000,NO CHAUFFEURS LICENSE (CLASS E),19-505A,Administrative Code,TLC,45-64,M,,0,BROOKLYN,70,994496,175887,40.64944812400006,-73.96307772599994
173193604,2017-12-29T00:00:00.000,DISCON: OBSTRUCT VEHICLE,240.205B,Penal Law,DISORDERLY CONDUCT,45-64,M,ASIAN / PACIFIC ISLANDER,0,QUEENS,102,1031355,199420,40.71392140200004,-73.83008390299993
173193566,2017-12-29T00:00:00.000,KEY IN IGNITION,10-111,Administrative Code,KEY,18-24,M,BLACK,0,QUEENS,113,1053215,192476,40.69471843900004,-73.75130180199994
173138603,2017-12-29T00:00:00.000,"MARIJUANA, POSSESSION OF",221.05,Penal Law,MARIJUANA,25-44,F,BLACK,0,,105,1057636,203954,40.72618713000002,-73.73523390399998
173138605,2017-12-29T00:00:00.000,"MARIJUANA, POSSESSION OF",221.05,Penal Law,MARIJUANA,25-44,M,WHITE HISPANIC,0,BROOKLYN,73,1009750,185474,40.67573152600005,-73.90807034799997
173138614,2017-12-29T00:00:00.000,"MARIJUANA, POSSESSION OF",221.05,Penal Law,MARIJUANA,18-24,M,BLACK,0,QUEENS,105,1060451,177532,40.65364136800008,-73.72537665299996
173151590,2017-12-29T00:00:00.000,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,,D,,0,BROOKLYN,72,982697,177248,40.65318956300007,-74.00559833399994
173151600,2017-12-29T00:00:00.000,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,,D,,0,BROOKLYN,63,1005250,162058,40.61147147700007,-73.92436635999996
173193667,2017-12-29T00:00:00.000,CONSUMPTION OF ALCOHOL,10-125,Administrative Code,ALCOHOL,18-24,M,WHITE HISPANIC,0,QUEENS,104,1020933,202589,40.72266888600007,-73.86766089199995
173130398,2017-12-29T00:00:00.000,OTHER HEALTH CODE,9999,Health Code,OTHER HEALTH CODE,45-64,M,BLACK,0,MANHATTAN,25,1001371,232452,40.804694598000026,-73.93815825199994
173193589,2017-12-29T00:00:00.000,KEY IN IGNITION,10-111,Administrative Code,KEY,45-64,M,BLACK,0,QUEENS,113,1045558,186633,40.67873714600006,-73.77896730199996
173193607,2017-12-29T00:00:00.000,DISCON: OBSTRUCT VEHICLE,240.205B,Penal Law,DISORDERLY CONDUCT,45-64,M,ASIAN / PACIFIC ISLANDER,0,QUEENS,102,1031355,199420,40.71392140200004,-73.83008390299993
173274236,2017-12-29T00:00:00.000,CONSUMPTION OF ALCOHOL,10-125,Administrative Code,ALCOHOL,25-44,M,BLACK,0,BROOKLYN,77,1005713,182792,40.66838074700007,-73.92263283299998
173113501,2017-12-29T00:00:00.000,"MARIJUANA, POSSESSION OF",221.05,Penal Law,MARIJUANA,18-24,M,UNKNOWN,0,BRONX,52,1017974,257573,40.87359661200002,-73.87805987599995
173130333,2017-12-29T00:00:00.000,TRESPASS,140.05,Penal Law,TRESPASS,18-24,M,,0,BROOKLYN,70,996127,168823,40.63005691700005,-73.95721249199994
173130335,2017-12-29T00:00:00.000,NO CHAUFFEURS LICENSE (CLASS E),19-505A,Administrative Code,TLC,25-44,M,,0,BROOKLYN,70,995708,176233,40.65039633400005,-73.95870942899995
173093754,2017-12-29T00:00:00.000,DISCON: FIGHTING,240.20-1,Penal Law,DISORDERLY CONDUCT,18-24,F,WHITE HISPANIC,0,MANHATTAN,34,1006041,255411,40.86770011000005,-73.92121504699998
173113483,2017-12-29T00:00:00.000,OTHER VTL,9999,VTL,VTL,45-64,M,BLACK,0,MANHATTAN,23,998622,229118,40.79554857800008,-73.948095117
173093757,2017-12-29T00:00:00.000,KEY IN IGNITION,10-111,Administrative Code,KEY,25-44,F,BLACK,0,BROOKLYN,75,1016459,185448,40.675638295000056,-73.88388360699997
173113499,2017-12-29T00:00:00.000,OTHER VTL,9999,VTL,VTL,45-64,M,WHITE HISPANIC,0,BRONX,52,1009410,253588,40.86268757100004,-73.90904111899994
173130303,2017-12-29T00:00:00.000,KEY IN IGNITION,10-111,Administrative Code,KEY,25-44,M,WHITE HISPANIC,0,BRONX,44,1008277,244774,40.83849891400007,-73.91316880799997
173130322,2017-12-29T00:00:00.000,OTHER ABC,9999,ABC,OTHER ABC,,D,,0,MANHATTAN,9,988650,202744,40.72316928300006,-73.98412753799995
173135603,2017-12-29T00:00:00.000,KEY IN IGNITION,10-111,Administrative Code,KEY,45-64,M,BLACK,0,BRONX,47,1024369,261968,40.88563275900003,-73.85491010899995
173130337,2017-12-29T00:00:00.000,"MARIJUANA, POSSESSION OF",221.05,Penal Law,MARIJUANA,18-24,M,WHITE,0,BROOKLYN,62,985391,155236,40.59277127800004,-73.99589308499998
173130516,2017-12-29T00:00:00.000,VENDOR: FAIL TO DISPLAY PERMIT,17-311/20461,Administrative Code,VENDING,25-44,M,BLACK,2,BRONX,40,1005630,237083,40.81739612500007,-73.92275946699993
173130514,2017-12-29T00:00:00.000,NO CHAUFFEURS LICENSE (CLASS E),19-505A,Administrative Code,TLC,25-44,M,BLACK,2,BRONX,40,1005630,237083,40.81739612500007,-73.92275946699993
173130506,2017-12-29T00:00:00.000,PICK UP FROM BUS STOP,145-6,Tax Law,TLC,25-44,M,WHITE HISPANIC,0,BRONX,48,1014334,253189,40.861577030000035,-73.89124130899995
173135565,2017-12-29T00:00:00.000,CONSUMPTION OF ALCOHOL,10-125,Administrative Code,ALCOHOL,25-44,M,ASIAN / PACIFIC ISLANDER,0,BROOKLYN,68,976510,171102,40.63631686900004,-74.02788874799995
173130449,2017-12-29T00:00:00.000,DISCON: OBSTRUCT VEHICLE,240.205B,Penal Law,DISORDERLY CONDUCT,45-64,M,WHITE HISPANIC,0,MANHATTAN,5,985337,200206,40.716204109000046,-73.99608027899995
173130468,2017-12-29T00:00:00.000,KEY IN IGNITION,10-111,Administrative Code,KEY,45-64,M,WHITE HISPANIC,0,BROOKLYN,72,982276,175428,40.64819397400004,-74.00711505299995
173130467,2017-12-29T00:00:00.000,KEY IN IGNITION,10-111,Administrative Code,KEY,25-44,M,BLACK,0,BROOKLYN,72,984270,174180,40.64476870400005,-73.99992937299999
173130439,2017-12-29T00:00:00.000,DISCON: CREATE HAZARDOUS CONDITION,240.20-7,Penal Law,DISORDERLY CONDUCT,25-44,M,BLACK,0,BRONX,41,1012244,239768,40.82474720500005,-73.89885312499997
173130371,2017-12-29T00:00:00.000,"MARIJUANA, POSSESSION OF",221.05,Penal Law,MARIJUANA,18-24,M,,0,BROOKLYN,70,995944,176899,40.65222405100008,-73.95785778499999
173193534,2017-12-29T00:00:00.000,UNLICENSED VEHICLE FOR HIRE,19-506,Administrative Code,TLC,25-44,M,WHITE HISPANIC,0,BRONX,42,1010864,245060,40.83927648400004,-73.90381836299997
173130342,2017-12-29T00:00:00.000,OTHER ADMIN CODE,9999,Administrative Code,OTHER ADMIN CODE,18-24,M,ASIAN / PACIFIC ISLANDER,0,BROOKLYN,66,994286,164358,40.61780370300004,-73.96385164999998
173113486,2017-12-29T00:00:00.000,UNLICENSED VEHICLE FOR HIRE,19-506,Administrative Code,TLC,25-44,M,UNKNOWN,0,QUEENS,110,1017103,209669,40.74211678600005,-73.88144372299998
173130318,2017-12-29T00:00:00.000,OTHER ABC,9999,ABC,OTHER ABC,,D,,0,MANHATTAN,9,988650,202744,40.72316928300006,-73.98412753799995
173113497,2017-12-29T00:00:00.000,UNLICENSED VEHICLE FOR HIRE,19-506,Administrative Code,TLC,45-64,M,BLACK,0,QUEENS,113,1054621,191230,40.69128740300005,-73.74624456899994
173113502,2017-12-29T00:00:00.000,DISORDERLY CONDUCT,240.20,Penal Law,DISORDERLY CONDUCT,<18,M,UNKNOWN,0,BRONX,52,1017974,257573,40.87359661200002,-73.87805987599995
173130295,2017-12-29T00:00:00.000,DISCON: CREATE HAZARDOUS CONDITION,240.20-7,Penal Law,DISORDERLY CONDUCT,45-64,M,BLACK,0,BROOKLYN,84,987771,194290,40.69996545200007,-73.98730313199997
173130316,2017-12-29T00:00:00.000,OTHER HEALTH CODE,9999,Health Code,OTHER HEALTH CODE,,D,,0,MANHATTAN,9,988650,202744,40.72316928300006,-73.98412753799995
173130320,2017-12-29T00:00:00.000,OTHER ABC,9999,ABC,OTHER ABC,,D,,0,MANHATTAN,9,988650,202744,40.72316928300006,-73.98412753799995
173130373,2017-12-29T00:00:00.000,TRESPASS,140.05,Penal Law,TRESPASS,25-44,F,,0,BROOKLYN,70,994844,177722,40.65448439100004,-73.96182074799998
173093761,2017-12-29T00:00:00.000,TOW TRUCK VIOLATIONS (OTHER),20-495,Administrative Code,TOW TRUCK,25-44,M,WHITE HISPANIC,0,BRONX,44,1006261,242012,40.83092327800006,-73.92046361299998
173130437,2017-12-29T00:00:00.000,POSS. OF KNIFE,10-133,Administrative Code,KNIFE,25-44,M,BLACK,0,BRONX,41,1012244,239768,40.82474720500005,-73.89885312499997
173130450,2017-12-29T00:00:00.000,NO NAME OR ADDRESS DISPLAYED,10-127,Administrative Code,VENDING,45-64,M,WHITE HISPANIC,0,MANHATTAN,5,985337,200206,40.716204109000046,-73.99608027899995
173193616,2017-12-29T00:00:00.000,REVOCATION OR SUSPENSION,2265,VTL,VTL,25-44,M,,0,MANHATTAN,23,998746,229343,40.79616593900005,-73.94764678999996
173274240,2017-12-29T00:00:00.000,OTHER VTL,9999,VTL,VTL,25-44,F,WHITE HISPANIC,0,,43,1020316,239179,40.82310129900002,-73.86969046099993
173135640,2017-12-29T00:00:00.000,DISCON: OBSTRUCT VEHICLE,240.205B,Penal Law,DISORDERLY CONDUCT,25-44,F,BLACK,2,BRONX,43,1020891,236726,40.816366145000075,-73.86762631099998
173193572,2017-12-29T00:00:00.000,KEY IN IGNITION,10-111,Administrative Code,KEY,45-64,M,BLACK,0,QUEENS,113,1050881,184342,40.67241042400008,-73.75979899599997
173138663,2017-12-29T00:00:00.000,"MARIJUANA, POSSESSION OF",221.05,Penal Law,MARIJUANA,18-24,M,BLACK,0,QUEENS,105,1051488,182176,40.66646066900006,-73.75763239699995
173151599,2017-12-29T00:00:00.000,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,,D,,0,BROOKLYN,72,982697,177248,40.65318956300007,-74.00559833399994
173130332,2017-12-29T00:00:00.000,TRESPASS,140.05,Penal Law,TRESPASS,<18,M,,0,BROOKLYN,70,996127,168823,40.63005691700005,-73.95721249199994
173135637,2017-12-29T00:00:00.000,"MARIJUANA, POSSESSION OF",221.05,Penal Law,MARIJUANA,25-44,M,BLACK,0,BRONX,47,1026713,267225,40.900050570000076,-73.84639965599996
173135627,2017-12-29T00:00:00.000,POSS. OF KNIFE,10-133,Administrative Code,KNIFE,25-44,M,WHITE HISPANIC,2,BRONX,43,1026304,236909,40.816844318000044,-73.84806933099996
173193605,2017-12-29T00:00:00.000,DISCON: OBSTRUCT VEHICLE,240.205B,Penal Law,DISORDERLY CONDUCT,45-64,M,ASIAN / PACIFIC ISLANDER,0,QUEENS,102,1031355,199420,40.71392140200004,-73.83008390299993
173130343,2017-12-29T00:00:00.000,OTHER ADMIN CODE,9999,Administrative Code,OTHER ADMIN CODE,18-24,M,ASIAN / PACIFIC ISLANDER,0,BROOKLYN,66,994286,164358,40.61780370300004,-73.96385164999998
173130321,2017-12-29T00:00:00.000,OTHER ABC,9999,ABC,OTHER ABC,,D,,0,MANHATTAN,9,988650,202744,40.72316928300006,-73.98412753799995
173113496,2017-12-29T00:00:00.000,UNLICENSED VEHICLE FOR HIRE,19-506,Administrative Code,TLC,45-64,M,BLACK,0,QUEENS,113,1054621,191230,40.69128740300005,-73.74624456899994
173130366,2017-12-29T00:00:00.000,ACCEPT ON HAIL,19-507,Administrative Code,TLC,45-64,M,,0,BROOKLYN,70,994496,175887,40.64944812400006,-73.96307772599994
173130407,2017-12-29T00:00:00.000,RECKLESS DRIVING,1212,VTL,VTL,45-64,M,BLACK,0,BRONX,44,1003296,241063,40.82832543600006,-73.93118047699994
173151578,2017-12-29T00:00:00.000,KEY IN IGNITION,10-111,Administrative Code,KEY,25-44,M,BLACK,0,BROOKLYN,90,999701,195491,40.70324912900003,-73.94427542599993
173130458,2017-12-29T00:00:00.000,OTHER ABC,9999,ABC,OTHER ABC,45-64,M,ASIAN / PACIFIC ISLANDER,0,QUEENS,109,1038429,217143,40.76252604300004,-73.80442385699997
173135652,2017-12-29T00:00:00.000,DISCON: OBSTRUCT VEHICLE,240.205B,Penal Law,DISORDERLY CONDUCT,25-44,M,BLACK,0,BRONX,47,1022616,262246,40.88640357600008,-73.86124827399993
173135636,2017-12-29T00:00:00.000,DISCON: OBSTRUCT VEHICLE,240.205B,Penal Law,DISORDERLY CONDUCT,45-64,F,BLACK,0,BRONX,47,1023852,265208,40.89452786100002,-73.85676068999999
173130406,2017-12-29T00:00:00.000,JAYWALKING,4-04,Traffic Regs,TRAFFIC REGS,25-44,M,BLACK,0,BRONX,44,1007383,241421,40.82929828600004,-73.91641124999995
173135595,2017-12-29T00:00:00.000,OTHER TRANSIT REG,9999,Transit Regs,OTHER TRANSIT REG,65+,M,BLACK,1,BRONX,48,1017356,245369,40.84010264800003,-73.88035475199997
173135570,2017-12-29T00:00:00.000,OTHER ADMIN CODE,9999,Administrative Code,OTHER ADMIN CODE,45-64,M,,0,BROOKLYN,63,1006189,161784,40.61071712900008,-73.92098528299994
173135555,2017-12-29T00:00:00.000,RECKLESS DRIVING,1212,VTL,VTL,25-44,M,BLACK,0,BROOKLYN,69,1014866,170207,40.633810760000074,-73.88969576899994
173130509,2017-12-29T00:00:00.000,ACCEPT ON HAIL,19-507,Administrative Code,TLC,45-64,M,WHITE HISPANIC,0,BRONX,48,1016489,247336,40.84550469200008,-73.88347867299996
173151596,2017-12-29T00:00:00.000,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,,D,,0,BROOKLYN,72,982697,177248,40.65318956300007,-74.00559833399994
173130456,2017-12-29T00:00:00.000,"MARIJUANA, POSSESSION OF",221.05,Penal Law,MARIJUANA,<18,M,WHITE,0,QUEENS,114,1006827,218994,40.76774373600006,-73.91849573299999
173151602,2017-12-29T00:00:00.000,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,,D,,0,BROOKLYN,63,1005250,162058,40.61147147700007,-73.92436635999996
173151604,2017-12-29T00:00:00.000,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,45-64,M,UNKNOWN,0,BRONX,49,1027295,251236,40.85616295700004,-73.84439712399995
173130372,2017-12-29T00:00:00.000,"MARIJUANA, POSSESSION OF",221.05,Penal Law,MARIJUANA,18-24,M,,0,BROOKLYN,70,995944,176899,40.65222405100008,-73.95785778499999
173130334,2017-12-29T00:00:00.000,ACCEPT ON HAIL,19-507,Administrative Code,TLC,25-44,M,,0,BROOKLYN,70,995708,176233,40.65039633400005,-73.95870942899995
173130302,2017-12-29T00:00:00.000,URINATING IN PUBLIC,16-1186,Administrative Code,URINATING,25-44,U,WHITE HISPANIC,0,BRONX,48,1016802,250581,40.854410101000035,-73.882331632
173135616,2017-12-29T00:00:00.000,OTHER ADMIN CODE,9999,Administrative Code,OTHER ADMIN CODE,25-44,M,ASIAN / PACIFIC ISLANDER,0,MANHATTAN,18,988955,217272,40.76304486500004,-73.98301702799995
173135557,2017-12-29T00:00:00.000,DISCON: OBSTRUCT PEDESTRIAN,240.205A,Penal Law,DISORDERLY CONDUCT,45-64,M,BLACK,0,BROOKLYN,71,1003358,182945,40.66880609300006,-73.93112156699993
173093760,2017-12-29T00:00:00.000,OTHER ADMIN CODE,9999,Administrative Code,OTHER ADMIN CODE,25-44,M,WHITE HISPANIC,0,BRONX,44,1006261,242012,40.83092327800006,-73.92046361299998
173130346,2017-12-29T00:00:00.000,KEY IN IGNITION,10-111,Administrative Code,KEY,25-44,M,ASIAN / PACIFIC ISLANDER,0,BROOKLYN,72,980821,173592,40.64315410500007,-74.01235743299998
173130510,2017-12-29T00:00:00.000,DISCON: CREATE HAZARDOUS CONDITION,240.20-7,Penal Law,DISORDERLY CONDUCT,45-64,F,BLACK,2,BRONX,40,1007217,234877,40.81133729000004,-73.91703347999999
173135552,2017-12-29T00:00:00.000,DISCON: CREATE HAZARDOUS CONDITION,240.20-7,Penal Law,DISORDERLY CONDUCT,65+,M,BLACK HISPANIC,0,,44,1006434,244344,40.83732351100008,-73.91983075699994
173130294,2017-12-29T00:00:00.000,"MARIJUANA, POSSESSION OF",221.05,Penal Law,MARIJUANA,25-44,M,BLACK,0,BRONX,46,1006160,248680,40.84922524400002,-73.92080679799993
173355897,2017-12-29T00:00:00.000,RECKLESS DRIVING,1212,VTL,VTL,25-44,M,BLACK,0,BRONX,47,1026387,262634,40.88745131300004,-73.84760778699997
173130446,2017-12-29T00:00:00.000,DISCON: OBSTRUCT VEHICLE,240.205B,Penal Law,DISORDERLY CONDUCT,25-44,M,ASIAN / PACIFIC ISLANDER,0,MANHATTAN,5,985418,199009,40.71291861900005,-73.99578829399996
173135587,2017-12-29T00:00:00.000,NO NAME OR ADDRESS DISPLAYED,10-127,Administrative Code,VENDING,45-64,M,BLACK,0,QUEENS,107,1036291,197301,40.70807760600008,-73.81229515399998
173151603,2017-12-29T00:00:00.000,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,45-64,M,UNKNOWN,0,BRONX,49,1027295,251236,40.85616295700004,-73.84439712399995
173113494,2017-12-29T00:00:00.000,KEY IN IGNITION,10-111,Administrative Code,KEY,25-44,M,BLACK,0,QUEENS,113,1041498,189225,40.68587876500004,-73.79358277099993
173130515,2017-12-29T00:00:00.000,NO CHAUFFEURS LICENSE (CLASS E),19-505A,Administrative Code,TLC,25-44,M,BLACK,2,BRONX,40,1005630,237083,40.81739612500007,-73.92275946699993
173130441,2017-12-29T00:00:00.000,SMOKING IN ELEVATOR,181.17,Health Code,SMOKING,45-64,M,BLACK,2,BRONX,40,1007598,232199,40.80398592200004,-73.91566643799997
173138653,2017-12-29T00:00:00.000,REVOKED REGISTRATION,510-7,VTL,VTL,25-44,M,BLACK,0,,105,1057636,203954,40.72618713000002,-73.73523390399998
173130418,2017-12-29T00:00:00.000,ACCEPT ON HAIL,19-507,Administrative Code,TLC,25-44,M,UNKNOWN,0,BRONX,48,1014957,246924,40.84437933300006,-73.88901772699995
173193668,2017-12-29T00:00:00.000,"MARIJUANA, POSSESSION OF",221.05,Penal Law,MARIJUANA,18-24,M,WHITE HISPANIC,0,QUEENS,104,1020933,202589,40.72266888600007,-73.86766089199995
173113487,2017-12-29T00:00:00.000,FAILURE TO COMPLY WITH SIGN,1-03,Park Regs,PARK REGS,18-24,M,UNKNOWN,0,QUEENS,110,1017225,209572,40.74185009100006,-73.881003933
173130382,2017-12-29T00:00:00.000,AGG. UNLICENSED OPER.,511,VTL,VTL,18-24,M,WHITE HISPANIC,0,BROOKLYN,75,1021333,188209,40.68319753200007,-73.86629700499998
173135619,2017-12-29T00:00:00.000,OTHER ADMIN CODE,9999,Administrative Code,OTHER ADMIN CODE,25-44,M,WHITE,0,MANHATTAN,18,988955,217272,40.76304486500004,-73.98301702799995
173193606,2017-12-29T00:00:00.000,NOISE (ENGINE EXHAUST),24-227,Administrative Code,NOISE,45-64,M,WHITE HISPANIC,0,QUEENS,102,1029667,197107,40.70758160200006,-73.83618845799998
173135618,2017-12-29T00:00:00.000,OTHER ADMIN CODE,9999,Administrative Code,OTHER ADMIN CODE,18-24,M,ASIAN / PACIFIC ISLANDER,0,MANHATTAN,18,988955,217272,40.76304486500004,-73.98301702799995
173135597,2017-12-29T00:00:00.000,RECKLESS DRIVING,1212,VTL,VTL,18-24,M,BLACK HISPANIC,0,BRONX,44,1004826,240324,40.82629366100008,-73.92565423099995
173135617,2017-12-29T00:00:00.000,OTHER ADMIN CODE,9999,Administrative Code,OTHER ADMIN CODE,25-44,M,ASIAN / PACIFIC ISLANDER,0,MANHATTAN,18,988955,217272,40.76304486500004,-73.98301702799995
173135561,2017-12-29T00:00:00.000,DISCON: FIGHTING,240.20-1,Penal Law,DISORDERLY CONDUCT,18-24,M,BLACK,0,BROOKLYN,71,1003553,181953,40.666082852000045,-73.93042147799997
173113485,2017-12-29T00:00:00.000,"MARIJUANA, POSSESSION OF",221.05,Penal Law,MARIJUANA,25-44,M,BLACK,0,BRONX,52,1012311,255412,40.867685151000046,-73.89854557499996
173193658,2017-12-29T00:00:00.000,UNLICENSED VEHICLE FOR HIRE,19-506,Administrative Code,TLC,25-44,M,UNKNOWN,0,BRONX,42,1009516,239520,40.82407474000007,-73.90871090099995
173130472,2017-12-29T00:00:00.000,KEY IN IGNITION,10-111,Administrative Code,KEY,45-64,M,ASIAN / PACIFIC ISLANDER,0,BROOKLYN,72,980659,173388,40.64259410500005,-74.01294107199995
173193576,2017-12-29T00:00:00.000,UNLICENSED VEHICLE FOR HIRE,19-506,Administrative Code,TLC,25-44,M,BLACK,0,QUEENS,113,1042405,185645,40.676046592000034,-73.79034331499997
173130359,2017-12-29T00:00:00.000,TRESPASS,140.05,Penal Law,TRESPASS,18-24,M,,0,BROOKLYN,70,998712,170677,40.635141912000044,-73.94789561099998
173130513,2017-12-29T00:00:00.000,DISCON: CREATE HAZARDOUS CONDITION,240.20-7,Penal Law,DISORDERLY CONDUCT,25-44,M,BLACK,2,BRONX,40,1005630,237083,40.81739612500007,-73.92275946699993
173151592,2017-12-29T00:00:00.000,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,,D,,0,BROOKLYN,72,982697,177248,40.65318956300007,-74.00559833399994
173138611,2017-12-28T00:00:00.000,RECKLESS DRIVING,1212,VTL,VTL,18-24,M,WHITE HISPANIC,0,QUEENS,105,1057964,177290,40.65299818500005,-73.73434227299998
173093697,2017-12-28T00:00:00.000,KEY IN IGNITION,10-111,Administrative Code,KEY,25-44,M,WHITE,0,BROOKLYN,71,1000206,182026,40.66628988400004,-73.94248596299997
173193665,2017-12-28T00:00:00.000,REVOKED REGISTRATION,510-7,VTL,VTL,45-64,M,BLACK,0,MANHATTAN,14,990031,214141,40.754450432000056,-73.97913550399994
173065167,2017-12-28T00:00:00.000,DISCON: REFUSE LAWFUL ORDER,240.20-6,Penal Law,DISORDERLY CONDUCT,25-44,M,BLACK,0,BRONX,49,1023258,247499,40.84592477100006,-73.85901227999993
173193527,2017-12-28T00:00:00.000,OTHER ADMIN CODE,9999,Administrative Code,OTHER ADMIN CODE,25-44,M,BLACK,0,BRONX,42,1010042,241269,40.82887372500005,-73.90680364799994
173093811,2017-12-28T00:00:00.000,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,,D,,0,BROOKLYN,84,989841,189695,40.68735217300008,-73.97984159199996
173193649,2017-12-28T00:00:00.000,SALE OF ALCOHOL TO A MINOR,100-1,ABC,ABC,45-64,M,,0,BRONX,45,1030602,246659,40.84358372400004,-73.83247424499997
173093768,2017-12-28T00:00:00.000,KEY IN IGNITION,10-111,Administrative Code,KEY,25-44,M,BLACK,0,BRONX,47,1023635,264684,40.89309062000007,-73.85754866099995
173193520,2017-12-28T00:00:00.000,RECKLESS DRIVING,1212,VTL,VTL,25-44,M,WHITE HISPANIC,0,BRONX,42,1011165,246976,40.84453442900008,-73.90272285899994
173130462,2017-12-28T00:00:00.000,"MARIJUANA, POSSESSION OF",221.05,Penal Law,MARIJUANA,45-64,M,BLACK,2,BROOKLYN,88,990098,192781,40.69582236600007,-73.97891223099998
173193522,2017-12-28T00:00:00.000,REVOCATION OR SUSPENSION,2265,VTL,VTL,25-44,M,WHITE HISPANIC,0,BRONX,42,1009516,239520,40.82407474000007,-73.90871090099995
173093788,2017-12-28T00:00:00.000,DISCON: OBSTRUCT VEHICLE,240.205B,Penal Law,DISORDERLY CONDUCT,45-64,M,ASIAN / PACIFIC ISLANDER,0,MANHATTAN,5,983608,201188,40.71889950700007,-74.00231744599995
