,row_id,product_type,product_name,metal,concentration,units,manufacturer,made_in_country,collection_date,deleted
517,761,Dietary Supplement/Medications/Remedy,Piperine 4 (Homeopathic),Arsenic,-1.0,ppm,UNKNOWN OR NOT STATED,INDIA,2013-03-29T00:00:00.000,No
518,634,Cosmetics,Surma (Hashmi),Lead,930000.0,ppm,Hashmi Surmi,UNKNOWN OR NOT STATED,2012-11-21T00:00:00.000,No
519,458,Food-Candy,Candy,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2012-05-14T00:00:00.000,No
520,546,Food Other,Water,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,UNITED STATES,2012-07-27T00:00:00.000,No
521,654,Food-Candy,Dulces Vero mango,Lead,-1.0,ppm,elaboradopor confitera Mexicana,MEXICO,2012-11-29T00:00:00.000,No
522,383,Food-Spice,Chili powder,Lead,5.5,ppm,UNKNOWN OR NOT STATED,BANGLADESH,2012-02-01T00:00:00.000,No
523,1314,Dietary Supplement/Medications/Remedy,Brahmi Bati (Ayurvedic),Lead,6.4,ppm,Shree Baidyanath Ayurved Bhawan (P) Ltd.,INDIA,2015-02-25T00:00:00.000,No
524,205,Food-Spice,Turmeric powder,Lead,580.0,ppm,UNKNOWN OR NOT STATED,BANGLADESH,2011-06-03T00:00:00.000,No
525,727,Food-Spice,Yellow Flower,Lead,1.0,ppm,UNKNOWN OR NOT STATED,GEORGIA,2013-02-21T00:00:00.000,No
526,204,Food-Candy,Paleton,Lead,-1.0,ppm,Coronado,MEXICO,2011-06-02T00:00:00.000,No
527,268,Dietary Supplement/Medications/Remedy,Shatavari Kalpa (Ayurvedic),Arsenic,-1.0,ppm,The Ayurvedeeya Arkashala Ltd. Satara,INDIA,2011-08-25T00:00:00.000,No
528,725,Food-Spice,Xarcho,Lead,1.1,ppm,UNKNOWN OR NOT STATED,GEORGIA,2013-02-21T00:00:00.000,No
529,795,Cosmetics,Surma,Lead,530000.0,ppm,UNKNOWN OR NOT STATED,PAKISTAN,2013-06-07T00:00:00.000,No
530,1261,Food-Spice,Cumin,Lead,3.5,ppm,UNKNOWN OR NOT STATED,BANGLADESH,2015-01-26T00:00:00.000,No
531,329,Dietary Supplement/Medications/Remedy,Multivitamin,Lead,-1.0,ppm,SQUARE,BANGLADESH,2011-11-23T00:00:00.000,No
532,818,Jewelry,Mother Theresa Jewelry Charm,Lead,460.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2013-06-25T00:00:00.000,No
533,551,Dietary Supplement/Medications/Remedy,Praval Pishti (Ayurvedic),Arsenic,-1.0,ppm,Rashtriya Ayurvedic Oushadhi Nirmanshala,INDIA,2012-08-08T00:00:00.000,No
534,217,Dietary Supplement/Medications/Remedy,Kankayan Bati (Gulma) (Ayurvedic),Mercury,35.0,ppm,Shree Baidyanath Ayurved Bhawan (P) Ltd.,INDIA,2011-06-13T00:00:00.000,No
535,583,Food-Spice,Shrimp powder,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,NIGERIA,2012-09-07T00:00:00.000,No
536,314,Food-Candy,Chocolate,Lead,5.1,ppm,UNKNOWN OR NOT STATED,MEXICO,2011-10-20T00:00:00.000,No
537,660,Religious powder,Gulal powder,Mercury,-1.0,ppm,UNKNOWN OR NOT STATED,INDIA,2012-12-03T00:00:00.000,No
538,1038,Food-Spice,Black onion powder,Lead,6.9,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2014-01-17T00:00:00.000,No
539,664,Religious powder,Bhai Tika,Lead,2.6,ppm,UNKNOWN OR NOT STATED,INDIA,2012-12-03T00:00:00.000,No
540,1419,Dietary Supplement/Medications/Remedy,Saptamrit Lauh (Mulethi & Lauh) (Ayurvedic),Mercury,30.0,ppm,"Shree Baidyanath, Ayurved Bhawan Pvt. Ltd.",INDIA,2015-02-25T00:00:00.000,No
541,937,Food Other,Kundal,Lead,1.8,ppm,UNKNOWN OR NOT STATED,GEORGIA,2013-10-25T00:00:00.000,No
542,255,Tableware/Pottery,China Plate,Lead,-1.0,ppm,Wedgwood,UNITED KINGDOM,2011-07-25T00:00:00.000,No
543,861,Toys/Children's Products,Pencil,Lead,3.2,ppm,UNKNOWN OR NOT STATED,CHINA,2013-07-19T00:00:00.000,No
544,1471,Dietary Supplement/Medications/Remedy,Herbal capsules,Arsenic,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2015-03-26T00:00:00.000,No
545,24,Food Other,Dulces Vero,Lead,-1.0,ppm,Viacom,MEXICO,2011-02-08T00:00:00.000,No
546,1106,Cosmetics,Ikb Brightening gel with 'Arbutin Complex',Mercury,-1.0,ppm,Mitchell group,LEBANON,2014-04-01T00:00:00.000,No
547,452,Food-Spice,Chili powder,Lead,0.87,ppm,Square Consumer Products Ltd,BANGLADESH,2012-05-11T00:00:00.000,No
548,750,Dietary Supplement/Medications/Remedy,Homeopathic remedy for stomach disorder,Lead,-1.0,ppm,Kapsons Homoeo Clinics & Pharmacies,INDIA,2013-03-29T00:00:00.000,No
549,1400,Dietary Supplement/Medications/Remedy,Rajahprawartini Bati (Hera Bola&Alua) (Ayurvedic),Arsenic,3.2,ppm,"Shree Baidyanath, Ayurved Bhawan Pvt. Ltd.",INDIA,2015-02-25T00:00:00.000,No
550,1050,Dietary Supplement/Medications/Remedy,Desenfriol Ito,Lead,-1.0,ppm,Desenfriol Ito,MEXICO,2014-02-04T00:00:00.000,No
551,240,Tableware/Pottery,Clay pitcher,Lead,14000.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2011-07-06T00:00:00.000,No
552,307,Food-Spice,Red Chili Powder,Lead,3.7,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2011-10-18T00:00:00.000,No
553,707,Toys/Children's Products,Toy,Lead,4.4,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2013-02-02T00:00:00.000,No
554,713,Food-Spice,Chili powder,Lead,9.4,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2013-02-14T00:00:00.000,No
555,508,Food-Spice,Fenugreek,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,GEORGIA,2012-06-15T00:00:00.000,No
556,1161,Cosmetics,La Bamakoise,Lead,-1.0,ppm,H Cosmetiques CI,ITALY,2014-08-06T00:00:00.000,No
557,1445,Cosmetics,Kajal,Lead,5.8,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2015-03-16T00:00:00.000,No
558,756,Dietary Supplement/Medications/Remedy,Homeopathic remedy for stomach disorder,Lead,-1.0,ppm,Kapsons Homoeo Clinics & Pharmacies,INDIA,2013-03-29T00:00:00.000,No
559,934,Food-Spice,Georgian spice,Lead,1.1,ppm,UNKNOWN OR NOT STATED,GEORGIA,2013-10-25T00:00:00.000,No
560,86,Food-Spice,Curry powder,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,MOROCCO,2011-04-06T00:00:00.000,No
561,336,Food Other,Peanut bar,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2011-12-07T00:00:00.000,No
562,1137,Dietary Supplement/Medications/Remedy,Bo Ying  Compound,Lead,2.5,ppm,Eu Yan Sang (Hong Kong) Limited,HONG KONG,2014-06-02T00:00:00.000,No
563,1049,Dietary Supplement/Medications/Remedy,Lactopram,Lead,-1.0,ppm,Progela,MEXICO,2014-02-04T00:00:00.000,No
564,149,Food Other,Tamarind,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2011-05-03T00:00:00.000,No
565,932,Food Other,Rice,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2013-10-22T00:00:00.000,No
566,1634,Food-Spice,Seasoning powder,Lead,0.9,ppm,UNKNOWN OR NOT STATED,ALGERIA,2015-12-30T00:00:00.000,No
567,1202,Food-Spice,Curry Powder,Lead,0.46,ppm,UNKNOWN OR NOT STATED,BANGLADESH,2014-09-05T00:00:00.000,No
568,963,Dietary Supplement/Medications/Remedy,Gita Madhumehantak Vati (Ayurvedic),Lead,70000.0,ppm,Gita Bhawan Ayurved Sansthan,INDIA,2013-11-15T00:00:00.000,No
569,581,Food-Spice,Jamaican curry powder,Lead,-1.0,ppm,Grace Kennedy LTD,JAMAICA,2012-09-07T00:00:00.000,No
570,609,Toys/Children's Products,Painted maracas,Lead,63000.0,ppm,UNKNOWN OR NOT STATED,ECUADOR,2012-10-04T00:00:00.000,No
571,1172,Cosmetics,Idole Extra Lemon,Mercury,-1.0,ppm,EU,SPAIN,2014-08-06T00:00:00.000,No
572,1047,Toys/Children's Products,Toy duck,Lead,91000.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2014-01-30T00:00:00.000,No
573,990,Dietary Supplement/Medications/Remedy,Unlabeled capsules (Ayurvedic),Arsenic,-1.0,ppm,UNKNOWN OR NOT STATED,INDIA,2013-12-10T00:00:00.000,No
574,259,Other,Metal rods in fish,Lead,950000.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2011-08-14T00:00:00.000,No
575,1200,Toys/Children's Products,Crayon,Lead,0.53,ppm,Sargent Art,CHINA,2014-08-29T00:00:00.000,No
576,1272,Food-Spice,Pepper seeds,Lead,0.81,ppm,UNKNOWN OR NOT STATED,PAKISTAN,2015-02-13T00:00:00.000,No
577,479,Religious powder,Sindoor (yellow powder),Mercury,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2012-05-31T00:00:00.000,No
578,44,Food-Spice,Turmeric powder,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,INDIA,2011-03-10T00:00:00.000,No
579,1499,Food-Spice,Curry Powder,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,BANGLADESH,2015-05-21T00:00:00.000,No
580,1473,Dietary Supplement/Medications/Remedy,Herbal capsules,Mercury,0.33,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2015-03-26T00:00:00.000,No
581,1592,Dietary Supplement/Medications/Remedy,Shu Gan Wan (Poria & Peony Combo Extract),Arsenic,-1.0,ppm,Lanzhou Traditional Herbs,CHINA,2015-12-03T00:00:00.000,No
582,931,Food Other,Flour,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,UNITED STATES,2013-10-22T00:00:00.000,No
583,1170,Cosmetics,Idole Creme Medical,Mercury,-1.0,ppm,Jabones Pardo,SPAIN,2014-08-06T00:00:00.000,No
584,305,Food-Spice,Turmeric,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2011-10-18T00:00:00.000,No
585,593,Toys/Children's Products,Power Rangers Super Samurai,Lead,-1.0,ppm,Power Rangers LLC,CHINA,2012-09-12T00:00:00.000,No
586,1191,Food-Spice,Crushed Red Chili Pepper flakes,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2014-08-22T00:00:00.000,No
587,429,Cosmetics,Jackelin Gliter Eyeliner,Lead,-1.0,ppm,Pantina Cosmetics Inc,UNITED STATES,2012-04-17T00:00:00.000,No
588,1010,Food Other,Pumpkin seeds,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,GHANA,2013-12-23T00:00:00.000,No
589,860,Other,Cardboard,Lead,3.8,ppm,General Mills,UNKNOWN OR NOT STATED,2013-07-19T00:00:00.000,No
590,1458,Dietary Supplement/Medications/Remedy,Herbal powder,Arsenic,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2015-03-26T00:00:00.000,No
591,464,Jewelry,Necklace,Lead,17.0,ppm,UNKNOWN OR NOT STATED,MEXICO,2012-05-16T00:00:00.000,No
592,578,Toys/Children's Products,Red toy train,Lead,28.0,ppm,Ludorum PLC RCIL,CHINA,2012-09-05T00:00:00.000,No
593,1448,Food-Spice,Turmeric,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,BANGLADESH,2015-03-17T00:00:00.000,No
594,1532,Toys/Children's Products,Toy Fire Engine,Lead,23.0,ppm,Kintoy Die Casting Mfy Ltd,CHINA,2015-09-21T00:00:00.000,No
595,1219,Dietary Supplement/Medications/Remedy,Amalaki (Ayurvedic),Arsenic,-1.0,ppm,UNKNOWN OR NOT STATED,INDIA,2014-09-23T00:00:00.000,No
596,420,Toys/Children's Products,Toy Building block,Lead,4.6,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2012-04-05T00:00:00.000,No
597,903,Dietary Supplement/Medications/Remedy,Herbal remedy for reproductive health (dark brown powder),Arsenic,-1.0,ppm,UNKNOWN OR NOT STATED,PAKISTAN,2013-09-24T00:00:00.000,No
598,1092,Cosmetics,NeoClear Body Butter,Mercury,-1.0,ppm,UNKNOWN OR NOT STATED,LEBANON,2014-04-01T00:00:00.000,No
599,1189,Food-Candy,Manita,Lead,0.54,ppm,Barcel S.A. de C.V.,MEXICO,2014-08-21T00:00:00.000,No
600,1207,Cosmetics,Lakme Kajal,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,INDIA,2014-09-08T00:00:00.000,No
601,656,Religious powder,Sindoor,Lead,570000.0,ppm,UNKNOWN OR NOT STATED,INDIA,2012-12-03T00:00:00.000,No
602,746,Dietary Supplement/Medications/Remedy,Homeopathic remedy for stomach disorder,Arsenic,-1.0,ppm,Kapsons Homoeo Clinics & Pharmacies,INDIA,2013-03-29T00:00:00.000,No
603,1350,Dietary Supplement/Medications/Remedy,Brahmi Bati (Buddhi Vardhak) (Ayurvedic),Arsenic,110.0,ppm,Shree Baidyanath,INDIA,2015-02-25T00:00:00.000,No
604,595,Food-Spice,Tunisian spice mixture,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,TUNISIA,2012-09-12T00:00:00.000,No
605,1263,Food-Spice,Chili powder,Lead,69.0,ppm,UNKNOWN OR NOT STATED,BANGLADESH,2015-01-26T00:00:00.000,No
606,907,Dietary Supplement/Medications/Remedy,Herbal remedy for reproductive health (grayish pellets),Lead,420000.0,ppm,UNKNOWN OR NOT STATED,PAKISTAN,2013-09-24T00:00:00.000,No
607,545,Dietary Supplement/Medications/Remedy,Vital Multi for Women,Lead,0.53,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2012-07-27T00:00:00.000,No
608,303,Food Other,Dried fruits,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2011-10-06T00:00:00.000,No
609,969,Dietary Supplement/Medications/Remedy,Madhunashini Vati (Ayurvedic),Mercury,0.67,ppm,Divya Pharmacy,INDIA,2013-11-15T00:00:00.000,No
610,432,Dietary Supplement/Medications/Remedy,Tahtym,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2012-04-23T00:00:00.000,No
611,1041,Food-Spice,Hilbeh,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,YEMEN,2014-01-17T00:00:00.000,No
612,737,Cosmetics,Brown powder,Lead,0.38,ppm,UNKNOWN OR NOT STATED,MEXICO,2013-03-15T00:00:00.000,No
613,290,Cosmetics,Surma,Lead,350000.0,ppm,UNKNOWN OR NOT STATED,PAKISTAN,2011-09-08T00:00:00.000,No
614,244,Food-Spice,Cumin,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2011-07-14T00:00:00.000,No
615,360,Dietary Supplement/Medications/Remedy,Laxmana Louh (Ayurvedic),Mercury,120.0,ppm,Vyas Pharmaceuticals,INDIA,2012-01-23T00:00:00.000,No
616,1547,Food-Spice,Harde powder,Lead,0.97,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2015-10-07T00:00:00.000,No
617,254,Food Other,Churritos,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2011-07-20T00:00:00.000,No
618,728,Jewelry,Pink Bracelet,Lead,1.7,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2013-03-05T00:00:00.000,No
619,945,Cosmetics,Mascara,Lead,48.0,ppm,UNKNOWN OR NOT STATED,UNITED KINGDOM,2013-11-01T00:00:00.000,No
620,555,Toys/Children's Products,Stocking Train,Lead,1.1,ppm,Melissa + Doug,UNITED STATES,2012-08-10T00:00:00.000,No
621,157,Cosmetics,Ruby Rose Deluxe Makeup Kit (Eyeshadow),Lead,11.0,ppm,Ruby Rose Cosmetique S.A.R.L.,GEORGIA,2011-05-04T00:00:00.000,No
622,772,Food-Spice,Coriander,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,INDIA,2013-03-29T00:00:00.000,No
623,1342,Religious powder,Festival Colors,Lead,2.5,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2015-02-25T00:00:00.000,No
624,1339,Dietary Supplement/Medications/Remedy,Kaishore Guggulu (Ayurvedic),Mercury,0.89,ppm,Shree Baidyanath Ayurved Bhawan (P) Ltd.,INDIA,2015-02-25T00:00:00.000,No
625,864,Toys/Children's Products,Crayon,Lead,-1.0,ppm,Fun Club,CHINA,2013-07-19T00:00:00.000,No
626,1032,Dietary Supplement/Medications/Remedy,Long Dan Xie Gan Wan,Cadmium,-1.0,ppm,Lanzhou Traditional Herbs,CHINA,2014-01-15T00:00:00.000,No
627,1173,Cosmetics,Yoko Whitening Cream,Lead,-1.0,ppm,Siam Yoko Ltd,THAILAND,2014-08-06T00:00:00.000,No
628,502,Cosmetics,Weleda Childrens Tooth Gel,Lead,0.58,ppm,Weleda,FRANCE,2012-06-08T00:00:00.000,No
629,1075,Cosmetics,Vit-Fee Bleaching Treatment,Lead,-1.0,ppm,RODIS,COTE D'IVOIRE,2014-04-01T00:00:00.000,No
630,871,Food-Spice,Turmeric,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2013-07-25T00:00:00.000,No
631,218,Dietary Supplement/Medications/Remedy,Raj Bati (Ayurvedic),Arsenic,4.0,ppm,Shree Baidyanath Ayurved Bhawan,INDIA,2011-06-13T00:00:00.000,No
632,1565,Food-Spice,Coriander,Lead,0.53,ppm,UNKNOWN OR NOT STATED,BANGLADESH,2015-12-03T00:00:00.000,No
633,118,Dietary Supplement/Medications/Remedy,Zovia Kids Multivitamin Syrup,Lead,-1.0,ppm,OPSONIN PHARMA LIMITED,BANGLADESH,2011-04-18T00:00:00.000,No
634,873,Food-Candy,Dromec - Hard candy,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2013-07-25T00:00:00.000,No
635,1389,Dietary Supplement/Medications/Remedy,Rajbati (Gandhak Bati)(Gandhak&Sonth) (Ayurvedic),Lead,5.6,ppm,"Shree Baidyanath, Ayurved Bhawan Pvt. Ltd.",INDIA,2015-02-25T00:00:00.000,No
636,281,Food-Spice,Georgian spice,Lead,11000.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2011-08-26T00:00:00.000,No
637,298,Food Other,Dried fish,Lead,0.66,ppm,UNKNOWN OR NOT STATED,BANGLADESH,2011-09-22T00:00:00.000,No
638,59,Dietary Supplement/Medications/Remedy,Cetamol - liquid pain & fever reliever,Lead,-1.0,ppm,Cetamol,JAMAICA,2011-03-24T00:00:00.000,No
639,398,Food-Spice,Georgian spice,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2012-03-09T00:00:00.000,No
640,598,Dietary Supplement/Medications/Remedy,Unlabeled powder (Ayurvedic),Arsenic,-1.0,ppm,UNKNOWN OR NOT STATED,INDIA,2012-09-20T00:00:00.000,No
641,1240,Food Other,Bread,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,UNITED STATES,2014-12-18T00:00:00.000,No
642,161,Food-Spice,Georgian spice,Lead,30.0,ppm,UNKNOWN OR NOT STATED,GEORGIA,2011-05-04T00:00:00.000,No
643,1608,Dietary Supplement/Medications/Remedy,Emperor's Tea Pill (Tian Wang Bu Xin Wan),Lead,1.1,ppm,Lanzhou Traditional Herbs,CHINA,2015-12-16T00:00:00.000,No
644,832,Food-Spice,Shan spice mix for meat & vegetable,Lead,-1.0,ppm,Shan Foods (Private) Ltd.,PAKISTAN,2013-06-27T00:00:00.000,No
645,424,Food Other,Bon Gout seasoning cube,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,SENEGAL,2012-04-10T00:00:00.000,No
646,88,Dietary Supplement/Medications/Remedy,Purple flower,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,MOROCCO,2011-04-06T00:00:00.000,No
647,421,Food-Spice,Tomato Seasoning Powder,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,SENEGAL,2012-04-10T00:00:00.000,No
648,187,Food Other,Chinese Pearl Barley,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,CHINA,2011-05-20T00:00:00.000,No
649,784,Tableware/Pottery,Clay Pot Cover,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,CHINA,2013-05-01T00:00:00.000,No
650,889,Food-Spice,Turmeric powder,Lead,510.0,ppm,UNKNOWN OR NOT STATED,BANGLADESH,2013-08-29T00:00:00.000,No
651,648,Religious powder,Abil powder,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,INDIA,2012-11-21T00:00:00.000,No
652,640,Food-Spice,Turmeric powder,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2012-11-21T00:00:00.000,No
653,208,Food Other,Lentil,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,BANGLADESH,2011-06-03T00:00:00.000,No
654,407,Food-Spice,Whole Grain Masala,Lead,-1.0,ppm,Best Food Inc.,PAKISTAN,2012-03-31T00:00:00.000,No
655,603,Dietary Supplement/Medications/Remedy,Laxmi Vilas Ras (Nardiya) (Ayurvedic),Mercury,59000.0,ppm,Dabur,INDIA,2012-09-20T00:00:00.000,No
656,1424,Religious powder,Holi Color - Pink,Mercury,-1.0,ppm,UNKNOWN OR NOT STATED,INDIA,2015-02-25T00:00:00.000,No
657,547,Food-Spice,Turmeric powder,Lead,0.67,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2012-07-31T00:00:00.000,No
658,1130,Food Other,Orange Blossom Honey,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2014-05-22T00:00:00.000,No
659,606,Dietary Supplement/Medications/Remedy,Swarna Malini Vasant (Ayurvedic),Mercury,32000.0,ppm,Amrita Drugs,INDIA,2012-09-20T00:00:00.000,No
660,666,Religious powder,Bhai Tika,Lead,36.0,ppm,UNKNOWN OR NOT STATED,INDIA,2012-12-03T00:00:00.000,No
661,911,Jewelry,Metal Bracelet,Lead,6.6,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2013-10-10T00:00:00.000,No
662,665,Religious powder,Bhai Tika (yellow powder),Lead,-1.0,ppm,UNKNOWN OR NOT STATED,INDIA,2012-12-03T00:00:00.000,No
663,1286,Toys/Children's Products,Sensory Toy (purple grapes),Lead,-1.0,ppm,UNKNOWN OR NOT STATED,UNITED STATES,2015-02-25T00:00:00.000,No
664,32,Food-Spice,Soup seasoning,Lead,-1.0,ppm,Prodravka,CROATIA (local name: Hrvatska),2011-02-22T00:00:00.000,No
665,1605,Dietary Supplement/Medications/Remedy,Emperor's Tea Pill (Tian Wang Bu Xin Wan),Lead,1.2,ppm,Lanzhou Traditional Herbs,CHINA,2015-12-16T00:00:00.000,No
666,506,Food-Spice,Turmeric,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,BANGLADESH,2012-06-15T00:00:00.000,No
667,991,Dietary Supplement/Medications/Remedy,Unlabeled capsules (Ayurvedic),Lead,6.2,ppm,UNKNOWN OR NOT STATED,INDIA,2013-12-10T00:00:00.000,No
668,880,Food-Spice,Turmeric powder,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2013-08-06T00:00:00.000,No
669,1063,Food-Spice,Turmeric powder,Lead,3.5,ppm,UNKNOWN OR NOT STATED,BANGLADESH,2014-02-28T00:00:00.000,No
670,1379,Dietary Supplement/Medications/Remedy,Chandraprabha Bati (Loha & Shilajeet) (Ayurvedic),Lead,18.0,ppm,"Shree Baidyanath, Ayurved Bhawan Pvt. Ltd",INDIA,2015-02-25T00:00:00.000,No
671,643,Religious powder,Sindoor,Mercury,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2012-11-21T00:00:00.000,No
672,862,Toys/Children's Products,Crayon,Lead,1.0,ppm,Cra-Z-Art,CHINA,2013-07-19T00:00:00.000,No
673,921,Food-Spice,Turmeric,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2013-10-18T00:00:00.000,No
674,1509,Food-Candy,Pelon Pelo Rico,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,MEXICO,2015-07-02T00:00:00.000,No
675,90,Food-Spice,Georgian spice (Yellow flour),Lead,14000.0,ppm,UNKNOWN OR NOT STATED,GEORGIA,2011-04-07T00:00:00.000,No
676,1141,Dietary Supplement/Medications/Remedy,Sing-Lin Fritillary Bulb Extract,Mercury,-1.0,ppm,UNKNOWN OR NOT STATED,CHINA,2014-06-02T00:00:00.000,No
677,471,Toys/Children's Products,Crayon,Lead,0.57,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2012-05-30T00:00:00.000,No
678,252,Food-Candy,Candy,Lead,-1.0,ppm,Hershey Mexico,MEXICO,2011-07-20T00:00:00.000,No
679,5,Food-Candy,Tamarind Candy,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2011-01-06T00:00:00.000,No
680,1439,Food-Spice,Turmeric powder,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2015-03-04T00:00:00.000,No
681,619,Food-Spice,Garam Masala,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,PAKISTAN,2012-10-11T00:00:00.000,No
682,1548,Food-Spice,Turmeric powder,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2015-10-07T00:00:00.000,No
683,753,Dietary Supplement/Medications/Remedy,Homeopathic remedy for stomach disorder,Lead,-1.0,ppm,Kapsons Homoeo Clinics & Pharmacies,INDIA,2013-03-29T00:00:00.000,No
684,152,Food-Spice,Utskho (Fenugreak),Lead,34.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2011-05-04T00:00:00.000,No
685,989,Food-Spice,Chili Powder,Lead,-1.0,ppm,National,PAKISTAN,2013-11-25T00:00:00.000,No
686,856,Dietary Supplement/Medications/Remedy,Arogya Vati (Ayurvedic),Mercury,0.13,ppm,Patanjali Ayurved Limited,INDIA,2013-07-17T00:00:00.000,No
687,1026,Food-Candy,Chocolate,Lead,3.5,ppm,UNKNOWN OR NOT STATED,ECUADOR,2014-01-14T00:00:00.000,No
688,10,Food-Spice,Powdered red pepper,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,INDIA,2011-01-19T00:00:00.000,No
689,869,Dietary Supplement/Medications/Remedy,Gastrodia Tea or Gastrodia Tuber,Lead,-1.0,ppm,Jiangyin Tianjiang Herb Work Co.,CHINA,2013-07-23T00:00:00.000,No
690,1393,Dietary Supplement/Medications/Remedy,Agnitundi Bati (Ayurvedic),Arsenic,7.7,ppm,"Shree Baidyanath, Ayurved Bhawan Pvt. Ltd.",INDIA,2015-02-25T00:00:00.000,No
691,247,Food-Spice,Turmeric,Lead,1.7,ppm,UNKNOWN OR NOT STATED,BANGLADESH,2011-07-14T00:00:00.000,No
