summons_key,summons_date,offense_description,law_section_number,law_description,summons_category_type,age_group,jurisdiction_code,boro,precinct_of_occur,x_coordinate_cd,y_coordinate_cd,latitude,longitude,sex,race
202987343,2019-09-28T00:00:00.000,"MARIJUANA, UNLAWFUL POSSESSION 2ND DEGREE",221.05,Penal Law,MARIJUANA,18-24,0,NEW YORK,24,992252,226874,40.789397465000036,-73.97110386599996,M,WHITE HISPANIC
202994519,2019-09-28T00:00:00.000,PICK UP FROM BUS STOP,145-6,Tax Law,TLC,25-44,0,QUEENS,113,1041916,187261,40.68048533300004,-73.79209240399997,M,BLACK
203002881,2019-09-28T00:00:00.000,"MARIJUANA, UNLAWFUL POSSESSION 2ND DEGREE",221.05,Penal Law,MARIJUANA,18-24,0,BRONX,52,1015963,257334,40.87294808600007,-73.88533251299998,M,WHITE
203002883,2019-09-28T00:00:00.000,RESTRICTIONS ON THE OPERATION OF PEDICABS,20-259,,,25-44,0,NEW YORK,14,987472,214939,40.75664204200007,-73.98837157699995,M,WHITE
203004587,2019-09-28T00:00:00.000,AGG. UNLICENSED OPER.,511,VTL,VTL,25-44,0,BROOKLYN,75,1017036,183890,40.67135982000008,-73.88181102299995,F,BLACK
203004589,2019-09-28T00:00:00.000,OBSTRUCTS VEHICULAR OR PEDESTRIAN TRAFFIC,240.20(5),,,25-44,0,BRONX,48,1014793,252889,40.86075204500003,-73.88958329299999,M,WHITE HISPANIC
203005871,2019-09-28T00:00:00.000,"MARIJUANA, UNLAWFUL POSSESSION 2ND DEGREE",221.05,Penal Law,MARIJUANA,18-24,0,NEW YORK,20,987818,221369,40.77429060000002,-73.98711927099998,F,WHITE
203133753,2019-09-28T00:00:00.000,RECKLESS OPERATION OF A BICYCLE *( C SUMMONS)*,19-176(B),,,25-44,2,BROOKLYN,79,1000289,192922,40.69619677800006,-73.94216084599998,M,BLACK
203016413,2019-09-28T00:00:00.000,TRESPASS,140.05,Penal Law,TRESPASS,18-24,2,NEW YORK,9,991825,203533,40.72533274800003,-73.97267218299999,M,WHITE HISPANIC
203010466,2019-09-28T00:00:00.000,"MARIJUANA, UNLAWFUL POSSESSION 2ND DEGREE",221.05,Penal Law,MARIJUANA,25-44,0,BRONX,41,1012361,235917,40.814176928000045,-73.89844651099996,F,WHITE HISPANIC
203009945,2019-09-28T00:00:00.000,CONSUMPTION OF ALCOHOL,10-125,Administrative Code,ALCOHOL,65+,0,BROOKLYN,79,998054,188347,40.683643224000036,-73.95023017999995,M,BLACK
203070747,2019-09-28T00:00:00.000,"ENGAGES IN FIGHTING, OR VIOLENT, TUMULTUOUS OR THREATENING BEHAVIOR",240.20(1),,,18-24,0,BRONX,41,1013879,239551,40.82414626900004,-73.89294648299993,M,BLACK HISPANIC
203043422,2019-09-28T00:00:00.000,"MARIJUANA, UNLAWFUL POSSESSION 2ND DEGREE",221.05,Penal Law,MARIJUANA,18-24,2,BRONX,40,1009100,235660,40.813481309000046,-73.91022827399996,M,BLACK
203037203,2019-09-28T00:00:00.000,"MARIJUANA, UNLAWFUL POSSESSION 2ND DEGREE",221.05,Penal Law,MARIJUANA,18-24,0,BROOKLYN,67,998539,172794,40.640952906000045,-73.94851443799998,M,BLACK
203010226,2019-09-28T00:00:00.000,FAILURE TO COMPLY WITH SIGN,1-03,Park Regs,PARK REGS,18-24,0,BRONX,41,1012513,237861,40.819512176000046,-73.89788920399997,F,BLACK
203004579,2019-09-28T00:00:00.000,"MARIJUANA, UNLAWFUL POSSESSION 2ND DEGREE",221.05,Penal Law,MARIJUANA,18-24,0,BROOKLYN,73,1005839,184565,40.673246928000026,-73.92217295699999,M,BLACK
203004568,2019-09-28T00:00:00.000,PEDICAB WITHOUT EXTIOR SIGN OF RATES,20-254 (A) 14,,,18-24,0,NEW YORK,14,987472,214939,40.75664204200007,-73.98837157699995,M,ASIAN / PACIFIC ISLANDER
203004560,2019-09-28T00:00:00.000,"MARIJUANA, UNLAWFUL POSSESSION 2ND DEGREE",221.05,Penal Law,MARIJUANA,18-24,0,QUEENS,110,1017772,209904,40.74275929100002,-73.87902831199995,M,WHITE HISPANIC
203000794,2019-09-28T00:00:00.000,PEDICAB WITHOUT EXTIOR SIGN OF RATES,20-254 (A) 14,,,25-44,0,NEW YORK,14,988976,214874,40.75646295800004,-73.98294290599993,M,BLACK
202998966,2019-09-28T00:00:00.000,LITTERING,16-118,Administrative Code,LITTERING,45-64,0,BRONX,40,1005856,234539,40.81041300700008,-73.92195115899995,M,BLACK HISPANIC
202994514,2019-09-28T00:00:00.000,UNSOLICITED RESPONSE TO ACCIDENT SCENE,20-518(B2),,,25-44,0,BRONX,46,1012900,252979,40.86100541400003,-73.89642641999995,M,WHITE
202988042,2019-09-28T00:00:00.000,"MARIJUANA, UNLAWFUL POSSESSION 2ND DEGREE",221.05,Penal Law,MARIJUANA,18-24,0,NEW YORK,24,992252,226874,40.789397465000036,-73.97110386599996,M,WHITE HISPANIC
202985103,2019-09-28T00:00:00.000,FAILURE TO COMPLY WITH SIGN,1-03,Park Regs,PARK REGS,18-24,0,BRONX,41,1012513,237861,40.819512176000046,-73.89788920399997,M,WHITE HISPANIC
202985102,2019-09-28T00:00:00.000,FAILURE TO COMPLY WITH SIGN,1-03,Park Regs,PARK REGS,18-24,0,BRONX,41,1012513,237861,40.819512176000046,-73.89788920399997,M,BLACK
202985101,2019-09-28T00:00:00.000,FAILURE TO COMPLY WITH SIGN,1-03,Park Regs,PARK REGS,25-44,0,BRONX,41,1012513,237861,40.819512176000046,-73.89788920399997,F,WHITE HISPANIC
202984700,2019-09-28T00:00:00.000,"FAILURE TO CONSPICUOUSLY POST ""SLA LICENSE"" IN A SUITABLE FRAME",114-6,,,25-44,0,QUEENS,115,1021994,213268,40.75197560600003,-73.86377323599999,M,WHITE HISPANIC
202984695,2019-09-28T00:00:00.000,"FAILURE TO CONSPICUOUSLY POST ""SLA LICENSE"" IN A SUITABLE FRAME",114-6,,,25-44,0,QUEENS,110,1015510,211556,40.74730189900004,-73.88718365899997,M,WHITE HISPANIC
202980849,2019-09-28T00:00:00.000,"MARIJUANA, UNLAWFUL POSSESSION 2ND DEGREE",221.05,Penal Law,MARIJUANA,25-44,0,BROOKLYN,77,1003358,182945,40.66880609300006,-73.93112156699993,M,BLACK
202980840,2019-09-28T00:00:00.000,POSS. OF KNIFE,10-133,Administrative Code,KNIFE,18-24,0,BRONX,42,1009181,240169,40.82585701200002,-73.90991890299993,M,BLACK
202980401,2019-09-28T00:00:00.000,OPERATION WHILE REGISTRATION OR PRIVILEGE IS SUSPENDED OR REVOKED,512,,,45-64,0,BROOKLYN,79,1001262,189244,40.686099699000074,-73.93866125499993,M,BLACK
202980413,2019-09-28T00:00:00.000,DISORDERLY CONDUCT,240.20,Penal Law,DISORDERLY CONDUCT,45-64,0,NEW YORK,9,988875,203909,40.72636681100005,-73.98331500399996,M,WHITE HISPANIC
202990747,2019-09-28T00:00:00.000,RECKLESS DRIVING,1212,VTL,VTL,25-44,0,BROOKLYN,61,995854,159104,40.60338063700004,-73.95821272299997,F,WHITE
203002889,2019-09-28T00:00:00.000,PEDICAB WITHOUT EXTIOR SIGN OF RATES,20-254 (A) 14,,,25-44,0,NEW YORK,14,988546,214963,40.75670745900004,-73.98449493899994,M,WHITE
203002891,2019-09-28T00:00:00.000,PEDICAB WITHOUT EXTIOR SIGN OF RATES,20-254 (A) 14,,,25-44,0,NEW YORK,14,988443,214722,40.756046025000046,-73.98486686899997,M,BLACK
203007033,2019-09-28T00:00:00.000,RECKLESS DRIVING,1212,VTL,VTL,18-24,0,NEW YORK,23,999957,228371,40.79349599300008,-73.94327533999996,M,WHITE
203008550,2019-09-28T00:00:00.000,"MARIJUANA, UNLAWFUL POSSESSION 2ND DEGREE",221.05,Penal Law,MARIJUANA,25-44,0,BROOKLYN,75,1014384,187191,40.68042974000008,-73.89135646299998,M,BLACK
203008557,2019-09-28T00:00:00.000,"MARIJUANA, UNLAWFUL POSSESSION 2ND DEGREE",221.05,Penal Law,MARIJUANA,25-44,2,BRONX,43,1025044,237487,40.81843667300007,-73.85261791899995,M,BLACK HISPANIC
203009944,2019-09-28T00:00:00.000,PUSHCART/STAND/VEHICLE (PERMIT REQUIRED),17-307(B),,,25-44,0,BROOKLYN,79,998241,187165,40.68039860900007,-73.94955839299998,F,WHITE HISPANIC
203008553,2019-09-28T00:00:00.000,"MARIJUANA, UNLAWFUL POSSESSION 2ND DEGREE",221.05,Penal Law,MARIJUANA,25-44,0,QUEENS,113,1046880,188279,40.683245774000056,-73.77418580999995,M,BLACK
203009958,2019-09-28T00:00:00.000,MAKES UNREASONABLE NOISE,240.20(2),,,25-44,0,BRONX,44,1008846,245939,40.84169493300004,-73.91110819299998,M,BLACK HISPANIC
203014482,2019-09-28T00:00:00.000,"MARIJUANA, UNLAWFUL POSSESSION 2ND DEGREE",221.05,Penal Law,MARIJUANA,25-44,0,NEW YORK,30,997506,238821,40.822182371000046,-73.95210653499998,M,BLACK
203015832,2019-09-28T00:00:00.000,OPERATION WHILE REGISTRATION OR PRIVILEGE IS SUSPENDED OR REVOKED,512,,,25-44,0,BROOKLYN,62,984885,166500,40.62368870700004,-73.99771396199996,M,ASIAN / PACIFIC ISLANDER
203005873,2019-09-28T00:00:00.000,"MARIJUANA, UNLAWFUL POSSESSION 2ND DEGREE",221.05,Penal Law,MARIJUANA,25-44,0,BROOKLYN,77,1005827,184402,40.672799559000055,-73.92221673899996,M,BLACK
203002890,2019-09-28T00:00:00.000,DISPLAY OF PEDICAB DRIVER?S IDENTIFICATION,20-258,,,25-44,0,NEW YORK,14,988443,214722,40.756046025000046,-73.98486686899997,M,BLACK
203000791,2019-09-28T00:00:00.000,NON PAYMENT OF FARE (OTHER),1050.4(A),,,25-44,1,NEW YORK,13,988886,207857,40.737203099000055,-73.98327259799999,M,BLACK HISPANIC
202980412,2019-09-28T00:00:00.000,FAILURE TO CONTROL CROWD,2-207,,,45-64,0,NEW YORK,9,988875,203909,40.72636681100005,-73.98331500399996,M,WHITE HISPANIC
202984702,2019-09-28T00:00:00.000,USING EXTENSION CORD AS PERMANENT WIRING,605.5,,,25-44,0,QUEENS,115,1021994,213268,40.75197560600003,-73.86377323599999,M,WHITE HISPANIC
202994520,2019-09-28T00:00:00.000,ACCEPT ON HAIL,19-507,Administrative Code,TLC,45-64,0,QUEENS,113,1043034,184543,40.673017704000074,-73.78808528899998,M,BLACK
202997021,2019-09-28T00:00:00.000,"MARIJUANA, UNLAWFUL POSSESSION 2ND DEGREE",221.05,Penal Law,MARIJUANA,18-24,2,BRONX,43,1018783,243176,40.83407803800003,-73.87520880199997,M,BLACK HISPANIC
202998962,2019-09-28T00:00:00.000,CONSUMPTION OF ALCOHOL,10-125,Administrative Code,ALCOHOL,45-64,0,BRONX,40,1005732,234311,40.80978751200007,-73.92239983099995,M,BLACK HISPANIC
203000798,2019-09-28T00:00:00.000,OPERATION WHILE REGISTRATION OR PRIVILEGE IS SUSPENDED OR REVOKED,512,,,25-44,0,BRONX,47,1022508,261990,40.885701406000074,-73.86164032499995,F,BLACK
203002871,2019-09-28T00:00:00.000,AGG. UNLICENSED OPER.,511,VTL,VTL,25-44,0,BROOKLYN,94,1000284,199799,40.71507253100003,-73.94216250299998,F,WHITE
203002885,2019-09-28T00:00:00.000,RESTRICTIONS ON THE OPERATION OF PEDICABS,20-259,,,18-24,0,NEW YORK,14,987472,214939,40.75664204200007,-73.98837157699995,M,WHITE
203002887,2019-09-28T00:00:00.000,PEDICAB WITHOUT WHEEL REFLECTORS,20-254 (A)11,,,25-44,0,NEW YORK,14,988913,214759,40.756147345000045,-73.98317038499994,M,WHITE
203005870,2019-09-28T00:00:00.000,"MARIJUANA, UNLAWFUL POSSESSION 2ND DEGREE",221.05,Penal Law,MARIJUANA,18-24,0,NEW YORK,20,987818,221369,40.77429060000002,-73.98711927099998,M,BLACK
203009955,2019-09-28T00:00:00.000,OPERATION WHILE REGISTRATION OR PRIVILEGE IS SUSPENDED OR REVOKED,512,,,45-64,0,QUEENS,113,1050144,191359,40.69167594100002,-73.76238722599999,M,BLACK
203009956,2019-09-28T00:00:00.000,OPERATION WHILE REGISTRATION OR PRIVILEGE IS SUSPENDED OR REVOKED,512,,,18-24,0,QUEENS,113,1050144,191359,40.69167594100002,-73.76238722599999,F,BLACK
203010469,2019-09-28T00:00:00.000,"MARIJUANA, UNLAWFUL POSSESSION 2ND DEGREE",221.05,Penal Law,MARIJUANA,25-44,0,BRONX,40,1005728,233375,40.807218462000044,-73.92241727499999,M,BLACK
203013897,2019-09-28T00:00:00.000,"MARIJUANA, UNLAWFUL POSSESSION 2ND DEGREE",221.05,Penal Law,MARIJUANA,18-24,0,BRONX,52,1012453,254039,40.86391623100008,-73.898037946,M,WHITE HISPANIC
203030403,2019-09-28T00:00:00.000,MAKES UNREASONABLE NOISE,240.20(2),,,18-24,0,BROOKLYN,75,1020166,188887,40.685063298000046,-73.87050105599997,M,WHITE HISPANIC
203033050,2019-09-28T00:00:00.000,POSS. OF KNIFE,10-133,Administrative Code,KNIFE,18-24,0,BRONX,44,1007615,245357,40.84010085600005,-73.915559219,F,BLACK
202984699,2019-09-28T00:00:00.000,"NO ""BOOK OF DAILY ACTIVITIES""",106-12,,,25-44,0,QUEENS,115,1021994,213268,40.75197560600003,-73.86377323599999,M,WHITE HISPANIC
202980419,2019-09-28T00:00:00.000,"ENGAGES IN FIGHTING, OR VIOLENT, TUMULTUOUS OR THREATENING BEHAVIOR",240.20(1),,,25-44,0,BRONX,42,1009181,240169,40.82585701200002,-73.90991890299993,M,BLACK
202985352,2019-09-28T00:00:00.000,OBSTRUCTS VEHICULAR OR PEDESTRIAN TRAFFIC,240.20(5),,,25-44,0,BRONX,44,1006579,241570,40.82970931600005,-73.91931597599995,M,BLACK
203007034,2019-09-28T00:00:00.000,NO SECURITY GUARD LICENSE,89-C,General Business Law,BUSINESS,45-64,0,BRONX,40,1009941,232550,40.804942819000075,-73.90720197899999,M,BLACK HISPANIC
203007036,2019-09-28T00:00:00.000,"MARIJUANA, UNLAWFUL POSSESSION 2ND DEGREE",221.05,Penal Law,MARIJUANA,18-24,0,BRONX,40,1007034,236608,40.81608887400005,-73.917688689,M,WHITE HISPANIC
203009953,2019-09-28T00:00:00.000,NON PAYMENT OF FARE (OTHER),1050.4(A),,,25-44,1,BRONX,41,1014468,238156,40.82031539600007,-73.89082460299994,M,BLACK
203010227,2019-09-28T00:00:00.000,"MARIJUANA, UNLAWFUL POSSESSION 2ND DEGREE",221.05,Penal Law,MARIJUANA,25-44,0,NEW YORK,32,1000641,237827,40.81944886100007,-73.94078197699997,F,BLACK
203010231,2019-09-28T00:00:00.000,HOURS; PERMITTED TO BE IN PARK BETWEEN 6AM-1AM (UNLESS OTHERWISE POSTED),1-03(A)(1),,,45-64,0,BRONX,42,1012860,244801,40.83855936400005,-73.89660592299998,M,BLACK
203033051,2019-09-28T00:00:00.000,"MARIJUANA, UNLAWFUL POSSESSION 2ND DEGREE",221.05,Penal Law,MARIJUANA,18-24,0,BRONX,44,1007615,245357,40.84010085600005,-73.915559219,F,BLACK
203035181,2019-09-28T00:00:00.000,NON PAYMENT OF FARE (OTHER),1050.4(A),,,18-24,1,BROOKLYN,81,1005983,186617,40.678878851000036,-73.92164721999995,M,BLACK
203043428,2019-09-28T00:00:00.000,POSSESSION OF A BOX CUTTER (20 YES OLD OR YOUNGER),10-134(1),,,<18,2,BRONX,40,1006104,238459,40.82117169600008,-73.92104251199999,M,BLACK
203005874,2019-09-28T00:00:00.000,SOUND DEVICE; ADVERTISING PURPOSES,10-108(C),,,18-24,0,NEW YORK,28,997041,232434,40.80465252200002,-73.95379878599994,U,BLACK
203016410,2019-09-28T00:00:00.000,TRESPASS,140.05,Penal Law,TRESPASS,18-24,2,NEW YORK,9,991825,203533,40.72533274800003,-73.97267218299999,M,WHITE HISPANIC
203016414,2019-09-28T00:00:00.000,"MARIJUANA, UNLAWFUL POSSESSION 2ND DEGREE",221.05,Penal Law,MARIJUANA,18-24,2,NEW YORK,9,991825,203533,40.72533274800003,-73.97267218299999,M,BLACK
203036807,2019-09-28T00:00:00.000,CONSUMPTION OF ALCOHOL,10-125,Administrative Code,ALCOHOL,25-44,2,BROOKLYN,81,1004899,187202,40.680487139000036,-73.92555358299995,M,BLACK
203041665,2019-09-28T00:00:00.000,OPERATION WHILE REGISTRATION OR PRIVILEGE IS SUSPENDED OR REVOKED,512,,,25-44,0,BROOKLYN,63,1004133,169848,40.63285597400005,-73.92836648099996,F,UNKNOWN
203043427,2019-09-28T00:00:00.000,"MARIJUANA, UNLAWFUL POSSESSION 2ND DEGREE",221.05,Penal Law,MARIJUANA,<18,2,BRONX,40,1006104,238459,40.82117169600008,-73.92104251199999,M,BLACK
203074140,2019-09-28T00:00:00.000,"IMITATION PISTOL/AIR RIFLE, POSS. OF",10-131,Administrative Code,AIR GUN,<18,0,BRONX,46,1011755,250279,40.85359836700008,-73.90057688099995,M,BLACK
203090335,2019-09-28T00:00:00.000,OBSTRUCTS VEHICULAR OR PEDESTRIAN TRAFFIC,240.20(5),,,25-44,0,NEW YORK,34,1004056,254964,40.86647790800004,-73.92839322799993,M,BLACK HISPANIC
202980106,2019-09-28T00:00:00.000,OPERATION WHILE REGISTRATION OR PRIVILEGE IS SUSPENDED OR REVOKED,512,,,25-44,0,BROOKLYN,79,1001222,189511,40.686832630000026,-73.93880481199994,M,BLACK
202985104,2019-09-28T00:00:00.000,ALCOHOLIC BEVERAGE IN PUBLIC,10-125(2B),,,25-44,0,BRONX,41,1013033,238140,40.82027627300005,-73.89600928499993,M,BLACK
203000792,2019-09-28T00:00:00.000,UNLICENSED VENDOR,17-307(A),,,25-44,0,NEW YORK,14,1012627,255339,40.86748377700008,-73.89740337199999,F,WHITE HISPANIC
202993284,2019-09-28T00:00:00.000,OPERATION WHILE REGISTRATION OR PRIVILEGE IS SUSPENDED OR REVOKED,512,,,25-44,0,BRONX,44,1003341,241529,40.82960437600008,-73.93101654799993,M,WHITE HISPANIC
203004563,2019-09-28T00:00:00.000,"MARIJUANA, UNLAWFUL POSSESSION 2ND DEGREE",221.05,Penal Law,MARIJUANA,18-24,0,QUEENS,110,1018010,207391,40.735860830000036,-73.878182037,M,WHITE HISPANIC
203009957,2019-09-28T00:00:00.000,MAKES UNREASONABLE NOISE,240.20(2),,,25-44,0,BRONX,44,1006537,244511,40.83778161800007,-73.91945797099999,M,BLACK
203044924,2019-09-28T00:00:00.000,"MARIJUANA, UNLAWFUL POSSESSION 2ND DEGREE",221.05,Penal Law,MARIJUANA,18-24,2,BROOKLYN,76,987206,188576,40.68428204500003,-73.98934328299998,M,BLACK
203010229,2019-09-28T00:00:00.000,UNINSURED VEHICLE,319,VTL,VTL,45-64,0,BRONX,42,1012946,242977,40.83355273500007,-73.89630292499999,M,BLACK
203010467,2019-09-28T00:00:00.000,NON PAYMENT OF FARE (OTHER),1050.4(A),,,45-64,1,NEW YORK,14,988650,214286,40.754849215000036,-73.98411999099994,M,BLACK HISPANIC
203010468,2019-09-28T00:00:00.000,"MARIJUANA, UNLAWFUL POSSESSION 2ND DEGREE",221.05,Penal Law,MARIJUANA,25-44,0,BRONX,52,1013947,254987,40.86651330300003,-73.89263242799996,M,WHITE HISPANIC
203014274,2019-09-28T00:00:00.000,ALCOHOLIC BEVERAGE IN PUBLIC,10-125(2B),,,45-64,0,BRONX,52,1013115,255492,40.867902134000076,-73.89563833299998,M,WHITE HISPANIC
203015830,2019-09-28T00:00:00.000,PERMIT UNLICENSED,19-506(B),,,45-64,0,BROOKLYN,62,984948,166806,40.62452860900004,-73.99748698399996,M,ASIAN / PACIFIC ISLANDER
203016418,2019-09-28T00:00:00.000,"MARIJUANA, UNLAWFUL POSSESSION 2ND DEGREE",221.05,Penal Law,MARIJUANA,18-24,2,NEW YORK,9,991825,203533,40.72533274800003,-73.97267218299999,M,WHITE HISPANIC
203034128,2019-09-28T00:00:00.000,"MARIJUANA, UNLAWFUL POSSESSION 2ND DEGREE",221.05,Penal Law,MARIJUANA,25-44,0,BRONX,52,1014806,254117,40.86412248700003,-73.88953069799999,M,BLACK
203058021,2019-09-28T00:00:00.000,OBSTRUCTS VEHICULAR OR PEDESTRIAN TRAFFIC,240.20(5),,,25-44,0,NEW YORK,18,988626,217304,40.76313286700002,-73.98420465299995,M,UNKNOWN
203092613,2019-09-28T00:00:00.000,DISORDERLY CONDUCT,240.20,Penal Law,DISORDERLY CONDUCT,25-44,0,NEW YORK,34,1003411,248824,40.84962687400008,-73.93074276299996,F,WHITE HISPANIC
203168681,2019-09-28T00:00:00.000,"MARIJUANA, UNLAWFUL POSSESSION 2ND DEGREE",221.05,Penal Law,MARIJUANA,18-24,0,BROOKLYN,81,1001464,190640,40.68993100900008,-73.93792933799993,M,BLACK
203309787,2019-09-28T00:00:00.000,ALCOHOLIC BEVERAGE IN PUBLIC,10-125(2B),,,25-44,0,BRONX,44,1007501,243434,40.834823081000025,-73.91597788499998,M,WHITE HISPANIC
203236305,2019-09-28T00:00:00.000,ALCOHOLIC BEVERAGE IN PUBLIC,10-125(2B),,,25-44,0,BRONX,41,1011951,236105,40.81469423100003,-73.89992691599997,M,WHITE HISPANIC
203002869,2019-09-28T00:00:00.000,FAIL TO DISPLAY,17-311,,,25-44,0,BRONX,52,990784,149362,40.576645978000045,-73.97648039599994,F,WHITE HISPANIC
203009951,2019-09-28T00:00:00.000,"MARIJUANA, UNLAWFUL POSSESSION 2ND DEGREE",221.05,Penal Law,MARIJUANA,25-44,0,QUEENS,113,1046405,187113,40.680048726000045,-73.77590919399995,M,BLACK
202985106,2019-09-28T00:00:00.000,"MARIJUANA, UNLAWFUL POSSESSION 2ND DEGREE",221.05,Penal Law,MARIJUANA,18-24,0,QUEENS,108,996424,210017,40.743124599000055,-73.95606807299998,M,WHITE HISPANIC
202987346,2019-09-28T00:00:00.000,"MARIJUANA, UNLAWFUL POSSESSION 2ND DEGREE",221.05,Penal Law,MARIJUANA,<18,0,NEW YORK,24,992252,226874,40.789397465000036,-73.97110386599996,M,WHITE HISPANIC
202988046,2019-09-28T00:00:00.000,DISCON: UNREASONABLE NOISE,240.20-2,Penal Law,DISORDERLY CONDUCT,25-44,0,BROOKLYN,72,1007588,179461,40.65923314900005,-73.91588547299993,M,WHITE HISPANIC
202992057,2019-09-28T00:00:00.000,"MARIJUANA, UNLAWFUL POSSESSION 2ND DEGREE",221.05,Penal Law,MARIJUANA,18-24,0,BROOKLYN,73,1015900,247717,40.84655255400003,-73.88560571999993,M,BLACK
202998967,2019-09-28T00:00:00.000,NON PAYMENT OF FARE (OTHER),1050.4(A),,,45-64,1,BRONX,46,987472,214939,40.75664204200007,-73.98837157699995,M,BLACK
203002886,2019-09-28T00:00:00.000,PEDICAB WITHOUT EXTIOR SIGN OF RATES,20-254 (A) 14,,,18-24,0,NEW YORK,14,987794,221085,40.77351110400008,-73.98720607199994,M,ASIAN / PACIFIC ISLANDER
203005872,2019-09-28T00:00:00.000,"MARIJUANA, UNLAWFUL POSSESSION 2ND DEGREE",221.05,Penal Law,MARIJUANA,18-24,0,NEW YORK,20,981955,207631,40.73658370100002,-74.00828280099995,M,BLACK
203016412,2019-09-28T00:00:00.000,TRESPASS,140.05,Penal Law,TRESPASS,18-24,2,NEW YORK,9,1007632,239752,40.824716702000046,-73.915517315,M,BLACK
203035190,2019-09-28T00:00:00.000,RECKLESS DRIVING,1212,VTL,VTL,25-44,2,BROOKLYN,81,1016992,247008,40.84460257800004,-73.88166226199996,M,BLACK
203074141,2019-09-28T00:00:00.000,"MARIJUANA, UNLAWFUL POSSESSION 2ND DEGREE",221.05,Penal Law,MARIJUANA,18-24,0,BRONX,46,1014508,248078,40.84754827200004,-73.89063532999995,M,BLACK
203105202,2019-09-28T00:00:00.000,DISORDERLY CONDUCT,240.20,Penal Law,DISORDERLY CONDUCT,25-44,2,NEW YORK,23,1001747,228590,40.79409372500004,-73.936810155,F,BLACK
203068767,2019-09-28T00:00:00.000,OTHER ABC,9999,ABC,OTHER ABC,45-64,0,BRONX,46,1010915,252197,40.858865278000046,-73.90360566599996,F,BLACK HISPANIC
203044925,2019-09-28T00:00:00.000,"MARIJUANA, UNLAWFUL POSSESSION 2ND DEGREE",221.05,Penal Law,MARIJUANA,18-24,0,STATEN ISLAND,123,915139,124661,40.50857967500008,-74.24853372899997,M,WHITE
203043424,2019-09-28T00:00:00.000,"MARIJUANA, UNLAWFUL POSSESSION 2ND DEGREE",221.05,Penal Law,MARIJUANA,18-24,2,BRONX,40,1006104,238459,40.82117169600008,-73.92104251199999,M,BLACK
203043423,2019-09-28T00:00:00.000,OBSTRUCTS VEHICULAR OR PEDESTRIAN TRAFFIC,240.20(5),,,18-24,2,BRONX,40,1006104,238459,40.82117169600008,-73.92104251199999,M,BLACK
203010699,2019-09-28T00:00:00.000,"MARIJUANA, UNLAWFUL POSSESSION 2ND DEGREE",221.05,Penal Law,MARIJUANA,18-24,0,NEW YORK,13,988972,207813,40.737082284000046,-73.98296229999994,M,WHITE HISPANIC
203009954,2019-09-28T00:00:00.000,ACCEPT ON HAIL,19-507,Administrative Code,TLC,65+,0,QUEENS,113,1052720,192294,40.69422273600002,-73.75308869799993,M,BLACK
203009952,2019-09-28T00:00:00.000,OPERATION WHILE REGISTRATION OR PRIVILEGE IS SUSPENDED OR REVOKED,512,,,25-44,0,QUEENS,113,1050144,191359,40.69167594100002,-73.76238722599999,M,BLACK HISPANIC
203002888,2019-09-28T00:00:00.000,RESTRICTIONS ON THE OPERATION OF PEDICABS,20-259,,,25-44,0,NEW YORK,14,988546,214963,40.75670745900004,-73.98449493899994,M,WHITE
203002872,2019-09-28T00:00:00.000,"MARIJUANA, UNLAWFUL POSSESSION 2ND DEGREE",221.05,Penal Law,MARIJUANA,25-44,0,BROOKLYN,94,1000284,199799,40.71507253100003,-73.94216250299998,F,WHITE
202995701,2019-09-28T00:00:00.000,"ENGAGES IN FIGHTING, OR VIOLENT, TUMULTUOUS OR THREATENING BEHAVIOR",240.20(1),,,25-44,0,BROOKLYN,79,1001424,188176,40.683167971000046,-73.93807985399997,M,WHITE HISPANIC
202980403,2019-09-28T00:00:00.000,"ENGAGES IN FIGHTING, OR VIOLENT, TUMULTUOUS OR THREATENING BEHAVIOR",240.20(1),,,18-24,0,BRONX,42,993895,176726,40.651751672000046,-73.96524236099998,M,BLACK
202980418,2019-09-28T00:00:00.000,NO SECURITY GUARD LICENSE,89-C,General Business Law,BUSINESS,25-44,0,STATEN ISLAND,120,1019141,259102,40.87778870600005,-73.87383219999998,M,BLACK
202984697,2019-09-28T00:00:00.000,OTHER ABC,9999,ABC,OTHER ABC,25-44,0,QUEENS,110,986866,180594,40.662373351000035,-73.99057228499998,M,WHITE HISPANIC
202984694,2019-09-28T00:00:00.000,EXIT LIGHT INOPERABLE,27-542,,,25-44,0,QUEENS,110,1011153,235312,40.812520134000074,-73.90281300199997,M,WHITE HISPANIC
202980839,2019-09-28T00:00:00.000,HOURS; PERMITTED TO BE IN PARK BETWEEN 6AM-1AM (UNLESS OTHERWISE POSTED),1-03(A)(1),,,18-24,0,BROOKLYN,70,1027023,243505,40.83494498400006,-73.84542969299997,M,BLACK
202985100,2019-09-28T00:00:00.000,OPEN FIRE,24-149,Administrative Code,OPEN FIRE,18-24,0,BRONX,41,1012642,260923,40.88281008100006,-73.89732547599993,M,WHITE HISPANIC
203309786,2019-09-28T00:00:00.000,DISCON: OBSTRUCT PEDESTRIAN,240.205A,Penal Law,DISORDERLY CONDUCT,25-44,0,BRONX,44,1006742,236129,40.81477490100008,-73.91874521499993,M,BLACK
